time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
123,0.613515516,0.581507107,0.730710811,0.676553654,0.980692793,0.589548649,0.523965465,0.378469269,0.69744965,0.46716967
124,0.608342943,0.587991592,0.739602703,0.685439339,0.982886486,0.594988288,0.531177477,0.389994294,0.702197598,0.476277477
125,0.593106707,0.593984985,0.746988288,0.694325025,0.98286036,0.602901201,0.535554555,0.404370671,0.708257858,0.483089489
126,0.57787047,0.599773574,0.751087387,0.702605906,0.982834234,0.610814114,0.538749349,0.418747047,0.714763163,0.489901502
127,0.56966036,0.605562162,0.755186486,0.706653153,0.982808108,0.618013514,0.541944144,0.430020721,0.721268468,0.497545946
128,0.576425125,0.617755556,0.760136937,0.7107004,0.984872072,0.623692192,0.548530731,0.436172472,0.725834334,0.506809009
129,0.58318989,0.635311111,0.770195495,0.714747648,0.987876577,0.629370871,0.557956957,0.442324224,0.728485786,0.516072072
130,0.591579279,0.652866667,0.780254054,0.719407508,0.990881081,0.634626126,0.567383183,0.443336637,0.731137237,0.523708108
131,0.615131832,0.668593293,0.790312613,0.724185085,0.993885586,0.635929429,0.576882082,0.436181882,0.73334024,0.524758559
132,0.638684384,0.681372472,0.790845045,0.728962663,0.998827027,0.637232733,0.586498098,0.429027127,0.734265165,0.525809009
133,0.662236937,0.694151652,0.791097297,0.73442973,1.004078378,0.638536036,0.596114114,0.432033333,0.73519009,0.527353153
134,0.669106306,0.707561461,0.79134955,0.740454955,1.00932973,0.645725926,0.604728128,0.450588889,0.736212112,0.537125526
135,0.673574775,0.723187487,0.80143964,0.74648018,1.014130631,0.653762963,0.609820821,0.469144444,0.743118218,0.546897898
136,0.678043243,0.738813514,0.813989189,0.752294595,1.006318919,0.6618,0.614913514,0.4812,0.750024324,0.55667027
137,0.680631231,0.753385886,0.826538739,0.757528629,0.998507207,0.667754354,0.619907307,0.483674074,0.75693043,0.562102402
138,0.682213814,0.751487988,0.826145946,0.762762663,0.990695495,0.672595195,0.623355155,0.486148148,0.759262362,0.567131832
139,0.683796396,0.74959009,0.818105405,0.767996697,0.984137838,0.677436036,0.626803003,0.491827027,0.760248949,0.572161261
140,0.681065465,0.747692192,0.810064865,0.768666767,0.982387387,0.680878979,0.630250851,0.502057658,0.761235536,0.579973273
141,0.672593994,0.752673974,0.808164865,0.769244945,0.980636937,0.682461562,0.638588388,0.512288288,0.760574174,0.5885997
142,0.664122523,0.758430931,0.813556757,0.769823123,0.978886486,0.684044144,0.647476877,0.518651652,0.758446847,0.597226126
143,0.657540941,0.764187888,0.818948649,0.773822923,0.976799099,0.68669019,0.656365365,0.519721522,0.75631952,0.605289189
144,0.658223624,0.767799099,0.822926126,0.779330831,0.97416036,0.693423924,0.662688288,0.520791391,0.755953954,0.613024324
145,0.658906306,0.770645946,0.823367568,0.784838739,0.971521622,0.700157658,0.668097297,0.527151351,0.759992793,0.620759459
146,0.659588989,0.773492793,0.823809009,0.791091391,0.968882883,0.706891391,0.673506306,0.540491291,0.764031632,0.627526426
