Fx,Tx,Fy,Ty,Fz,Tz
17.7353,0.24,-12.6128,-2.1014,-118.1613,0.5332
18.3975,0.6217,-12.4648,-2.3165,-105.8828,0.5371
17.7834,0.3091,-12.6816,-2.1815,-113.4351,0.5269
17.8874,-0.2084,-13.0726,-1.9203,-125.4798,0.5345
17.5226,-0.099,-13.7371,-2.0902,-117.4385,0.5306
17.3943,-0.4298,-14.6519,-2.0914,-117.9836,0.5758
17.1776,-0.5953,-15.1858,-2.0974,-118.9641,0.5675
16.9812,-0.5545,-15.3965,-2.1448,-115.2524,0.5699
16.8157,-0.8964,-15.8877,-2.0244,-120.7399,0.5934
17.0354,-0.7771,-15.5156,-2.1077,-115.2222,0.5897
16.9767,-0.7256,-14.1564,-2.104,-116.7524,0.6005
17.1141,-0.6419,-14.0976,-2.2085,-112.0508,0.6278
17.0071,-1.1237,-14.9618,-1.952,-124.479,0.6216
16.83,-0.883,-14.9133,-2.0733,-118.9498,0.5869
16.8476,-0.6689,-13.8785,-2.1121,-115.7336,0.5666
16.9173,-0.5415,-15.0806,-2.1769,-113.005,0.5554
17.0736,-0.6393,-15.5913,-2.0464,-117.0642,0.5509
16.9841,-0.6156,-16.0697,-1.9625,-121.3381,0.5041
17.3165,-0.3951,-16.4394,-2.0206,-116.4029,0.5038
17.1412,-0.4451,-16.8836,-2.0008,-117.3972,0.5013
17.3359,-0.3298,-17.2192,-1.9926,-117.7947,0.4791
17.8177,0.0488,-17.0762,-2.1091,-113.118,0.4587
18.1188,0.3768,-16.6806,-2.1879,-107.821,0.4299
18.5603,0.2445,-16.4949,-2.0545,-113.9845,0.4365
18.1664,-0.0737,-15.8004,-1.9076,-123.4524,0.4514
18.8178,0.273,-14.9613,-2.1356,-112.4615,0.4915
18.798,0.372,-14.8114,-2.2002,-109.8116,0.491
18.9635,0.3936,-14.6365,-2.2203,-109.4226,0.5105
18.7055,-0.0876,-14.8052,-1.9638,-122.5149,0.5237
19.1323,0.4219,-14.4588,-2.2441,-108.2077,0.5215
18.7426,0.1028,-14.9867,-2.1052,-116.5713,0.5255
19.0082,0.4426,-15.0592,-2.3148,-107.7785,0.5325
18.7602,0.2511,-15.0845,-2.2399,-112.8972,0.5331
19.053,0.372,-15.0232,-2.3081,-110.0445,0.5439
18.6745,0.3791,-14.9765,-2.2964,-110.6573,0.5299
18.98,-0.1358,-14.9065,-1.9281,-125.5987,0.5437
18.6124,0.4214,-15.0192,-2.2785,-109.0019,0.5187
18.2881,0.0964,-15.4198,-2.1118,-119.4297,0.523
18.3669,0.1179,-15.0294,-2.0901,-118.6261,0.523
18.2912,0.2451,-15.1765,-2.1879,-115.5544,0.5196
18.067,-0.0306,-15.0916,-2.0401,-123.7531,0.5291
17.9686,0.1492,-15.524,-2.2576,-112.6493,0.5219
17.2431,-0.5125,-16.8332,-2.2018,-113.5412,0.587
16.9024,-1.0333,-18.2965,-2.2414,-108.8956,0.6655
16.5739,-1.3888,-18.4262,-2.1151,-116.6579,0.6524
16.4056,-1.5954,-18.2311,-2.0808,-120.357,0.6666
16.0479,-1.6721,-18.6071,-2.2773,-114.1863,0.6989
15.4335,-2.201,-18.3563,-2.1926,-121.142,0.7105
15.7275,-1.9401,-17.1769,-2.3473,-111.3718,0.7144
15.5394,-2.4439,-16.8704,-2.1013,-122.0216,0.7412
15.244,-2.4609,-16.695,-2.1484,-117.7096,0.7519
15.5963,-2.1147,-15.9206,-2.1056,-117.9789,0.7155
