Fx,Tx,Fy,Ty,Fz,Tz
18.1271,1.2773,3.8921,-2.0583,-120.8929,-0.0831
18.0967,1.2355,4.676,-2.0184,-122.9835,-0.1
18.1482,1.2088,5.503,-1.979,-126.3198,-0.1056
18.4711,1.5418,6.1685,-2.1342,-117.1407,-0.1183
18.5211,1.6412,6.8861,-2.1822,-114.7257,-0.1246
18.4628,1.2675,7.3522,-1.9628,-127.2498,-0.1315
18.6629,1.7915,8.27,-2.2267,-113.1744,-0.1479
18.4552,1.5663,8.803,-2.075,-121.6031,-0.161
18.6222,1.3342,9.4603,-1.9183,-129.6328,-0.1573
18.7492,1.5826,10.2888,-2.0344,-123.7462,-0.1669
18.9392,1.7135,11.3483,-1.9931,-125.2529,-0.1838
19.0382,1.794,12.5373,-1.973,-126.9744,-0.1925
19.1821,1.7571,12.7956,-2.0006,-124.9349,-0.176
18.9838,1.4856,12.5439,-1.9456,-128.3902,-0.1644
19.123,1.591,12.7825,-2.0297,-124.1029,-0.1595
18.9097,1.329,13.135,-1.906,-131.086,-0.1503
19.1836,1.8461,13.8267,-2.1655,-117.2086,-0.1469
19.0673,1.3663,14.3531,-1.8766,-131.987,-0.1309
19.2327,1.5369,15.0353,-1.9648,-128.1464,-0.1234
19.5446,1.7081,15.6222,-2.0281,-124.9186,-0.1043
19.6188,1.8575,16.1688,-2.0879,-121.8841,-0.105
19.7387,1.958,17.0046,-2.1026,-120.509,-0.0857
19.5218,1.5705,17.6337,-1.8666,-133.8703,-0.0645
19.8134,1.8328,18.1992,-2.0065,-126.7433,-0.0573
19.677,1.7274,18.4797,-1.9298,-130.6575,-0.0372
19.9371,1.7846,19.052,-1.9697,-129.2711,-0.0095
19.9411,1.9259,19.38,-2.0576,-124.7879,0.0009
20.1882,2.2373,19.6441,-2.2334,-115.8031,0.022
20.0388,1.8206,19.8747,-2.005,-128.1116,0.0517
20.1983,2.1034,20.2686,-2.1813,-119.7497,0.0728
20.0983,2.1881,20.5437,-2.2456,-117.1101,0.0891
20.2898,1.9761,20.6775,-2.1409,-122.4482,0.1179
20.1541,1.8556,20.958,-2.0884,-125.1308,0.1463
19.9056,1.8058,20.9049,-2.0768,-126.3602,0.1604
20.2984,2.0957,20.9931,-2.2651,-117.3683,0.1871
20.3989,1.9969,21.3189,-2.2164,-119.8528,0.2183
20.4247,1.8828,21.253,-2.192,-121.0797,0.2494
20.3975,1.9522,21.1324,-2.2636,-116.7676,0.2657
20.4104,1.5417,21.1877,-2.0627,-127.015,0.3093
20.5263,1.8508,20.8541,-2.3203,-115.1212,0.3244
20.3521,1.4954,20.4436,-2.184,-122.0567,0.362
20.3165,1.5211,19.9723,-2.2888,-117.3172,0.3895
20.3633,1.1817,19.9535,-2.1121,-126.3307,0.4189
20.4698,1.3503,19.808,-2.2567,-119.5692,0.4403
20.6229,1.4771,19.8682,-2.3524,-114.6642,0.4677
20.5994,1.2936,20.1357,-2.2477,-120.0113,0.4965
20.8651,1.514,20.6006,-2.3471,-114.932,0.5153
20.779,1.0909,20.7839,-2.0821,-128.4644,0.5341
21.1314,1.4589,21.1914,-2.29,-117.8483,0.5464
21.3793,1.4876,21.495,-2.3218,-116.8568,0.5826
21.3435,1.5507,21.3741,-2.3739,-114.1875,0.5907
21.5182,1.4366,21.2203,-2.3411,-115.2008,0.6162
21.398,1.061,21.0263,-2.1608,-124.4014,0.6345
21.6345,1.3432,21.0316,-2.3451,-114.9827,0.6387
21.5326,1.1299,20.734,-2.2733,-119.2678,0.6646
21.6349,1.4479,20.6518,-2.4614,-109.6444,0.6802
21.421,0.9176,20.3436,-2.1609,-124.9815,0.6853
21.7972,1.0452,20.7117,-2.249,-121.1241,0.707
21.8113,0.9396,20.8196,-2.1721,-124.4071,0.716
21.9452,0.8971,21.2491,-2.1723,-125.0536,0.7355
