time,route1,route2,route3,route4,route5,route6,route7,route8
148,-3.591208885,-3.712787845,-3.221198871,-3.556650374,-3.834020797,-3.288421731,-3.19240373,-3.204943157
149,-3.608247244,-3.725027083,-3.238731094,-3.566549752,-3.844960907,-3.29518597,-3.194512001,-3.215786677
150,-3.628322677,-3.734280013,-3.255405798,-3.574633957,-3.851893423,-3.303563184,-3.199635491,-3.22593343
151,-3.649647738,-3.741389467,-3.269648309,-3.581652656,-3.856413613,-3.313774449,-3.207141784,-3.234042163
152,-3.670389422,-3.748174796,-3.281684811,-3.588356219,-3.860135036,-3.326039723,-3.215756313,-3.239372246
153,-3.689304308,-3.756461622,-3.291832441,-3.595506717,-3.864418267,-3.340164727,-3.224200375,-3.242922963
154,-3.707035968,-3.767411803,-3.300777868,-3.603875855,-3.86984431,-3.354728377,-3.231457831,-3.246006843
155,-3.724604706,-3.779815898,-3.31034265,-3.614235549,-3.876844486,-3.368083548,-3.237450526,-3.249900232
156,-3.742970104,-3.791935148,-3.322565491,-3.627011828,-3.88583395,-3.378620219,-3.242309688,-3.255126456
157,-3.761983216,-3.802047035,-3.339118082,-3.641487387,-3.896807306,-3.386229918,-3.24616966,-3.261497344
158,-3.78052628,-3.809666855,-3.35801148,-3.656709001,-3.909309616,-3.392789668,-3.249402437,-3.268796855
159,-3.797448925,-3.816397437,-3.375154158,-3.671754368,-3.922863974,-3.400312758,-3.252780798,-3.2767667
160,-3.81193126,-3.824042486,-3.3864892,-3.686261851,-3.936996927,-3.410592481,-3.25711609,-3.284942981
161,-3.824367187,-3.834310191,-3.391598392,-3.700357787,-3.951256079,-3.423030937,-3.263166468,-3.292799345
162,-3.835429209,-3.847268018,-3.395737896,-3.714184791,-3.965196962,-3.435562987,-3.27077635,-3.299817085
163,-3.845741952,-3.861602656,-3.404656036,-3.727742296,-3.978377334,-3.446102217,-3.279021188,-3.305892783
164,-3.854856084,-3.875957749,-3.422457877,-3.740525503,-3.99062725,-3.453462405,-3.286952463,-3.311542315
165,-3.861263162,-3.889136713,-3.445660932,-3.751918681,-4.002308268,-3.460309303,-3.293836332,-3.317332081
166,-3.863409842,-3.901015687,-3.468594228,-3.761378697,-4.013843386,-3.470338773,-3.300380311,-3.323791882
167,-3.860663802,-3.911912347,-3.485843861,-3.769806286,-4.025626104,-3.487215309,-3.30788519,-3.331144284
168,-3.856278861,-3.922145708,-3.496282635,-3.779430673,-4.037664463,-3.51145357,-3.317653053,-3.339458322
169,-3.85453362,-3.931990267,-3.502322201,-3.792530547,-4.049695988,-3.537771208,-3.330144698,-3.348801931
170,-3.859593855,-3.941586024,-3.506477096,-3.810364901,-4.061452609,-3.56026248,-3.343279336,-3.359254538
171,-3.87245406,-3.951047684,-3.510559698,-3.830366016,-4.072829408,-3.573338791,-3.354498104,-3.370923157
172,-3.890579967,-3.960488928,-3.514791591,-3.849068669,-4.084332611,-3.576956869,-3.361285929,-3.383918862
173,-3.911252721,-3.969971925,-3.519175309,-3.863141532,-4.096611509,-3.575792296,-3.363335718,-3.398302798
174,-3.932128372,-3.979484172,-3.523792634,-3.872184347,-4.110290617,-3.574671158,-3.363541053,-3.413349097
175,-3.952681161,-3.989007312,-3.529282384,-3.878647693,-4.125079142,-3.577746006,-3.365046466,-3.427704913
176,-3.972935744,-3.998521602,-3.536522257,-3.8851,-4.139524354,-3.584971141,-3.370799764,-3.44
177,-3.99289874,-4.007988329,-3.546360692,-3.89372791,-4.152098532,-3.594686108,-3.381053782,-3.449346096
178,-4.011921565,-4.017355019,-3.558693273,-3.905190928,-4.161570211,-3.605227992,-3.394106983,-3.456782863
179,-4.028532682,-4.026568892,-3.572291902,-3.919766772,-4.16892849,-3.61536956,-3.408214037,-3.463831944
180,-4.041208302,-4.035630036,-3.585863887,-3.937672668,-4.176170018,-3.625016328,-3.421887867,-3.471996533
181,-4.048964897,-4.044836291,-3.598313109,-3.95766242,-4.185293234,-3.634255543,-3.435095798,-3.482115039
182,-4.053834765,-4.054589642,-3.609204541,-3.976985233,-4.197430709,-3.643181265,-3.44831387,-3.494191386
183,-4.058896221,-4.065291878,-3.618241977,-3.992821575,-4.211685529,-3.652101292,-3.462017845,-3.508176567
184,-4.067196054,-4.077211141,-3.625225317,-4.00311373,-4.226870381,-3.661574588,-3.476325898,-3.523910179
