time,route1,route2,route3,route4,route5,route6,route7,route8
393,-4.00631344,-4.374765311,-3.638501497,-4.057944961,-3.932061045,-4.209680918,-3.839017441,-4.032698227
394,-4.018880161,-4.373250779,-3.660293361,-4.075975898,-3.950624351,-4.223477851,-3.864005516,-4.050917423
395,-4.03115195,-4.37608457,-3.682809239,-4.099197955,-3.96942578,-4.238278812,-3.88748293,-4.068338628
396,-4.041788624,-4.385685162,-3.702571878,-4.124226808,-3.988677354,-4.25355413,-3.907080857,-4.084783794
397,-4.049983546,-4.4004123,-3.716813596,-4.147459844,-4.008691574,-4.268780552,-3.921827344,-4.101025774
398,-4.055072285,-4.418203044,-3.727808846,-4.165902502,-4.029744612,-4.283713036,-3.933801895,-4.117967889
399,-4.056447025,-4.437011736,-3.740015267,-4.18064796,-4.050650332,-4.298485485,-3.94548699,-4.136444643
400,-4.055120427,-4.45532414,-3.757770421,-4.194473844,-4.068293586,-4.31325897,-3.95929985,-4.156295473
401,-4.053925149,-4.472244567,-3.781267416,-4.210136397,-4.079427301,-4.328202867,-3.97593679,-4.17661115
402,-4.05579053,-4.48691216,-3.805768024,-4.228617708,-4.081520645,-4.343580521,-3.994241328,-4.196464166
403,-4.062854286,-4.498515588,-3.826246575,-4.248043524,-4.077671157,-4.359714696,-4.012965297,-4.215074435
404,-4.073373461,-4.506971078,-3.839557394,-4.266281015,-4.073636294,-4.376929097,-4.030943432,-4.232214364
405,-4.084417863,-4.512748121,-3.848941721,-4.281562943,-4.075183441,-4.395212564,-4.047767076,-4.247785754
406,-4.093104556,-4.516330048,-3.858995864,-4.294751392,-4.086129591,-4.413071859,-4.063432548,-4.26170145
407,-4.098302348,-4.518190189,-3.873876589,-4.30785908,-4.105527217,-4.428603851,-4.07794,-4.274226855
408,-4.101100927,-4.518719691,-3.892796137,-4.322888646,-4.131714842,-4.439920457,-4.091493112,-4.286045412
409,-4.102733029,-4.518269374,-3.911853439,-4.340666684,-4.162938876,-4.446813201,-4.105109674,-4.297864814
410,-4.104376261,-4.517189779,-3.927131308,-4.36001484,-4.195786445,-4.452261126,-4.120011006,-4.310244042
411,-4.106897109,-4.515997341,-3.937285134,-4.3795591,-4.225406382,-4.459599314,-4.137411301,-4.322797307
412,-4.111053025,-4.516027051,-3.945367313,-4.398008939,-4.246899896,-4.471967184,-4.157772163,-4.334769023
413,-4.117576643,-4.518865925,-3.954860748,-4.414716813,-4.2566266,-4.488916055,-4.180149124,-4.345408157
414,-4.125991763,-4.526100548,-3.968607929,-4.429333834,-4.256945566,-4.506852837,-4.203443666,-4.354553259
415,-4.134090645,-4.53850767,-3.986172994,-4.441518232,-4.252001793,-4.522078005,-4.226538008,-4.363154325
416,-4.139532062,-4.55440802,-4.006073851,-4.451443959,-4.245941537,-4.531575479,-4.247925117,-4.372284481
417,-4.140543739,-4.57165849,-4.026864232,-4.460216366,-4.242970613,-4.536741229,-4.265736425,-4.382958143
418,-4.139059137,-4.588120105,-4.047796565,-4.469038628,-4.247388353,-4.540723687,-4.27808965,-4.395524856
419,-4.138495605,-4.602126666,-4.068753947,-4.478910374,-4.26350228,-4.546673676,-4.283616601,-4.409913451
420,-4.142238536,-4.612915651,-4.089641108,-4.489150902,-4.294709533,-4.556524085,-4.28484198,-4.426045948
421,-4.151237256,-4.619826364,-4.109988996,-4.498251533,-4.33549575,-4.568937222,-4.286072541,-4.44353998
422,-4.162493513,-4.62223678,-4.128395826,-4.504711909,-4.37530277,-4.582032074,-4.291624055,-4.461073443
423,-4.172648591,-4.620875358,-4.143316724,-4.508654622,-4.403518448,-4.593967544,-4.304387326,-4.477143447
424,-4.178770798,-4.618141182,-4.153561814,-4.513308598,-4.413773155,-4.604232801,-4.322440761,-4.490303589
425,-4.181150163,-4.616536953,-4.160725881,-4.522253371,-4.412222825,-4.613926959,-4.342847879,-4.500406586
426,-4.181546827,-4.618430018,-4.167717714,-4.53849506,-4.407323745,-4.624245619,-4.362694728,-4.508604275
427,-4.181724671,-4.624005343,-4.177404574,-4.559959378,-4.407311227,-4.636164283,-4.380549942,-4.516104979
428,-4.183071704,-4.631683735,-4.190768559,-4.581917717,-4.415066986,-4.648531768,-4.397358829,-4.523977442
429,-4.186285682,-4.639835477,-4.206360403,-4.599634315,-4.427964018,-4.659005466,-4.414280617,-4.53256487
430,-4.191990331,-4.646999835,-4.222570107,-4.610648905,-4.443123309,-4.665229656,-4.43237975,-4.541975458
431,-4.200593544,-4.653215689,-4.238232308,-4.617119199,-4.458068977,-4.665813846,-4.451213958,-4.55231654
432,-4.210607837,-4.65930648,-4.253837273,-4.621762299,-4.472672659,-4.663100516,-4.469134173,-4.563648564
433,-4.219562633,-4.666102508,-4.270260537,-4.627118966,-4.487653455,-4.660334452,-4.484457446,-4.575957879
434,-4.22498321,-4.674128422,-4.288256473,-4.634050984,-4.503725651,-4.660737199,-4.495863596,-4.589224293
435,-4.225061538,-4.682290427,-4.30705443,-4.642490473,-4.520966455,-4.665780183,-4.504328243,-4.603365959
436,-4.219379989,-4.688961072,-4.324841562,-4.652359508,-4.538258316,-4.673995096,-4.511722465,-4.617744485
437,-4.207694881,-4.692512758,-4.339797526,-4.663546663,-4.554352171,-4.683632214,-4.519918738,-4.631426256
438,-4.190182882,-4.691967691,-4.351416137,-4.675868384,-4.568087535,-4.693021559,-4.530183939,-4.643475664
439,-4.171344008,-4.688458583,-4.361632706,-4.689131752,-4.57939995,-4.701707857,-4.54205354,-4.653266204
440,-4.15822148,-4.683545878,-4.37264818,-4.703121901,-4.588964909,-4.710182038,-4.55475558,-4.660961073
441,-4.157877624,-4.678788321,-4.386191492,-4.717399055,-4.597471794,-4.718960023,-4.56752931,-4.666847772
442,-4.173516222,-4.675498177,-4.401338011,-4.731391518,-4.605455088,-4.728323363,-4.580114398,-4.671220128
443,-4.199180157,-4.674485442,-4.416236522,-4.744525909,-4.612893853,-4.737237136,-4.592940564,-4.674481022
444,-4.227582454,-4.676498975,-4.429113413,-4.756226875,-4.619642707,-4.744207083,-4.606487897,-4.677125301
445,-4.251676138,-4.682256843,-4.439931696,-4.765914552,-4.625560653,-4.747741997,-4.621140975,-4.679650695
446,-4.26732786,-4.691246577,-4.450352781,-4.77300845,-4.630655863,-4.747332517,-4.636066191,-4.682567317
447,-4.272344438,-4.701337507,-4.46210782,-4.777031083,-4.635118752,-4.744788275,-4.64958958,-4.686438155
448,-4.264572006,-4.710288812,-4.476154276,-4.778642797,-4.639150823,-4.742253588,-4.660020507,-4.691840305
449,-4.244476644,-4.71596539,-4.491340928,-4.779210673,-4.643040835,-4.74183619,-4.666106488,-4.699330697
450,-4.219624349,-4.718109324,-4.506160642,-4.780111525,-4.647701694,-4.744680117,-4.668924356,-4.708640369
451,-4.198772161,-4.718075475,-4.519323906,-4.782439906,-4.654318138,-4.750892417,-4.670321971,-4.718402653
452,-4.190147885,-4.717271158,-4.531429889,-4.786605399,-4.664072654,-4.760528874,-4.672146148,-4.727174965
453,-4.194322294,-4.717002487,-4.544047956,-4.792915694,-4.677406181,-4.773417257,-4.675747222,-4.733726044
454,-4.20610284,-4.717603828,-4.5587301,-4.801616139,-4.69309156,-4.787491097,-4.681269303,-4.73836485
455,-4.220156744,-4.718867848,-4.57585922,-4.812208339,-4.709673803,-4.7997456,-4.68867685,-4.742082296
456,-4.232465584,-4.720581346,-4.594183153,-4.823704901,-4.725712634,-4.807169411,-4.697928601,-4.74586992
457,-4.243087242,-4.722600575,-4.612327919,-4.835109912,-4.740002538,-4.807801061,-4.708799773,-4.750304122
458,-4.252867482,-4.725176656,-4.629100428,-4.845452051,-4.751526511,-4.803229227,-4.720847515,-4.755078983
459,-4.262614062,-4.72870006,-4.644046123,-4.853823406,-4.759272868,-4.795792232,-4.733616279,-4.759775726
460,-4.272471568,-4.733561381,-4.656898901,-4.859326147,-4.762711615,-4.787817227,-4.746602165,-4.764019856
461,-4.28202096,-4.739729738,-4.667430016,-4.861167258,-4.763415972,-4.78102792,-4.758798799,-4.768025753
462,-4.29082526,-4.745707439,-4.675939177,-4.85990671,-4.763533052,-4.776249302,-4.768901863,-4.772426128
463,-4.298279708,-4.749677906,-4.683117815,-4.857045813,-4.765178438,-4.774233181,-4.775603128,-4.777862587
464,-4.303182679,-4.749831595,-4.689663395,-4.854104515,-4.76886874,-4.775629682,-4.778171027,-4.784592708
465,-4.304199874,-4.745687776,-4.69582232,-4.852301982,-4.772797614,-4.779786884,-4.778457374,-4.791525431
466,-4.300141871,-4.73965431,-4.700929265,-4.852032774,-4.774976018,-4.785152122,-4.779037112,-4.797273814
467,-4.292913546,-4.734518371,-4.70420899,-4.853551398,-4.77375646,-4.790154737,-4.78247616,-4.800483488
468,-4.287387463,-4.733024436,-4.705301963,-4.857085125,-4.77051911,-4.793417406,-4.7899367,-4.800727717
469,-4.288555722,-4.735947034,-4.706418002,-4.862479971,-4.768226653,-4.794509977,-4.799671332,-4.798618873
470,-4.299599719,-4.741306155,-4.710747463,-4.869301338,-4.769853589,-4.793291901,-4.809571275,-4.794824287
471,-4.316301717,-4.746916629,-4.721346032,-4.877107914,-4.777116022,-4.789625563,-4.81758577,-4.790094314
472,-4.332554277,-4.750667603,-4.737773851,-4.885235864,-4.788317042,-4.78382504,-4.823059608,-4.785672315
473,-4.342411579,-4.751907041,-4.755887233,-4.89237237,-4.80118669,-4.777145061,-4.826767899,-4.782982928
474,-4.344231586,-4.751314788,-4.771365206,-4.897086944,-4.813487556,-4.770957839,-4.829550733,-4.783438336
475,-4.341029516,-4.749619554,-4.781305281,-4.898081506,-4.82367043,-4.766600942,-4.832192328,-4.78731122
476,-4.336053039,-4.747544443,-4.787032444,-4.896072916,-4.830842305,-4.764674805,-4.834998197,-4.792849655
477,-4.332130096,-4.745754188,-4.790655723,-4.893346608,-4.834136319,-4.76507444,-4.838030541,-4.798093419
478,-4.330117594,-4.744878872,-4.794168307,-4.892229043,-4.833080041,-4.767666558,-4.841349647,-4.801229053
479,-4.330294381,-4.74554812,-4.798448017,-4.894345248,-4.829301439,-4.772142716,-4.844908618,-4.801981524
480,-4.332911559,-4.748188516,-4.803749579,-4.899142895,-4.825124862,-4.776936678,-4.848255424,-4.80099409
481,-4.337280201,-4.751986455,-4.810315257,-4.905648423,-4.822856352,-4.779932512,-4.850842322,-4.79892202
482,-4.34156329,-4.755660199,-4.818066343,-4.912891636,-4.823251793,-4.779012607,-4.852129643,-4.79612693
483,-4.343854013,-4.757927148,-4.826437079,-4.919958129,-4.824381815,-4.772862785,-4.852297379,-4.792119764
484,-4.342662085,-4.757938178,-4.83482101,-4.925979427,-4.824049561,-4.762548318,-4.852802748,-4.786258319
485,-4.338747688,-4.756461284,-4.842633704,-4.930088494,-4.820289388,-4.7495729,-4.855234193,-4.77796158
486,-4.333627598,-4.754641491,-4.84938934,-4.931757955,-4.813708207,-4.735431181,-4.861063272,-4.767922043
487,-4.328811795,-4.753622268,-4.85462968,-4.931583202,-4.806519484,-4.721251982,-4.869586634,-4.758035487
488,-4.325481438,-4.754150709,-4.857972517,-4.930391292,-4.800961011,-4.707680381,-4.878177987,-4.750244826
489,-4.324364099,-4.756054151,-4.860250454,-4.92897982,-4.7985746,-4.695328259,-4.884144788,-4.745929101
490,-4.326154222,-4.759029805,-4.863272395,-4.927612017,-4.798614161,-4.684701835,-4.885237206,-4.743723124
491,-4.331230448,-4.762771557,-4.868869338,-4.926086047,-4.799864171,-4.675158915,-4.882360966,-4.741428093
492,-4.338003919,-4.766794354,-4.877771081,-4.924184548,-4.801116448,-4.665352634,-4.877791838,-4.736863803
493,-4.344129377,-4.770347011,-4.888283164,-4.921721293,-4.801376271,-4.653925907,-4.873810892,-4.728868161
494,-4.347286486,-4.772656715,-4.89838811,-4.918619705,-4.799890515,-4.639872793,-4.87192715,-4.717797337
495,-4.346772179,-4.772986296,-4.906294867,-4.914827331,-4.795919055,-4.623689899,-4.871184024,-4.704131359
496,-4.3444061,-4.771375333,-4.911753148,-4.910307449,-4.788935741,-4.606275655,-4.87013378,-4.688388441
497,-4.342226776,-4.768616944,-4.915154549,-4.9053362,-4.779810006,-4.58852272,-4.867344606,-4.671407372
498,-4.341988427,-4.76553525,-4.916905311,-4.900477592,-4.769970823,-4.570744264,-4.862298082,-4.654187142
499,-4.343396111,-4.762891255,-4.917786288,-4.89630635,-4.760847408,-4.552186955,-4.855867982,-4.637726205
500,-4.34525642,-4.760732521,-4.919008431,-4.893006751,-4.753674096,-4.531982771,-4.849045125,-4.622500527
501,-4.346377906,-4.75865577,-4.921806212,-4.889297808,-4.749281122,-4.509362227,-4.842762927,-4.607731374
502,-4.346077965,-4.756250619,-4.926779441,-4.883554872,-4.748448512,-4.485278745,-4.837108598,-4.592455538
503,-4.344572975,-4.753231962,-4.932457373,-4.874238487,-4.751747419,-4.462151875,-4.831524371,-4.575766823
504,-4.342171139,-4.750137432,-4.936947708,-4.861673988,-4.756780677,-4.442447927,-4.825436258,-4.557657723
505,-4.339168486,-4.747836611,-4.938478836,-4.848000469,-4.758943842,-4.427923467,-4.81833494,-4.53883668
506,-4.335759043,-4.7472,-4.936572323,-4.835432,-4.75358,-4.415911099,-4.8100971,-4.520032
507,-4.332085966,-4.74866763,-4.931534692,-4.825627153,-4.737565933,-4.402041857,-4.800742023,-4.501754504
508,-4.32829196,-4.750957643,-4.923694111,-4.818022514,-4.713913189,-4.38194756,-4.790289639,-4.483645071
509,-4.324509197,-4.75235771,-4.914133556,-4.811499176,-4.687167008,-4.353337312,-4.779021448,-4.465127095
510,-4.320848729,-4.751157426,-4.90517951,-4.804941677,-4.661812916,-4.319321017,-4.767926966,-4.445626181
