time,route1,route3,route4,route6,route7,route8,route9,route10,route5,route11,route12,route13,route14,route15,route16,route17,route18,route19,route20,,,,,,,,,
21,1.019627419,1.372582228,1.364710675,0.616058603,0.523298356,0.280573153,0.422554418,0.371027275,1.085612707,-0.205721812,0.376431899,-0.028418028,0.20225589,0.206116256,0.210465721,0.528829937,0.713505376,0.319147303,0.655937933,,,,,,,,,
22,1.043435862,1.428803749,1.361816971,0.657068666,0.493203868,0.235983174,0.409654227,0.354978079,1.127662696,-0.199536112,0.33296286,-0.014070314,0.159242498,0.160556652,0.179811354,0.450365096,0.664426286,0.303336001,0.660650516,,,,,,,,,
23,1.06564645,1.43155088,1.365100376,0.636696815,0.500312152,0.260684307,0.414891305,0.37635603,1.109442698,-0.166199968,0.297877202,0.001086084,0.129692889,0.212136146,0.160021049,0.396233349,0.609420138,0.287541503,0.712839824,,,,,,,,,
24,1.085618793,1.463777999,1.392980767,0.670755789,0.49868089,0.264321038,0.390783419,0.35753832,1.118647451,-0.163812839,0.2482382,-0.020486789,0.115691584,0.185868492,0.144004557,0.372145172,0.636114883,0.24529994,0.677950094,,,,,,,,,
25,1.072243365,1.475739001,1.331940272,0.596909928,0.44868801,0.264305076,0.441196157,0.364122319,1.165290138,-0.189873354,0.203139193,-0.037903174,0.167405393,0.215117295,0.133337909,0.331218965,0.611383996,0.258672672,0.606979747,,,,,,,,,
26,1.03727025,1.464045458,1.337730551,0.625666877,0.432226536,0.258135738,0.457907232,0.350981287,1.133747655,-0.181347258,0.193335098,0.018522795,0.155021088,0.218994354,0.1196295,0.334757616,0.643512063,0.211610901,0.593151611,,,,,,,,,
27,0.990285804,1.482877419,1.324908997,0.611240814,0.416832891,0.266351223,0.407815656,0.417285557,1.119845491,-0.216499926,0.176224539,0.012816161,0.171487666,0.231632223,0.093363655,0.369780503,0.59993388,0.260518005,0.577857255,,,,,,,,,
28,1.015772537,1.396395029,1.26869467,0.620207744,0.479930146,0.247483401,0.390737035,0.380821535,1.083156921,-0.188366673,0.208694324,0.014419955,0.192640162,0.216880925,0.111157847,0.356654214,0.598973002,0.262391473,0.599121035,,,,,,,,,
29,0.992036457,1.416897013,1.251984577,0.594959821,0.413848131,0.284227307,0.401081537,0.364687225,1.088753776,-0.177453162,0.21548517,-0.02971012,0.188510704,0.228649412,0.105792819,0.39662975,0.614150366,0.216022387,0.587435599,,,,,,,,,
30,1.003000166,1.339426455,1.24463833,0.601442847,0.439680766,0.235099817,0.417657298,0.375368904,1.030784036,-0.163073741,0.208023708,-0.013586733,0.150824407,0.253967397,0.063990414,0.391668709,0.584865006,0.222776608,0.583504975,,,,,,,,,
31,0.972325368,1.373581027,1.272917824,0.602247272,0.421324125,0.268477374,0.382457608,0.360177136,1.052295004,-0.208883215,0.21393083,-0.001124458,0.177624527,0.247899358,0.102839799,0.418296283,0.575232705,0.239872002,0.566176868,,,,,,,,,
32,0.939293531,1.333559776,1.281880771,0.566701212,0.436618218,0.212949709,0.369386312,0.399773932,1.041286346,-0.129614003,0.210365419,-0.005862903,0.156340634,0.225891859,0.05207412,0.408460939,0.551599624,0.220282994,0.572278588,,,,,,,,,
33,0.971744642,1.372384458,1.266103407,0.568981804,0.404961889,0.231337828,0.38607907,0.373869977,1.030997749,-0.197995639,0.219967254,-0.047487752,0.127198887,0.176369257,0.017186421,0.383729473,0.566702447,0.236574951,0.566826376,,,,,,,,,
34,0.973127526,1.349338589,1.261950471,0.599368683,0.353729272,0.220008994,0.393758012,0.37193281,0.992016308,-0.180265618,0.215433404,-0.017832295,0.149959913,0.194445938,0.071960432,0.384876178,0.535822943,0.218964433,0.575205269,,,,,,,,,
35,0.986070475,1.399179903,1.174870268,0.625417175,0.38485673,0.176770026,0.402374713,0.331806605,1.002847845,-0.178207146,0.261721387,-0.033605088,0.141715415,0.222277119,0.04626687,0.398806638,0.49616405,0.195871124,0.546418813,,,,,,,,,
36,0.908605184,1.341936162,1.217426452,0.575678089,0.373878442,0.196133667,0.385941568,0.318415649,0.961689288,-0.182010889,0.223976545,-0.018521555,0.113112165,0.221049087,0.080312891,0.372634619,0.551414926,0.228892128,0.567804863,,,,,,,,,
37,9.26E-01,1.331545663,1.251797817,0.554835419,0.361769239,0.249001732,0.415328565,0.317627059,1.015398464,-0.174151545,0.192545507,-0.018883389,0.142643863,0.222225605,0.060186321,0.381227056,0.572134712,0.189360608,0.582197488,,,,,,,,,
38,0.95328662,1.310875612,1.251748898,0.576174829,0.354742299,0.251095677,0.414623038,0.360645755,1.017174747,-0.165029558,0.193159403,0.000128982,0.096147671,0.214807975,0.053751969,0.38633031,0.526581204,0.190336654,0.601294297,,,,,,,,,
39,0.944444096,1.391821396,1.239089116,0.618370343,0.329991929,0.227739793,0.457246815,0.354223288,0.992994105,-0.170955926,0.163547085,-0.027948653,0.16857138,0.221766817,0.006318562,0.382046477,0.570440659,0.201841096,0.545469603,,,,,,,,,
40,0.923199451,1.331834804,1.258105862,0.579843278,0.354226038,0.247091109,0.476359153,0.350783422,1.014261868,-0.207648014,0.159076547,-0.021850455,0.175963757,0.231053583,0.014554275,0.417260317,0.545641785,0.194418185,0.592822819,,,,,,,,,
41,0.942663626,1.329400282,1.204617046,0.572288012,0.33747965,0.218820834,0.478322091,0.312482954,0.991681306,-0.233497792,0.190684111,0.008908995,0.170055018,0.230188106,0.050941408,0.413147382,0.526395991,0.210971618,0.54913427,,,,,,,,,
42,0.914149119,1.332932867,1.201412716,0.58195713,0.344820149,0.252787497,0.454723689,0.307639794,0.985186838,-0.211357196,0.216784443,-0.031315134,0.127302494,0.231866576,0.057380322,0.376299224,0.575119972,0.237347107,0.562797761,,,,,,,,,
43,9.15E-01,1.328887091,1.188084071,0.559701735,0.346371272,0.202343726,0.486291921,0.397867834,0.973417611,-0.204651077,0.191336016,0.040945873,0.185559578,0.183570366,0.025431669,0.395508187,0.505948227,0.185540827,0.551849877,,,,,,,,,
44,0.927206765,1.319084457,1.174279818,0.578365923,0.312889743,0.208466568,0.47485587,0.405797562,0.988338293,-0.176495375,0.162896959,-0.027445386,0.11897533,0.242254447,0.030856572,0.414477888,0.509919505,0.203633859,0.597403671,,,,,,,,,
45,0.934068532,1.331031591,1.197755253,0.543355732,0.320908844,0.181832674,0.469710298,0.464091017,0.983752856,-0.186250836,0.182557423,-0.033192968,0.120788464,0.195082325,0.021492573,0.406439545,0.53506751,0.193280756,0.562385725,,,,,,,,,
46,0.914755558,1.311918556,1.191239049,0.532981101,0.355845007,0.24900922,0.490838338,0.494469709,0.982565206,-0.19554334,0.119664726,0.014579839,0.12294341,0.187992402,0.044012101,0.391911228,0.531646685,0.209961327,0.529609965,,,,,,,,,
47,0.870686726,1.346049387,1.216345561,0.566017453,0.404558229,0.283264525,0.49291281,0.454739838,0.970316002,-0.207061933,0.162794278,-0.027465667,0.102445569,0.165306382,0.067474857,0.386632026,0.572792107,0.186931891,0.534330754,,,,,,,,,
48,0.910879773,1.326773844,1.19654249,0.55786017,0.370862055,0.281875771,0.464803969,0.444423968,0.980722238,-0.213090309,0.148255191,-0.024965054,0.13186348,0.180630057,0.038223268,0.391894082,0.554316242,0.194940202,0.575714131,,,,,,,,,
49,0.949149081,1.377395483,1.213094756,0.499298831,0.36146351,0.277112458,0.492783973,0.365104967,0.966308114,-0.198573923,0.137804476,-0.041227989,0.157806376,0.178069418,0.048743337,0.35409477,0.507547073,0.228731509,0.573915667,,,,,,,,,
50,0.919604565,1.31745855,1.199968762,0.520217487,0.373178193,0.278654299,0.490048965,0.351214305,0.952511747,-0.230602455,0.134470358,-0.081332625,0.11753134,0.213662199,0.003342285,0.357442305,0.525351043,0.168144475,0.582430177,,,,,,,,,
51,0.921845264,1.309036197,1.214732962,0.50547539,0.365289616,0.26772995,0.509846701,0.335262983,0.936404148,-0.188834102,0.124938666,-0.034721812,0.147621194,0.220391354,0.014690826,0.334346891,0.495295416,0.168340318,0.596450736,,,,,,,,,
52,0.899540914,1.324657127,1.205372185,0.519447387,0.373171104,0.261894477,0.506977363,0.370926884,0.964777508,-0.223192874,0.111962197,-0.020166202,0.148248011,0.173374963,0.017314105,0.318185622,0.508492245,0.200097106,0.57872737,,,,,,,,,
53,0.895997525,1.3243531,1.211556483,0.505668017,0.353081256,0.284325178,0.504886984,0.429538574,0.983995315,-0.216059812,0.086187938,-0.019237369,0.097241702,0.140996597,0.016005207,0.330886413,0.499400708,0.200304506,0.545928618,,,,,,,,,
54,0.873148459,1.326859656,1.201644664,0.48133092,0.354415437,0.3130393,0.441143444,0.404718587,0.993044689,-0.211666889,0.07686889,-0.086253716,0.126650712,0.173212277,-0.004166135,0.340010508,0.466466019,0.185483195,0.543000538,,,,,,,,,
55,0.906096184,1.291338783,1.205029716,0.468104833,0.373750144,0.274570384,0.454873746,0.413779904,0.939824753,-0.192992959,0.092887957,-0.07474364,0.059044417,0.219792762,-0.011909891,0.336020537,0.472101481,0.157966926,0.516959392,,,,,,,,,
56,0.882787565,1.319250183,1.154242295,0.423690677,0.345593852,0.242458168,0.439225081,0.402137911,0.916932499,-0.189306669,0.101284614,-0.041892157,0.07413417,0.160957103,-0.005783873,0.326565785,0.516456599,0.163981605,0.523385712,,,,,,,,,
57,0.873688171,1.330157464,1.198696871,0.434231226,0.324407073,0.304774721,0.422420731,0.368868602,0.966720432,-0.264350847,0.138613668,-0.079108268,0.055067871,0.170834814,0.012705666,0.298280417,0.468429145,0.197672072,0.526578734,,,,,,,,,
58,0.840294581,1.317800256,1.177972849,0.413613114,0.318521475,0.235173366,0.466099202,0.322339367,0.940949944,-0.219479113,0.119522449,-0.06213289,0.098124267,0.155165729,-0.044142644,0.340698302,0.470364825,0.165997193,0.526713873,,,,,,,,,
59,0.867255942,1.307268089,1.181176613,0.431703705,0.356300358,0.240744855,0.381115495,0.344888991,0.991863606,-0.217822487,0.127256577,-0.125139127,0.100276016,0.172134169,-0.047915913,0.317814066,0.468151747,0.196536443,0.53905381,,,,,,,,,
60,0.873912741,1.229668692,1.154496614,0.403479874,0.322806813,0.255864289,0.441088863,0.342433655,0.929701598,-0.235745201,0.119498648,-0.069535732,0.076991891,0.10786962,-0.022401258,0.299448327,0.485194314,0.150210711,0.531300082,,,,,,,,,
61,0.861759161,1.23717709,1.123721908,0.457317134,0.350561634,0.217801461,0.399726071,0.322073916,0.888584594,-0.246397215,0.071113775,-0.11689136,0.034677515,0.135359409,-0.00931598,0.297816448,0.482232719,0.130520914,0.514177331,,,,,,,,,
62,0.842713709,1.244315909,1.13775996,0.380339928,0.265375535,0.236276456,0.442836508,0.306662384,0.870905346,-0.245246395,0.117360426,-0.115571878,0.021666424,0.087533317,-0.040288895,0.292817434,0.45125641,0.130594086,0.554602846,,,,,,,,,
63,0.847266466,1.273432145,1.123118036,0.417372176,0.273060589,0.225073062,0.413002293,0.28169116,0.909689615,-0.252490129,0.062273942,-0.142711326,0.054069638,0.115038549,-0.045907127,0.294820013,0.436094502,0.153060791,0.551489163,,,,,,,,,
64,0.842857689,1.249855561,1.135714351,0.372296521,0.279153836,0.182803525,0.403235282,0.288467043,0.899006272,-0.300543342,0.064473583,-0.151914928,0.031025204,0.103056691,-0.051362499,0.300249935,0.444541854,0.129737283,0.493128161,,,,,,,,,
65,0.858997111,1.280883493,1.109051366,0.357619373,0.300649235,0.189339335,0.413145546,0.315410311,0.919438021,-0.287845799,0.040905653,-0.096889882,0.073528032,0.129876446,-0.088903828,0.274028097,0.43382081,0.116615166,0.498398992,,,,,,,,,
66,0.820092107,1.255788135,1.077118404,0.365186501,0.291781106,0.201758717,0.378507832,0.324435681,0.870791228,-0.297983558,0.067646484,-0.137746567,0.02493424,0.114265722,-0.08469335,0.218820762,0.486533328,0.097699068,0.488144572,,,,,,,,,
67,0.850345947,1.278289753,1.114539006,0.370380666,0.282184727,0.144226088,0.381744137,0.299457964,0.928016788,-0.315665931,0.069127327,-0.117911282,0.11617675,0.095053345,-6.42E-02,0.2373131,0.422911588,0.152175516,0.53101263,,,,,,,,,
68,0.868179423,1.232175869,1.108239915,0.383226094,0.252339032,0.165006114,0.357949438,0.315161252,0.900368778,-0.312036608,0.055690743,-0.163311001,0.080620825,0.063053907,-0.094911916,0.208063372,0.400400988,0.147227986,0.487103608,,,,,,,,,
69,0.831182746,1.182845502,1.099671931,0.355918634,0.279159656,0.207643264,0.330983151,0.282029199,0.865749761,-0.29970114,0.080047277,-0.181291861,0.059942481,0.131802733,-0.07901108,0.211221423,0.44424542,0.079473458,0.484240784,,,,,,,,,
70,0.815155562,1.228951392,1.074914035,0.377729198,0.202609076,0.21389195,0.341943506,0.241376998,0.816818529,-0.358668985,0.065144423,-0.155275101,0.036644936,0.036704536,-0.109518618,0.206339725,0.405341335,0.085886851,0.488363304,,,,,,,,,
71,0.820236824,1.229851135,1.116545739,0.366144478,0.209738018,0.149450801,0.332708741,0.247976244,0.880773714,-0.316587799,0.025734511,-0.203431443,-0.016115983,0.039840346,-0.114586559,0.226446386,0.441139977,0.049571208,0.483210327,,,,,,,,,
72,0.813868699,1.215051285,1.088129606,0.3755137,0.236893551,0.183379627,0.344684569,0.240705597,0.861810317,-0.362583345,0.078308338,-0.197470951,-0.055199269,0.040164654,-0.128519402,0.24182898,0.424344438,0.076524651,0.481372354,,,,,,,,,
73,0.789755806,1.187151054,1.077785698,0.309011303,0.224346809,0.16318234,0.332802219,0.207263205,0.852349455,-0.330465465,0.091226549,-0.15293994,-0.039471389,0.048300193,-0.130015386,0.219188168,0.433108461,0.075207071,0.457401357,,,,,,,,,
74,0.773982776,1.224632213,1.081427116,0.333498127,0.208162046,0.160313885,0.324828028,0.273527895,0.848169407,-0.352834313,0.029565877,-0.16115178,-0.035422354,0.049802371,-0.138328263,0.229456555,0.431359759,0.122715312,0.4981843,,,,,,,,,
75,0.762813009,1.170580619,1.091782465,0.308987751,0.22138899,0.140808764,0.311767557,0.274142985,0.864163441,-0.378255333,0.026502278,-0.227216669,-0.005549711,0.026555181,-0.12430005,0.234754366,0.391519758,0.112508083,0.456108613,,,,,,,,,
76,0.772089125,1.166130289,1.03954856,0.333978831,0.209590474,0.130649856,0.346564014,0.262511199,0.822342915,-0.414216141,0.045336425,-0.197196823,0.054741321,0.044498722,-0.105969744,0.166951716,0.383657499,0.075845218,0.415652467,,,,,,,,,
77,0.791130093,1.191589212,1.047246044,0.268367518,0.203673592,0.201312903,0.307795467,0.284133742,0.843304365,-0.35044733,0.050282357,-0.190611329,0.028401759,0.031881225,-0.133591277,0.206145123,0.360312109,0.106163622,0.516767932,,,,,,,,,
78,0.803067133,1.157122128,1.045719768,0.277320329,0.24716119,0.168921337,0.328195517,0.219145387,0.852132244,-0.421393946,0.026580676,-0.215951423,0.052327071,-0.010640395,-0.16289358,0.183625923,0.389710844,0.07779796,0.43848657,,,,,,,,,
79,0.774515798,1.175021886,1.043073136,0.268645516,0.200851549,0.14879809,0.370874763,0.264775855,0.795978672,-0.384020184,-0.000267639,-0.210479878,-0.015894322,0.003823472,-0.168901471,0.189980341,0.375386681,0.084989467,0.43820225,,,,,,,,,
80,0.753558664,1.175156432,1.004029412,0.277943662,0.196435977,0.170837041,0.333527401,0.240144541,0.757355901,-0.420056725,0.001352796,-0.21213574,-0.037910871,0.026796777,-0.15798757,0.151182024,0.376267394,0.045194881,0.453853808,,,,,,,,,
81,0.787314912,1.113462627,1.071743005,0.297262808,0.268801159,0.105585233,0.378214845,0.244016575,0.754863207,-0.376312939,-0.016371607,-0.211204004,0.031115614,0.011900153,-0.14616208,0.178414554,0.352158407,0.079374897,0.416653703,,,,,,,,,
82,0.761710518,1.136179683,1.052178316,0.287300032,0.218954453,0.186791627,0.329786884,0.250508841,0.791111684,-0.412797665,-0.000400558,-0.235358807,0.048000292,0.043164649,-0.180914173,0.16884607,0.358461061,0.049650333,0.438689102,,,,,,,,,
83,0.773571086,1.161722546,1.011377126,0.288830164,0.205501193,0.174987069,0.318353008,0.252617554,0.799744386,-0.401310484,-0.05381877,-0.259136719,0.110440561,0.022854088,-0.196344301,0.149727395,0.278226767,0.060004641,0.413387001,,,,,,,,,
84,0.724433426,1.165710102,1.025669805,0.259599343,0.227606854,0.19571464,0.317694885,0.267571163,0.792946654,-0.399446716,-0.025206777,-0.259981596,0.095753641,-0.011036548,-0.183029995,0.135372012,0.334723422,0.06008796,0.392971215,,,,,,,,,
85,0.732195943,1.187554761,1.026785269,0.288678599,0.20107015,0.152444467,0.3385522,0.255675635,0.829231201,-0.381491186,0.044602908,-0.235396834,0.085468221,0.02001392,-0.193158146,0.117421851,0.356538876,0.024496252,0.441353373,,,,,,,,,
86,0.689487268,1.173420049,1.026131224,0.28748579,0.210472585,0.140293561,0.30660615,0.283154738,0.802897716,-0.414417742,-0.002862545,-0.260945293,0.123736664,-0.052477586,-0.149317303,0.131028323,0.345686084,0.042524739,0.396975583,,,,,,,,,
87,0.745746976,1.121040576,1.015369926,0.322403178,0.19218677,0.143066475,0.321582595,0.273494767,0.773917067,-0.422618148,-0.013656709,-0.25963685,0.041955013,0.02266636,-0.170703108,0.116357486,0.354881574,0.03606149,0.394976351,,,,,,,,,
88,0.737063815,1.126785337,1.049855252,0.292873252,0.199782267,0.127160402,0.369100177,0.2539275,0.79491433,-0.396165623,-0.026078788,-0.272219336,0.037686008,-0.006538928,-0.156756397,0.101014915,0.327775313,0.037703512,0.407618472,,,,,,,,,
89,0.700603146,1.13587777,1.033441728,0.26852201,0.221304272,0.191136992,0.298555288,0.244529418,0.789941657,-0.436746242,0.030732164,-0.240483306,0.051116228,-0.040191885,-0.159926873,0.113611886,0.308931515,0.010787859,0.399564666,,,,,,,,,
90,0.689438441,1.121644481,1.017270316,0.280746751,0.232782551,0.155182557,0.330635176,0.28304385,0.776113409,-0.395907259,-0.015686351,-0.244038716,0.071239556,0.018927377,-0.147490366,0.104140448,0.333031769,-0.02026121,0.394157918,,,,,,,,,
91,0.728669005,1.089773583,1.000786335,0.259972564,0.186432649,0.14669615,0.364169342,0.265119475,0.767769297,-0.422780629,0.009838811,-0.272102947,0.05382249,-0.026283356,-0.155507772,0.121683965,0.359619386,-0.008389115,0.398013598,,,,,,,,,
92,0.743140368,1.138018683,1.004557791,0.208191959,0.168816904,0.124109858,0.327101613,0.253005545,0.791753495,-0.434358125,-0.030932005,-0.266006803,0.09441947,-0.069815365,-0.176053009,0.132502208,0.353378177,-0.019969165,0.354903503,,,,,,,,,
93,0.699749835,1.174075059,1.011387337,0.249613969,0.207858437,0.164960827,0.296974488,0.223607572,0.737760652,-0.445534908,0.00451404,-0.293582263,0.090236226,-0.063481811,-0.158328069,0.171662959,0.327021495,0.000733364,0.33471414,,,,,,,,,
94,0.704574187,1.129323816,1.010856769,0.225556315,0.19744179,0.170255577,0.278466502,0.25096027,0.756413533,-0.410501571,-0.029894161,-0.288063537,0.089968005,-0.048705709,-0.165317531,0.193230108,0.341971274,0.016046078,0.387628688,,,,,,,,,
95,0.708884565,1.084251533,1.005429915,0.302812962,0.186243303,0.166201951,0.306290918,0.245968133,0.764454905,-0.432655106,-0.0288538,-0.268550388,0.146042073,-0.052770531,-0.187537704,0.185925056,0.320166791,0.029715066,0.434891437,,,,,,,,,
96,0.699856009,1.094734578,0.98291316,0.253821164,0.134394851,0.151025755,0.351532805,0.247752237,0.800904193,-0.378067105,-0.043948723,-0.285657479,0.150786637,-0.055291817,-0.213928991,0.161222129,0.380245695,0.036637969,0.392927954,,,,,,,,,
97,0.710632402,1.044973928,0.973552889,0.258377372,0.173957175,0.141142435,0.33446784,0.246603765,0.741972543,-0.412115459,-0.032941945,-0.278759297,0.122298812,-0.095385745,-0.203612787,0.120873281,0.376281757,-0.00512435,0.404058178,,,,,,,,,
98,0.698608152,1.059213301,1.007746322,0.250054219,0.185723552,0.150088521,0.319611365,0.259070698,0.764847053,-0.413340325,-0.104675569,-0.285799205,0.136951089,-0.017672631,-0.150965118,0.114292854,0.315001408,0.047205276,0.373633529,,,,,,,,,
99,0.709960807,1.087643361,0.975943466,0.256970898,0.214397953,0.13887805,0.312608338,0.263897573,0.763662495,-0.373104865,-0.090968225,-0.259591098,0.142857345,-0.03608003,-0.162386267,0.15537683,0.345429071,0.03466012,0.414082083,,,,,,,,,
100,0.676220328,1.103077439,0.927377812,0.292877969,0.175882715,0.143144353,0.349567869,0.267018064,0.751571902,-0.384358264,-0.081383306,-0.279949836,0.140481488,-0.073128327,-0.148291629,0.116890423,0.351425441,-0.008651029,0.396197952,,,,,,,,,
101,0.674253921,1.042111248,0.971183253,0.292573386,0.206168177,0.151903196,0.309308692,0.232633948,0.772630505,-0.413202746,-0.064163171,-0.307003442,0.121394207,-0.021813911,-0.152196745,0.109163236,0.363244018,-0.010944623,0.381439236,,,,,,,,,
102,0.707819893,1.059939106,0.933895581,0.242552933,0.135616897,0.17820143,0.336641159,0.261293346,0.731249565,-0.439685106,-0.035982762,-0.272913224,0.130504038,-0.056987057,-0.140249765,0.103690283,0.36744684,0.033024996,0.397813123,,,,,,,,,
103,0.718928278,1.108605309,0.995437336,0.270920835,0.1628858,0.110433143,0.319505856,0.230855097,0.726687055,-0.392840134,0.000695837,-0.269354676,0.136397351,-0.034448911,-0.164568168,0.150884801,0.367348703,-0.001349074,0.423124588,,,,,,,,,
104,0.71150712,1.077710962,1.00755426,0.217326462,0.17406015,0.180367335,0.325586993,0.249455928,0.731204107,-0.462010467,-0.032555035,-0.27279295,0.133008717,-0.043607325,-0.142152579,0.061132462,0.375290684,-0.003084761,0.428642659,,,,,,,,,
105,0.654965151,1.088356187,0.945749839,0.261417247,0.201855423,0.15455437,0.328142231,0.233692322,0.680834262,-0.383851412,-0.056038787,-0.267081401,0.141040669,-0.001508749,-0.212605787,0.116503915,0.302634679,0.002243676,0.379517421,,,,,,,,,
106,0.695948097,1.057706732,0.922316684,0.285425279,0.162183133,0.149674951,0.321397512,0.228727258,0.747886356,-0.355148825,-0.08442727,-0.29265773,0.148183532,-0.012141046,-0.174617265,0.116511877,0.313891579,0.020468509,0.386757236,,,,,,,,,
107,0.662165337,1.051765676,0.949164816,0.291063344,0.126309025,0.134376317,0.312770836,0.233308504,0.732867632,-0.372910391,-0.125716077,-0.274457356,0.175598237,-0.058445085,-0.158578274,0.122044397,0.356596358,0.01245298,0.39847895,,,,,,,,,
108,0.676643738,1.062648392,0.950484712,0.229633706,0.194812379,0.120259448,0.292421623,0.249699203,0.779689086,-0.375939974,-0.047056915,-0.28187211,0.208689039,-0.060469133,-0.100534846,0.081609612,0.320961781,0.073415618,0.406972849,,,,,,,,,
109,0.678574943,1.038539014,0.914773084,0.271076257,0.157954027,0.116425875,0.290603644,0.233805193,0.771621583,-0.327106443,-0.05185444,-0.27103939,0.191769225,-0.017368476,-0.167673231,0.113112338,0.362568249,0.042419985,0.387534162,,,,,,,,,
110,0.690855434,1.079521189,0.915772313,0.231073731,0.167295363,0.13421521,0.314137415,0.237559762,0.776085029,-0.337108402,-0.002782271,-0.261267437,0.176062239,-0.013115537,-0.145359125,0.116834608,0.355897103,0.021068037,0.428044955,,,,,,,,,
111,0.691525479,1.065237633,0.953442077,0.254362382,0.152306445,0.095387893,0.354584586,0.206126494,0.743860752,-0.357995192,-0.024115569,-0.292642034,0.188803387,-0.030312178,-0.16337312,0.130700834,0.37030587,-0.00085095,0.37408658,,,,,,,,,
112,0.716478243,1.077619195,0.902776535,0.285163656,0.161766335,0.098004949,0.322319464,0.230667915,0.73997944,-0.380340742,0.008809403,-0.271691554,0.092209348,-0.027620681,-0.125803639,0.196541507,0.30154432,0.07771066,0.409179125,,,,,,,,,
113,0.680480647,1.020052362,0.92555922,0.274580953,0.153752447,0.139723015,0.301492339,0.24529678,0.715384427,-0.339168901,-0.029604503,-0.262941241,0.131311296,-0.036476562,-0.128095816,0.162833363,0.28025289,0.064862488,0.413116008,,,,,,,,,
114,0.697239686,1.063445068,0.925445908,0.251158151,0.141908746,0.171037615,0.291331675,0.258567843,0.728642317,-0.361900945,-0.028079328,-0.271975475,0.133660431,-0.042950958,-0.11946843,0.108134119,0.320788735,0.029774628,0.387009023,,,,,,,,,
115,0.677613917,1.034311833,0.955702764,0.281624679,0.129575736,0.162277159,0.280099081,0.243967591,0.689199907,-0.360111307,-0.02819385,-0.288473537,0.098287593,-0.048973724,-0.128301131,0.162079199,0.294013148,0.039036169,0.414031644,,,,,,,,,
116,0.690993675,0.986802075,0.951203514,0.249954088,0.163442902,0.137051462,0.290424953,0.220597981,0.699204747,-0.325565892,-0.055877393,-0.301915901,0.132935882,-0.060954463,-0.076865778,0.184045854,0.310793419,-0.00754165,0.361571697,,,,,,,,,
117,0.696269225,1.054329499,0.945763451,0.226203166,0.14891381,0.122434367,0.272979889,0.252956886,0.689788989,-0.404445053,-0.021587476,-0.264837578,0.129703477,-0.002571138,-0.145184348,0.204634861,0.336847883,0.040251118,0.403968463,,,,,,,,,
118,0.692620703,1.060895312,0.918915941,0.267558933,0.137039957,0.118520768,0.254239105,0.233189089,0.689904289,-0.402688241,-0.036139039,-0.254148142,0.085424084,-0.013772708,-0.122325416,0.1397449,0.32292816,0.017473025,0.395206187,,,,,,,,,
119,0.65721308,1.037332915,0.912831186,0.248930432,0.136134302,0.13428455,0.261242609,0.182279541,0.707871018,-0.396411177,-0.038264169,-0.245733677,0.064064826,0.020553705,-0.157322214,0.141738369,0.332989317,0.004031749,0.377299654,,,,,,,,,
120,0.663075078,1.010253558,0.930239008,0.219497146,0.128727144,0.081906386,0.230588516,0.229112056,0.693791539,-0.368954328,-0.041422728,-0.225817109,0.11136091,0.010476721,-0.122165925,0.179393078,0.309350436,0.06025079,0.390299509,,,,,,,,,
121,0.641828653,1.028641781,0.93283918,0.267015008,0.126184223,0.06900543,0.273695828,0.256086815,0.689603871,-0.339117319,-0.008985413,-0.254646465,0.132149631,-0.018931379,-0.123713953,0.180148074,0.378649515,-0.01699953,0.40216553,,,,,,,,,
122,0.655721371,1.033809555,0.903178506,0.212371035,0.084428818,0.094102844,0.268833753,0.220121068,0.711647178,-0.253500445,-0.041375348,-0.218261966,0.116595283,-0.003393957,-0.131689468,0.139966198,0.297179471,0.006231997,0.41676447,,,,,,,,,
123,0.689388944,1.026932646,0.908028825,0.221775707,0.119117453,0.113325722,0.249183097,0.241802027,0.663730685,-0.238967521,-0.039069875,-0.253870829,0.082915157,-0.019042502,-0.074418281,0.174321756,0.317617167,0.034082602,0.417857198,,,,,,,,,
124,0.649345664,0.972958504,0.886014026,0.249567434,0.154554966,0.111466977,0.331857463,0.193926737,0.694521387,-0.228006002,-0.055269633,-0.276725525,0.106199622,-0.029007249,-0.116649876,0.153673134,0.320774894,0.05186065,0.402045089,,,,,,,,,
125,0.669681083,1.01135691,0.862410221,0.25200463,0.126426729,0.1051246,0.274028082,0.223464442,0.661615817,-0.26133002,-0.022807741,-0.229883746,0.159900064,-0.014167915,-0.075878376,0.164781979,0.279683501,0.008523045,0.377110692,,,,,,,,,
126,0.655146598,0.984995218,0.909995794,0.24747278,0.137061707,0.128432596,0.285348848,0.233455149,0.69816766,-0.255596949,-0.04978415,-0.315577044,0.148015323,-0.043835703,-0.158219139,0.104762268,0.316894344,0.015375172,0.389857486,,,,,,,,,
127,0.620476706,1.009154633,0.8832722,0.254060735,0.155568047,0.099616553,0.29201551,0.214595696,0.681911085,-0.264259731,-0.026902061,-0.238029721,0.087374962,-0.035673518,-0.11557264,0.152337511,0.303350385,-0.018027012,0.380064705,,,,,,,,,
128,0.586693623,1.031808735,0.890311853,0.268514829,0.15253226,0.088419551,0.298123643,0.216272765,0.686265447,-0.27572858,-0.001594754,-0.24854003,0.030534596,-0.020248649,-0.138941856,0.111998157,0.290613044,-0.018736611,0.402409211,,,,,,,,,
