time,route1,route3,route4,route5,route6,route7,route8,route9,route10,route11,route12,route13,route14,route15,route16,route17,route18,route19,route20,,,,,,,,,,,,,,,,,,,
332,-0.283826124,-1.555512406,-1.712701429,-2.432411122,-0.859451174,-0.523674189,0.050276413,0.259325543,-0.685576131,-1.270846018,-2.052228713,-2.159323428,-0.238943075,-1.686184002,0.241771032,-0.76469038,0.914378097,-0.555560738,0.032665943,,,,,,,,,,,,,,,,,,,
333,-0.296623965,-1.616324591,-1.633852381,-2.475067749,-0.902653222,-0.571788163,0.000829944,0.194488856,-0.743720802,-1.316657477,-2.077878754,-2.179482534,-0.299115217,-1.726845969,0.207683212,-0.808000143,0.90328383,-0.606646706,0.086586871,,,,,,,,,,,,,,,,,,,
334,-0.297566496,-1.650091293,-1.656294807,-2.530028309,-0.921282176,-0.555181909,-0.123149876,0.156022444,-0.81844092,-1.380147787,-2.15224454,-2.134661695,-0.289963571,-1.752658635,0.228689255,-0.838908469,0.922234325,-0.672269761,0.101297174,,,,,,,,,,,,,,,,,,,
335,-0.345142937,-1.635949107,-1.684872694,-2.549506468,-0.96384759,-0.573394708,-0.123085003,0.164097335,-0.868775726,-1.407899372,-2.093972493,-2.13045556,-0.377289089,-1.736726554,0.218702177,-0.903011598,0.911023356,-0.655454682,0.150329378,,,,,,,,,,,,,,,,,,,
336,-0.309320041,-1.716881252,-1.681838893,-2.631044411,-0.987844594,-0.654376921,-0.198537072,0.112091937,-0.872908995,-1.449157846,-2.136255976,-2.076710898,-0.398281105,-1.699174375,0.222845076,-0.920257809,0.903917199,-0.645754653,0.1647087,,,,,,,,,,,,,,,,,,,
337,-0.351577261,-1.72469678,-1.650664185,-2.633389702,-1.053085805,-0.718165231,-0.259141296,0.052667765,-0.910454321,-1.490423093,-2.182420027,-2.200127718,-0.441145673,-1.759842831,0.214995537,-0.927777844,0.949885426,-0.651692835,0.216044142,,,,,,,,,,,,,,,,,,,
338,-0.323726225,-1.742101642,-1.628644891,-2.705114286,-1.037348186,-0.765632202,-0.275150455,0.07363749,-0.923412055,-1.492528797,-2.223470334,-2.186229353,-0.445362949,-1.798385952,0.233602288,-0.96962956,0.951743824,-0.699661562,0.218773649,,,,,,,,,,,,,,,,,,,
339,-0.391758153,-1.791507641,-1.682478209,-2.799506786,-1.027839563,-0.755168207,-0.326725675,-0.045822909,-0.939464518,-1.482439143,-2.250472293,-2.158978997,-0.529007885,-1.741161975,0.221280788,-1.001815855,0.9102423,-0.679667722,0.269838727,,,,,,,,,,,,,,,,,,,
340,-0.39891933,-1.760857769,-1.734264269,-2.75222951,-1.011097038,-0.799834482,-0.436917654,-0.057177471,-0.945643201,-1.471226484,-2.21512701,-2.179437417,-0.54272943,-1.766390486,0.231778152,-1.077167401,0.920112514,-0.671129396,0.242736796,,,,,,,,,,,,,,,,,,,
341,-0.438836441,-1.855224535,-1.752570111,-2.796344338,-1.109821903,-0.795629595,-0.381922669,-0.034278347,-0.960444011,-1.418665149,-2.283847976,-2.167847649,-0.632875495,-1.762066561,0.201191014,-1.079540483,0.990705406,-0.606467677,0.302265219,,,,,,,,,,,,,,,,,,,
342,-0.495555363,-1.846877574,-1.762145341,-2.826946733,-1.13056798,-0.832500548,-0.390149844,0.000840466,-1.011756438,-1.42714847,-2.397866665,-2.153176644,-0.64899034,-1.72146847,0.211494559,-1.103338413,0.94711941,-0.63102225,0.360650001,,,,,,,,,,,,,,,,,,,
343,-0.554567968,-1.903581335,-1.7861601,-2.886486009,-1.096824355,-0.912531184,-0.433395138,-0.117187856,-1.058909689,-1.422565755,-2.401860438,-2.085041423,-0.663850688,-1.663700722,0.240734669,-1.075494182,0.912962631,-0.61872004,0.388224581,,,,,,,,,,,,,,,,,,,
344,-0.602928109,-1.925572169,-1.733192852,-2.930979072,-1.141719481,-0.848760514,-0.505140779,-0.154210579,-1.081941173,-1.384412494,-2.45693872,-2.1108329,-0.694205464,-1.700718401,0.204960721,-1.041207247,0.98184372,-0.636836438,0.375217148,,,,,,,,,,,,,,,,,,,
345,-0.701506533,-1.925923871,-1.766310986,-2.971727117,-1.14934053,-0.919030733,-0.528465395,-0.109502509,-1.185824395,-1.385985059,-2.505787164,-1.964010408,-0.721440039,-1.667391467,0.268328686,-0.97922057,1.027481585,-0.642516667,0.335528648,,,,,,,,,,,,,,,,,,,
346,-0.716015834,-1.949532412,-1.69738814,-3.04589859,-1.215067548,-0.974388011,-0.466711312,-0.129644284,-1.22640319,-1.233327364,-2.532072848,-1.971173246,-0.712422102,-1.665532438,0.274397995,-0.881268272,1.046515889,-0.645607631,0.297417112,,,,,,,,,,,,,,,,,,,
347,-0.802607377,-2.038006332,-1.670637742,-3.082375609,-1.136272205,-1.039902879,-0.555219403,-0.175420418,-1.251415662,-1.332055471,-2.546957761,-1.924770053,-0.69732743,-1.690931388,0.239698373,-0.895778083,1.064744102,-0.671243478,0.314233727,,,,,,,,,,,,,,,,,,,
348,-0.873783942,-2.041982602,-1.679991434,-3.075646778,-1.080308387,-1.108321757,-0.524466141,-0.162481331,-1.223673288,-1.237550913,-2.528084663,-1.992271828,-0.699622153,-1.704735393,0.253325219,-0.949739596,1.086811909,-0.650330097,0.32404618,,,,,,,,,,,,,,,,,,,
349,-0.880516192,-2.07756487,-1.647104331,-3.055619228,-1.025503811,-1.136543369,-0.523454608,-0.155106194,-1.248486938,-1.313708856,-2.554228744,-2.091528469,-0.720434885,-1.678609877,0.30709537,-0.964967032,1.0700647,-0.57613163,0.370022952,,,,,,,,,,,,,,,,,,,
350,-0.929302397,-2.109928405,-1.573159272,-2.994216827,-1.094564506,-1.170926468,-0.595385743,-0.172864206,-1.283151433,-1.335380135,-2.55894946,-2.149934431,-0.766977389,-1.6241535,0.315027725,-1.055545898,1.080364973,-0.640067766,0.360687684,,,,,,,,,,,,,,,,,,,
351,-1.005434148,-2.106557743,-1.511448581,-3.051811333,-1.020600568,-1.212837309,-0.651257837,-0.146641414,-1.253653958,-1.397109871,-2.453985665,-2.210508836,-0.81054056,-1.679645951,0.333535184,-1.026015692,1.055968728,-0.633090676,0.373147321,,,,,,,,,,,,,,,,,,,
352,-1.058198339,-2.155465799,-1.61354304,-2.994802641,-1.034754272,-1.302458908,-0.693154001,-0.221359072,-1.277312586,-1.461018189,-2.560138005,-2.336430596,-0.836583511,-1.726746945,0.330666687,-1.06389703,1.042709482,-0.627659681,0.393674277,,,,,,,,,,,,,,,,,,,
353,-1.06801022,-2.219742741,-1.485340564,-2.942035483,-1.051593061,-1.273804521,-0.698486199,-0.20492135,-1.331147967,-1.527174633,-2.487035628,-2.360401628,-0.831812258,-1.698490908,0.362747505,-1.035332568,1.059420324,-0.56882544,0.415158327,,,,,,,,,,,,,,,,,,,
354,-1.135033314,-2.242650833,-1.45E+00,-2.925311458,-1.022330478,-1.347236329,-0.731592245,-0.251233273,-1.392032232,-1.509284157,-2.451387462,-2.510824007,-0.915397815,-1.715923814,0.41971752,-0.983023209,1.021112106,-0.574979086,0.456624504,,,,,,,,,,,,,,,,,,,
355,-1.120368407,-2.283318437,-1.242366966,-2.884870321,-1.015698009,-1.435023761,-0.764643316,-0.26589439,-1.348385072,-1.65664455,-2.455641708,-2.47041561,-0.900820668,-1.718729189,0.448756284,-0.902675722,1.007007922,-0.550198843,0.469920623,,,,,,,,,,,,,,,,,,,
356,-1.142572455,-2.331192299,-1.134940186,-2.92019484,-1.005232349,-1.480638034,-0.824075502,-0.31340527,-1.374682258,-1.737903565,-2.415412001,-2.580246308,-0.871995895,-1.713368168,0.399335827,-0.915259065,1.028066556,-0.536242575,0.491603706,,,,,,,,,,,,,,,,,,,
357,-1.146735936,-2.318912453,-1.028086583,-2.892167602,-1.009881157,-1.513281386,-0.847699837,-0.392242595,-1.417147948,-1.855736653,-2.383712153,-2.647585244,-0.918954146,-1.722145431,0.415023281,-0.899016937,1.045610907,-0.452705495,0.545363835,,,,,,,,,,,,,,,,,,,
358,-1.134171988,-2.323645671,-1.062728328,-2.890635218,-1.038523236,-1.616656889,-0.930206364,-0.314784974,-1.425145662,-1.948033767,-2.427735012,-2.622100695,-0.923817943,-1.773899468,0.416947252,-0.907004174,0.986593505,-0.363459678,0.490779935,,,,,,,,,,,,,,,,,,,
359,-1.186629892,-2.353167732,-1.09612175,-2.717208696,-1.033005449,-1.603826506,-0.986909733,-0.388921196,-1.54000814,-2.036714606,-2.355329498,-2.67699183,-0.981754473,-1.794248493,0.457386107,-0.843507102,0.99022634,-0.270782297,0.55521646,,,,,,,,,,,,,,,,,,,
360,-1.190709934,-2.351934485,-1.143155723,-2.701270841,-1.015330105,-1.679451869,-1.044506758,-0.422103389,-1.53423933,-2.138188059,-2.373198737,-2.741333721,-1.039193916,-1.813032625,0.442329556,-0.864049397,0.952011407,-0.231762427,0.541260257,,,,,,,,,,,,,,,,,,,
361,-1.174520419,-2.419333569,-1.144761223,-2.673694263,-1.05508563,-1.659066748,-0.985188721,-0.445074382,-1.668651618,-2.127080796,-2.249842406,-2.75276414,-1.087332843,-1.792424463,0.471293762,-0.905542299,0.833749305,-0.173690638,0.602146763,,,,,,,,,,,,,,,,,,,
362,-1.245144746,-2.382754008,-1.194282951,-2.57520477,-1.134618356,-1.684475411,-1.12200546,-0.444206367,-1.681888517,-2.263958601,-2.122923912,-2.822798072,-1.21434112,-1.884860004,0.418997792,-0.874085471,0.808599249,-0.099993189,0.626484191,,,,,,,,,,,,,,,,,,,
363,-1.20959458,-2.417090281,-1.216764598,-2.570289599,-1.103634469,-1.698305433,-1.089045647,-0.535827988,-1.643391594,-2.265076769,-2.226607356,-2.791406417,-1.29940505,-1.778864253,0.431525505,-1.002380266,0.638087081,-0.07733181,0.600559854,,,,,,,,,,,,,,,,,,,
364,-1.270556,-2.434847301,-1.280467917,-2.601752815,-1.130919491,-1.698224112,-1.203770636,-0.589298914,-1.700223176,-2.332763464,-2.122101711,-2.819975441,-1.347260961,-1.78971013,0.459976291,-0.931251381,0.6168779,-0.086209006,0.592686843,,,,,,,,,,,,,,,,,,,
365,-1.231986613,-2.515544827,-1.320820498,-2.648927573,-1.128221117,-1.760602047,-1.266713599,-0.559227281,-1.753260055,-2.35644973,-2.244071204,-2.765759392,-1.387706791,-1.69917097,0.459129097,-0.947304929,0.518362545,-0.108203835,0.615262539,,,,,,,,,,,,,,,,,,,
366,-1.368935682,-2.578258151,-1.321714673,-2.806164579,-1.216291267,-1.739251196,-1.356858985,-0.612632737,-1.730422091,-2.380343021,-2.130041439,-2.734397078,-1.422481514,-1.713836557,0.438142197,-0.923220712,0.476087165,-0.154027443,0.617899947,,,,,,,,,,,,,,,,,,,
367,-1.36707558,-2.627830771,-1.307341872,-2.790492285,-1.307118729,-1.796317619,-1.424623901,-0.629710253,-1.818068143,-2.42614052,-2.173165165,-2.724973864,-1.443949699,-1.709092966,0.39760503,-0.93148383,0.453801504,-0.174859735,0.603155774,,,,,,,,,,,,,,,,,,,
368,-1.369267902,-2.652789838,-1.32342891,-2.845196219,-1.335275246,-1.786736658,-1.466088368,-0.711995117,-1.934893379,-2.394877825,-2.205508958,-2.704079661,-1.572089727,-1.717636872,0.305637756,-0.994073712,0.453165813,-0.244033617,0.600171632,,,,,,,,,,,,,,,,,,,
369,-1.399148679,-2.684656686,-1.328659,-2.893667401,-1.431694887,-1.811173252,-1.450686357,-0.678731388,-2.035089952,-2.376069981,-2.165283384,-2.645839768,-1.624982129,-1.653912078,0.328921066,-0.956250892,0.524027967,-0.323682027,0.572135754,,,,,,,,,,,,,,,,,,,
370,-1.391521631,-2.684351881,-1.361919451,-2.927564373,-1.591417082,-1.823261817,-1.535746786,-0.754323709,-2.035339093,-2.473252909,-2.197325065,-2.584212888,-1.698953087,-1.645318193,0.315828846,-0.956639667,0.514095111,-0.260287627,0.603297797,,,,,,,,,,,,,,,,,,,
371,-1.395232631,-2.791737676,-1.424615154,-3.046460492,-1.565415234,-1.805348788,-1.583434431,-0.808055193,-2.179741292,-2.465019564,-2.286294654,-2.562648642,-1.667673691,-1.591127008,0.363447582,-0.993219414,0.530676341,-0.347101571,0.615385378,,,,,,,,,,,,,,,,,,,
372,-1.344993343,-2.813623615,-1.448271904,-2.977200932,-1.577509027,-1.821532161,-1.665792837,-0.819304439,-2.15498242,-2.45493497,-2.398084141,-2.554016412,-1.659441251,-1.626475489,0.305121611,-0.965438607,0.495754172,-0.35572662,0.611176261,,,,,,,,,,,,,,,,,,,
373,-1.336995085,-2.850063344,-1.466106468,-2.965262637,-1.64521717,-1.784402343,-1.67927021,-0.85569497,-2.226013722,-2.481923414,-2.372970353,-2.459888961,-1.715167815,-1.618254649,0.344207881,-0.966224684,0.540270634,-0.419744287,0.596836298,,,,,,,,,,,,,,,,,,,
374,-1.419101849,-2.874320557,-1.525193151,-2.955620402,-1.688536488,-1.834329772,-1.678827159,-0.921733196,-2.29203462,-2.363376082,-2.510462314,-2.478034138,-1.68959651,-1.67066347,0.407509141,-0.890172755,0.414967756,-0.405827489,0.587410306,,,,,,,,,,,,,,,,,,,
375,-1.457964387,-2.876140062,-1.540560413,-2.994891981,-1.684778802,-1.766276498,-1.771106876,-1.015121593,-2.353906689,-2.36998618,-2.465608248,-2.406209046,-1.702787684,-1.662788351,0.372576984,-0.937745586,0.338862765,-0.389443132,0.504574667,,,,,,,,,,,,,,,,,,,
376,-1.463178329,-2.947646925,-1.542431258,-2.990945875,-1.686732221,-1.816416688,-1.752637676,-1.090822486,-2.421566084,-2.341777087,-2.558962601,-2.336903153,-1.689972956,-1.600129769,0.373208503,-0.960653973,0.268925068,-0.421429109,0.433147256,,,,,,,,,,,,,,,,,,,
377,-1.534537814,-2.935568164,-1.600441982,-3.015014568,-1.670652468,-1.826881641,-1.683946349,-1.154605922,-2.50794706,-2.370587788,-2.490883281,-2.281174972,-1.631366873,-1.612548983,0.432877634,-0.926340114,0.239624045,-0.37261849,0.374923342,,,,,,,,,,,,,,,,,,,
378,-1.498309918,-2.969092024,-1.655819455,-3.106936579,-1.729723968,-1.732640247,-1.650947977,-1.159789076,-2.600344302,-2.426386766,-2.504081885,-2.15360808,-1.663665552,-1.633651655,0.419421787,-0.870782207,0.21060319,-0.421163545,0.322409439,,,,,,,,,,,,,,,,,,,
379,-1.538259105,-2.973179976,-1.732993251,-3.127479396,-1.720694043,-1.697541623,-1.719230086,-1.25525355,-2.679500247,-2.377740702,-2.488085925,-2.120363326,-1.578697892,-1.662553837,0.422617678,-0.921647205,0.187540235,-0.43110798,0.202667637,,,,,,,,,,,,,,,,,,,
380,-1.518974635,-2.877983297,-1.783721191,-3.153490344,-1.732157673,-1.686788056,-1.706923327,-1.277149058,-2.733350703,-2.400288753,-2.44290252,-2.160867007,-1.521411723,-1.685976004,0.439326848,-0.892183723,0.218715184,-0.437992333,0.193666107,,,,,,,,,,,,,,,,,,,
381,-1.356710408,-2.933746574,-1.782435869,-3.080571732,-1.807058728,-1.695936611,-1.686348846,-1.256463305,-2.794138238,-2.359512165,-2.577313068,-2.226435889,-1.473409703,-1.638002361,0.490554228,-0.955318823,0.309719757,-0.467999732,0.079576469,,,,,,,,,,,,,,,,,,,
382,-1.318758408,-2.861095656,-1.923581,-2.956368792,-1.848759606,-1.610652485,-1.675063579,-1.261748551,-2.856463259,-2.265885051,-2.537448264,-2.210691394,-1.53130376,-1.672671571,0.482809645,-0.917473833,0.319602816,-0.404699593,0.045294199,,,,,,,,,,,,,,,,,,,
383,-1.31460103,-2.878815698,-2.181335012,-2.867632344,-1.817687955,-1.648684851,-1.674400971,-1.31579936,-2.827403606,-2.299120962,-2.551306255,-2.249417319,-1.466699525,-1.636781361,0.47600169,-0.961716485,0.382183807,-0.407831069,-0.037114047,,,,,,,,,,,,,,,,,,,
384,-1.309738868,-2.875308526,-2.239786608,-2.907865273,-1.858782726,-1.611018506,-1.591356907,-1.360404745,-2.812403337,-2.304317421,-2.590570993,-2.317166747,-1.430583514,-1.543194414,0.512254979,-1.012673669,0.412339077,-0.460020446,-0.085804097,,,,,,,,,,,,,,,,,,,
385,-1.425343177,-2.797705683,-2.384767285,-2.908093674,-1.78082845,-1.680666033,-1.552224374,-1.316385891,-2.886180196,-2.32099857,-2.514536751,-2.343852344,-1.40985022,-1.622774987,0.512318695,-0.943019298,0.392679243,-0.469473833,-0.080573748,,,,,,,,,,,,,,,,,,,
386,-1.357624752,-2.8959166,-2.348234404,-2.874941095,-1.845173376,-1.671420195,-1.497576605,-1.338422864,-2.791869073,-2.283173766,-2.607947062,-2.459460428,-1.414425953,-1.614460897,0.472763918,-1.01895513,0.354115853,-0.464706205,-0.119585239,,,,,,,,,,,,,,,,,,,
387,-1.334946177,-2.803958317,-2.479560634,-2.999680496,-1.801515282,-1.702012353,-1.559468826,-1.385316532,-2.8552526,-2.25889131,-2.620189685,-2.308237414,-1.392493838,-1.614088955,0.462233437,-1.02299272,0.344700009,-0.438835827,-0.241992763,,,,,,,,,,,,,,,,,,,
388,-1.415401691,-2.814459499,-2.571919115,-2.955777764,-1.773734887,-1.713270382,-1.566807047,-1.388742969,-2.898345941,-2.237529772,-2.600513078,-2.20129327,-1.341873282,-1.621199538,0.5323446,-0.967803236,0.326065406,-0.420086967,-0.363697767,,,,,,,,,,,,,,,,,,,
389,-1.317343358,-2.825508566,-2.663825101,-3.064164635,-1.68077875,-1.783678283,-1.616179647,-1.360872715,-2.968094798,-2.178409276,-2.65055076,-2.158223514,-1.296960425,-1.571142995,0.499904548,-1.010026395,0.299016955,-0.371140324,-0.499901186,,,,,,,,,,,,,,,,,,,
390,-1.43003282,-2.82186579,-2.648254296,-2.974590723,-1.657885204,-1.727565715,-1.6158496,-1.425447374,-2.980759115,-2.229961225,-2.636896017,-2.034815624,-1.323671528,-1.678567409,0.508267786,-0.9833318,0.298648469,-0.309368135,-0.604520034,,,,,,,,,,,,,,,,,,,
391,-1.463193991,-2.905105151,-2.657438943,-2.996622433,-1.61300745,-1.705643871,-1.611948599,-1.433658533,-2.980888477,-2.222980637,-2.618545849,-2.030508751,-1.268001852,-1.655725444,0.546837437,-0.969534619,0.270942648,-0.279840411,-0.620394158,,,,,,,,,,,,,,,,,,,
392,-1.499867036,-2.847753469,-2.741587427,-3.053265087,-1.676165758,-1.755986799,-1.557496217,-1.441050494,-2.936833235,-2.186215101,-2.613530695,-1.912599188,-1.269787634,-1.729528809,0.57378378,-0.946763006,0.29874012,-0.267011962,-0.540192266,,,,,,,,,,,,,,,,,,,
393,-1.410049014,-2.875357478,-2.829928962,-2.977175001,-1.619155442,-1.773861183,-1.645468385,-1.448477219,-2.962455948,-2.138194618,-2.592226111,-2.062846922,-1.254538495,-1.671736462,0.578206523,-0.956193413,0.270080827,-0.276580407,-0.612335942,,,,,,,,,,,,,,,,,,,
394,-1.504830101,-2.977076625,-2.766508448,-3.077222283,-1.660369537,-1.761138577,-1.703258274,-1.492551837,-3.027193587,-2.101008163,-2.532985629,-2.010180528,-1.228000046,-1.754276489,0.568680613,-0.942897944,0.271234907,-0.26387097,-0.636490165,,,,,,,,,,,,,,,,,,,
395,-1.454506486,-2.93057234,-2.792570853,-3.022290745,-1.618675117,-1.71469937,-1.717633582,-1.479831103,-2.967346566,-2.035030776,-2.526127795,-2.005492913,-1.25251179,-1.789669807,0.517222126,-0.921219973,0.296884028,-0.240589591,-0.702820088,,,,,,,,,,,,,,,,,,,
396,-1.504760883,-2.936189945,-2.929526076,-3.100836542,-1.665698471,-1.664882466,-1.755848611,-1.537745717,-3.001039566,-1.982636,-2.422583564,-2.004643732,-1.329169224,-1.812998438,0.599193379,-0.936922448,0.240601018,-0.274741177,-0.779847436,,,,,,,,,,,,,,,,,,,
397,-1.542505866,-2.908070512,-2.963844329,-3.032896288,-1.659288571,-1.657837942,-1.718743062,-1.502502166,-2.991988113,-1.936965159,-2.408065368,-2.029160632,-1.293092817,-1.816200677,0.630151175,-0.953052164,0.275588804,-0.262011974,-0.788013885,,,,,,,,,,,,,,,,,,,
398,-1.532050881,-2.951650928,-2.942545091,-3.029191782,-1.674535687,-1.746759722,-1.740037207,-1.491972429,-2.997024765,-1.887004111,-2.39287846,-2.115982779,-1.293962268,-1.858529574,0.560737674,-0.917878982,0.292445251,-0.333637508,-0.799348545,,,,,,,,,,,,,,,,,,,
399,-1.484164109,-2.893901995,-2.973922522,-3.00936338,-1.622327937,-1.707701119,-1.781003459,-1.447449807,-2.936528813,-1.947486122,-2.380538477,-2.078600417,-1.255152327,-1.88080375,0.520516335,-0.904295362,0.345643982,-0.328998357,-0.814754861,,,,,,,,,,,,,,,,,,,
400,-1.446057437,-2.85606535,-3.030615705,-2.972367762,-1.57804332,-1.781180434,-1.766692933,-1.473675882,-2.934428498,-1.909397051,-2.328300933,-2.126268446,-1.248957432,-1.846538943,0.569722041,-0.877637421,0.270019381,-0.37876118,-0.867237167,,,,,,,,,,,,,,,,,,,
401,-1.467277308,-2.847252051,-3.119055279,-3.15047548,-1.526715744,-1.72953582,-1.790395362,-1.480375754,-2.977762258,-1.917905345,-2.314618889,-2.082231093,-1.104954732,-1.849406367,0.539192031,-0.801095356,0.34125102,-0.374616083,-0.78258136,,,,,,,,,,,,,,,,,,,
402,-1.463085163,-2.802641352,-3.143017339,-3.041894565,-1.467153625,-1.727510289,-1.864339718,-1.486991099,-2.947726759,-1.809990308,-2.255693627,-2.099105166,-1.073184214,-1.91090875,0.533061853,-0.835810826,0.361108364,-0.386009248,-0.785951709,,,,,,,,,,,,,,,,,,,
403,-1.484208324,-2.761074123,-3.175884684,-3.111661151,-1.486465473,-1.739219551,-1.940688896,-1.508688705,-2.959438773,-1.764617978,-2.225358412,-2.119295623,-1.063234137,-1.924166678,0.547599876,-0.864988115,0.431471258,-0.418246117,-0.742096533,,,,,,,,,,,,,,,,,,,
404,-1.459015311,-2.607296233,-3.189315565,-3.068995011,-1.518768361,-1.685075266,-1.922816829,-1.527561571,-2.89347065,-1.771240974,-2.292840328,-2.058781172,-1.071879383,-1.907369242,0.540915457,-0.855981697,0.472090765,-0.473368501,-0.71237055,,,,,,,,,,,,,,,,,,,
405,-1.447296304,-2.714447374,-3.251051515,-3.100533021,-1.608902373,-1.686494702,-1.9100991,-1.538244548,-2.956512346,-1.778436617,-2.298735351,-2.156027033,-0.987242375,-1.862511366,0.515148098,-0.854401884,0.536697478,-0.394906411,-0.632475261,,,,,,,,,,,,,,,,,,,
406,-1.44392803,-2.639212361,-3.189700665,-3.112871929,-1.643101161,-1.669168171,-1.960925498,-1.49731808,-2.875690741,-1.799899245,-2.315724975,-2.211040576,-1.036014358,-1.974309413,0.545786374,-0.871912872,0.511339763,-0.414525923,-0.627940002,,,,,,,,,,,,,,,,,,,
407,-1.477244047,-2.64620274,-3.275854173,-3.076399534,-1.687348956,-1.616818275,-1.979856918,-1.476830712,-2.800668848,-1.795801907,-2.223654745,-2.181525604,-1.079478923,-1.927086058,0.570969162,-0.890307161,0.587234242,-0.403282107,-0.565966939,,,,,,,,,,,,,,,,,,,
