time,Fx,Tx,Fy,Ty,Fz,Tz
2764,9.4016,-3.2701,5.912,-0.9868,-63.3251,-0.2187
2765,9.4055,-3.2631,5.9132,-0.9909,-63.1203,-0.2188
2766,9.4115,-3.249,5.9135,-0.9903,-62.5028,-0.2188
2767,9.4849,-3.2487,5.8693,-0.9823,-62.911,-0.2215
2768,9.3318,-3.2634,5.8714,-0.999,-62.7054,-0.2216
2769,9.4059,-3.2631,5.8247,-0.9908,-63.116,-0.2159
2770,9.3319,-3.2631,5.9582,-0.9994,-63.3312,-0.216
2771,9.4774,-3.2701,5.7806,-0.9868,-63.318,-0.2187
2772,9.551,-3.2701,5.7356,-0.9783,-63.1071,-0.2214
2773,9.3979,-3.2773,5.7364,-0.9829,-63.5188,-0.2215
2774,9.3837,-3.3054,5.901,-0.9665,-64.3535,-0.2017
2775,8.5792,-3.2184,9.884,-0.9569,-64.3885,-0.1751
2776,7.3459,-3.075,12.9127,-0.9472,-63.7456,-0.1678
2777,6.6005,-3.0824,14.7454,-1.0005,-63.668,-0.1098
2778,5.8902,-2.9416,11.1855,-0.9427,-61.3585,-0.2289
2779,6.0073,-2.7953,1.5655,-0.8415,-58.4488,-0.4746
2780,7.8245,-2.7,-0.4615,-0.6861,-57.8974,-0.5178
2781,7.9279,-2.6618,3.3348,-0.7471,-59.406,-0.4099
2782,7.8141,-2.6253,5.7056,-0.8505,-60.0001,-0.344
2783,7.1424,-2.6613,6.8995,-0.9561,-61.7423,-0.3113
2784,7.8142,-2.6888,6.84,-0.9555,-62.3743,-0.2635
2785,7.5321,-2.6461,7.112,-0.9721,-62.1867,-0.2721
2786,8.826,-2.5869,6.9657,-0.9037,-61.773,-0.2547
2787,9.0698,-2.508,6.9185,-0.8394,-59.9047,-0.2741
2788,9.8347,-2.4562,7.9566,-0.792,-59.7681,-0.2489
2789,9.1521,-2.514,9.0569,-0.8847,-60.882,-0.2133
2790,8.768,-2.5711,9.6245,-0.9524,-62.5838,-0.1689
2791,9.7628,-2.5117,10.4401,-0.9006,-62.6456,-0.1323
2792,9.5339,-2.5475,11.5335,-0.9548,-63.1382,-0.0966
2793,9.681,-2.5684,12.8381,-0.975,-63.4362,-0.055
2794,10.1989,-2.5822,13.0459,-0.949,-62.8311,-0.041
2795,10.1403,-2.5467,13.096,-0.961,-62.2188,-0.0467
2796,10.0709,-2.5541,13.1438,-0.9986,-62.231,-0.0357
2797,10.5206,-2.5607,12.9587,-0.9855,-62.2272,-0.013
2798,10.6782,-2.5389,12.6949,-0.9727,-62.2127,-0.0128
2799,10.7605,-2.5461,12.7401,-1.0101,-62.2284,0.0066
2800,11.0579,-2.5525,12.9071,-0.9975,-62.8622,0.0263
2801,11.5075,-2.5518,13.4238,-0.9798,-62.4848,0.0431
2802,11.2954,-2.5381,13.479,-1.0217,-62.2879,0.0372
2803,11.372,-2.5452,13.433,-1.034,-62.2917,0.0512
2804,11.6636,-2.559,13.51,-1.0085,-62.2963,0.0653
2805,11.9663,-2.5586,13.5076,-1.0083,-62.3009,0.0738
2806,11.899,-2.5442,13.4652,-1.0166,-62.509,0.0794
2807,11.9774,-2.5513,13.4213,-1.0375,-62.721,0.0934
2808,11.9754,-2.5586,13.4213,-1.0416,-62.5147,0.0933
2809,12.0491,-2.5583,13.4631,-1.0334,-62.9296,0.0962
2810,12.0501,-2.5655,13.3742,-1.0458,-62.9295,0.1074
2811,12.196,-2.5797,13.3705,-1.0456,-62.9315,0.1158
2812,12.2032,-2.5583,13.3733,-1.0412,-62.5178,0.1074
2813,12.1179,-2.5798,13.5884,-1.0371,-62.7348,0.113
2814,12.187,-2.6011,13.3657,-1.0415,-63.1371,0.1243
2815,12.1121,-2.5942,13.5872,-1.0372,-62.7333,0.1129
2816,12.1861,-2.5942,13.4538,-1.0287,-62.5181,0.113
2817,12.0308,-2.6083,13.6299,-1.0377,-63.3536,0.1158
2818,12.1731,-2.63,13.4498,-1.0332,-62.9302,0.1215
2819,12.1024,-2.6157,13.5849,-1.0333,-62.9364,0.113
2820,12.0331,-2.6086,13.5426,-1.0457,-62.9383,0.1185
2821,12.0234,-2.6301,13.5403,-1.0418,-63.1415,0.1186
2822,12.0262,-2.6231,13.2766,-1.0373,-62.7133,0.1187
2823,11.8808,-2.6089,13.1917,-1.0374,-62.707,0.1131
2824,12.0223,-2.616,13.0986,-1.0079,-62.2819,0.1077
2825,12.0203,-2.6161,13.0106,-0.9994,-62.0671,0.1021
2826,11.8664,-2.6306,12.9205,-1.0079,-62.2706,0.1134
2827,11.9399,-2.6305,13.2314,-1.0081,-62.2851,0.0992
2828,11.9462,-2.6161,13.5,-1.0167,-62.5076,0.0906
2829,11.8693,-2.6235,13.4545,-1.0207,-62.2998,0.0962
2830,12.0133,-2.6374,13.4496,-1.0125,-62.7128,0.1047
2831,12.0207,-2.6303,13.099,-1.0248,-62.6989,0.116
2832,11.8723,-2.6233,13.3655,-1.029,-62.506,0.1074
2833,11.9439,-2.6376,13.0535,-1.0288,-62.4912,0.1216
2834,11.9452,-2.6376,13.144,-1.0374,-62.7036,0.1187
2835,11.9495,-2.6162,13.4961,-1.0245,-62.1014,0.1074
2836,11.9437,-2.6306,13.495,-1.0245,-62.0999,0.1074
2837,12.0163,-2.6376,13.3598,-1.0203,-62.2999,0.1159
2838,11.9418,-2.6449,13.4094,-1.0416,-62.5102,0.1101
2839,11.8685,-2.6376,13.4523,-1.0375,-62.7193,0.113
2840,12.0147,-2.6446,13.2722,-1.0248,-62.7084,0.1188
2841,11.9361,-2.6518,13.0511,-1.0208,-62.9006,0.1217
2842,11.7872,-2.6449,13.4061,-1.0251,-62.712,0.1103
2843,11.861,-2.6522,13.2748,-1.0291,-62.4986,0.1103
2844,11.9402,-2.6446,13.4941,-1.0334,-62.9279,0.1158
2845,11.8646,-2.6447,13.4511,-1.0335,-62.924,0.113
2846,11.9359,-2.6517,13.5814,-1.0295,-63.137,0.113
2847,11.8576,-2.6588,13.4463,-1.0253,-63.3358,0.1215
2848,11.8562,-2.6662,13.5393,-1.0382,-63.3396,0.1101
2849,11.8646,-2.6447,13.4511,-1.0335,-62.924,0.113
2850,11.8641,-2.6447,13.5396,-1.0336,-62.9283,0.1102
2851,11.8606,-2.6522,13.3632,-1.0292,-62.5029,0.1074
2852,11.8621,-2.6448,13.4517,-1.0251,-62.7135,0.1046
2853,11.7924,-2.6377,13.4978,-1.0377,-62.7197,0.1073
2854,11.7873,-2.6521,13.4941,-1.0375,-62.7205,0.1158
2855,11.7856,-2.6522,13.6736,-1.0378,-62.7268,0.1016
2856,11.9367,-2.652,13.3177,-1.029,-62.5025,0.1131
2857,11.9367,-2.652,13.3177,-1.029,-62.5025,0.1131
2858,11.8549,-2.6662,13.4488,-1.0296,-63.1272,0.113
2859,12.0041,-2.6661,13.4468,-1.021,-62.9202,0.1131
2860,11.8542,-2.6661,13.7117,-1.0295,-63.1425,0.1129
2861,11.8507,-2.6877,13.7121,-1.0506,-63.3533,0.1212
2862,11.86,-2.6593,13.7141,-1.0416,-62.5268,0.1128
2863,11.7864,-2.6521,13.6711,-1.0376,-62.7291,0.1101
2864,12.0082,-2.6663,13.3616,-1.0375,-62.713,0.1158
2865,12.0058,-2.6663,13.6225,-1.029,-62.5202,0.1157
2866,11.8555,-2.6665,13.3595,-1.0291,-62.5038,0.1158
2867,11.9378,-2.6519,13.5826,-1.0375,-62.726,0.1129
2868,11.8593,-2.6663,13.4495,-1.046,-62.9267,0.1214
2869,11.859,-2.659,13.5359,-1.0335,-62.9292,0.1186
2870,11.7825,-2.6592,13.6699,-1.0336,-62.9339,0.1101
2871,11.8489,-2.6805,13.6221,-1.0296,-63.1367,0.1158
2872,12.0002,-2.6732,13.4457,-1.017,-63.1249,0.1131
2873,11.7052,-2.6663,13.5393,-1.0382,-63.3385,0.1101
2874,11.7682,-2.6947,13.4018,-1.0301,-63.7417,0.1187
2875,11.9213,-2.6876,13.401,-1.0255,-63.33,0.1187
2876,11.648,-2.6162,13.5899,-1.0338,-62.9283,0.0961
2877,11.6154,-2.7023,13.2274,-1.0343,-63.5233,0.1159
2878,12.1362,-2.6944,13.2637,-0.9879,-63.313,0.1105
2879,11.5597,-2.6525,13.3677,-1.038,-62.7064,0.0989
2880,11.4766,-2.674,13.236,-1.0426,-63.1095,0.099
2881,11.9166,-2.6875,12.9585,-1.0004,-63.2985,0.1162
2882,11.7582,-2.7021,13.1368,-1.0008,-63.302,0.1021
2883,11.7007,-2.6665,13.4518,-1.0214,-62.9132,0.0962
2884,11.9174,-2.6879,13.0507,-1.0087,-62.8894,0.1049
2885,11.8445,-2.6951,12.9208,-1.0298,-63.0935,0.1132
2886,11.5485,-2.6813,13.277,-1.0381,-62.699,0.1018
2887,11.6255,-2.6742,13.3216,-1.0336,-62.2877,0.0961
2888,11.7735,-2.6738,13.3159,-1.0168,-62.4941,0.1047
2889,11.7713,-2.6736,13.2287,-1.0088,-62.8984,0.0992
2890,11.7732,-2.6739,13.23,-1.0169,-62.4874,0.0991
2891,11.7725,-2.6881,13.4093,-1.0425,-63.1212,0.1017
2892,11.6943,-2.6883,13.1853,-1.0254,-62.6924,0.1047
2893,11.7709,-2.6808,13.4052,-1.0214,-62.9113,0.1018
2894,11.8483,-2.6734,13.3622,-1.0173,-63.1147,0.0991
2895,11.7684,-2.6955,13.1399,-1.0294,-62.4858,0.1103
2896,11.7035,-2.6668,13.2761,-1.0294,-62.4936,0.1018
2897,11.8558,-2.6592,13.539,-1.0253,-62.7163,0.1017
2898,11.9235,-2.6806,13.5817,-1.0298,-63.1315,0.1045
2899,11.9165,-2.6877,13.488,-1.0086,-62.9157,0.1075
2900,11.9938,-2.6803,13.445,-1.0046,-63.1192,0.1047
2901,11.8499,-2.6734,13.1828,-1.0171,-63.1085,0.1132
2902,11.9902,-2.7017,13.0903,-1.0174,-63.7237,0.1245
2903,11.7639,-2.6949,13.4003,-1.0132,-63.3231,0.1103
2904,11.8483,-2.6734,13.3622,-1.0173,-63.1147,0.0991
2905,11.9958,-2.673,13.4449,-1.0005,-63.3255,0.1048
2906,11.9146,-2.6948,13.3144,-1.0132,-63.3175,0.1047
2907,11.9182,-2.6805,13.402,-1.0047,-63.1153,0.1019
2908,11.769,-2.6806,13.404,-1.0133,-63.3223,0.1019
2909,11.9129,-2.6949,13.3124,-1.0047,-63.1094,0.1048
2910,11.8404,-2.6876,13.1784,-1.0005,-63.3099,0.1133
2911,11.839,-2.6949,13.2714,-1.0133,-63.3136,0.1019
2912,11.9151,-2.6948,13.226,-1.0132,-63.3132,0.1076
2913,11.9857,-2.7019,13.0029,-1.0006,-63.2984,0.1106
2914,11.9113,-2.695,13.136,-0.9962,-62.8903,0.1021
2915,11.839,-2.6949,13.2714,-1.0133,-63.3136,0.1019
2916,11.8337,-2.7166,13.2698,-1.0258,-63.3163,0.1103
2917,11.9146,-2.6948,13.3144,-1.0132,-63.3175,0.1047
2918,11.7673,-2.688,13.2296,-1.0174,-63.105,0.0991
2919,11.9146,-2.6948,13.3144,-1.0132,-63.3175,0.1047
2920,11.9808,-2.7163,12.8248,-1.0006,-63.2883,0.1163
2921,12.0627,-2.7018,12.7804,-1.0004,-63.2894,0.1219
2922,11.9054,-2.7163,13.2236,-1.0093,-63.5164,0.1076
2923,11.8315,-2.7166,13.3563,-1.0174,-63.1125,0.1075
2924,11.9094,-2.7095,13.224,-1.0128,-62.6926,0.1075
2925,12.0582,-2.7092,13.1369,-1.0048,-63.098,0.102
2926,11.9092,-2.702,13.1368,-1.0008,-63.3032,0.1021
2927,11.8942,-2.7382,13.0441,-0.9964,-62.8814,0.1049
2928,11.9106,-2.6881,13.0497,-0.9835,-62.2603,0.0881
2929,11.9164,-2.6737,13.0508,-0.9834,-62.2618,0.0881
2930,11.9847,-2.7023,13.0931,-1.0004,-62.6813,0.0992
2931,11.918,-2.6806,12.9602,-0.9961,-62.8832,0.1078
2932,11.8331,-2.7021,13.1823,-1.0009,-63.3035,0.0964
2933,11.9719,-2.7304,13.1738,-0.9926,-63.7174,0.1133
2934,12.0562,-2.7017,13.0477,-0.9842,-63.5005,0.0966
2935,11.7745,-2.6666,13.2325,-1.013,-62.6913,0.0907
2936,11.767,-2.6811,13.0549,-1.0046,-62.4707,0.088
2937,12.2041,-2.6875,12.7784,-0.9416,-62.4449,0.0885
2938,11.9831,-2.6806,12.7386,-0.9543,-62.4433,0.0856
2939,11.9926,-2.6662,12.3879,-0.9626,-62.6357,0.097
2940,11.9592,-2.7449,12.5562,-0.9593,-63.4628,0.0997
2941,12.0313,-2.7595,12.5108,-0.9673,-63.0499,0.1053
2942,11.6878,-2.6814,12.7475,-0.9878,-62.0328,0.0769
2943,12.1452,-2.6447,12.9149,-0.9412,-61.8351,0.08
2944,12.5014,-2.6874,12.5095,-0.9159,-61.8075,0.0887
2945,12.2238,-2.6449,12.6078,-0.9491,-61.4084,0.0857
2946,11.9398,-2.6097,12.4451,-0.9701,-60.9859,0.0659
2947,12.3239,-2.5881,12.1376,-0.957,-60.3506,0.0633
2948,12.0811,-2.6311,12.4428,-0.9661,-61.1902,0.0659
2949,12.0087,-2.6382,12.8407,-0.9956,-61.633,0.074
2950,11.9347,-2.6382,12.9741,-1.0042,-61.8482,0.0739
2951,12.1419,-2.6805,12.9178,-0.9877,-62.6711,0.0966
2952,12.062,-2.7023,12.8777,-1.009,-62.8756,0.0937
2953,11.9885,-2.7021,13.183,-1.0173,-63.1042,0.1047
2954,11.6859,-2.7171,13.1012,-1.0428,-63.0989,0.099
2955,11.8372,-2.7023,13.0971,-1.0175,-63.0963,0.0991
2956,11.9867,-2.6954,12.8319,-0.996,-62.2507,0.0909
2957,11.839,-2.6812,12.8335,-0.9877,-62.0407,0.0825
2958,11.8408,-2.6812,12.8355,-0.9962,-62.2488,0.0825
2959,11.8426,-2.6811,12.8375,-1.0047,-62.4569,0.0824
2960,11.9088,-2.7026,12.3479,-0.992,-62.4276,0.094
2961,11.8316,-2.7027,12.7447,-0.9922,-62.4476,0.0854
2962,11.7564,-2.7028,12.6133,-0.9922,-62.4394,0.0854
2963,11.9031,-2.7097,12.7006,-0.9882,-62.6496,0.0826
2964,11.8333,-2.7026,12.7468,-1.0007,-62.6557,0.0853
2965,11.7556,-2.71,12.8782,-1.0048,-62.4566,0.0852
2966,11.6065,-2.7104,12.8794,-1.013,-62.0444,0.0851
2967,11.835,-2.6956,12.8344,-0.9963,-62.2472,0.0825
2968,11.9088,-2.7029,12.703,-1.0003,-62.0339,0.0825
2969,11.8335,-2.7029,12.7459,-1.0003,-62.0366,0.0853
2970,11.6083,-2.7103,12.8814,-1.0215,-62.2525,0.0851
2971,11.8368,-2.6955,12.8364,-1.0048,-62.4553,0.0824
2972,11.9038,-2.7096,12.6981,-0.9881,-62.652,0.091
2973,11.7531,-2.7171,12.6116,-1.0007,-62.6484,0.0938
2974,11.7544,-2.7171,12.3462,-1.0005,-62.6354,0.1024
2975,11.8262,-2.7171,12.6551,-0.9922,-62.4418,0.0882
2976,11.7519,-2.7171,12.7026,-1.0009,-62.6503,0.0825
2977,11.677,-2.7172,12.6571,-1.0008,-62.6488,0.0882
2978,11.6727,-2.7242,12.7444,-0.9969,-62.8578,0.0853
2979,11.7487,-2.7241,12.6989,-0.9967,-62.8574,0.091
2980,11.7519,-2.7171,12.7026,-1.0009,-62.6503,0.0825
2981,11.6028,-2.7175,12.7038,-1.009,-62.2382,0.0824
2982,11.6046,-2.7175,12.7059,-1.0176,-62.4463,0.0824
2983,11.5942,-2.7317,12.5225,-0.9924,-62.4309,0.0882
2984,11.7491,-2.7245,12.5237,-0.9963,-62.2273,0.0882
2985,11.5277,-2.7176,12.5724,-1.0091,-62.2299,0.0825
2986,11.6843,-2.7104,12.2197,-1.0128,-62.0091,0.0939
2987,11.6764,-2.7175,12.6588,-1.0005,-62.0273,0.0797
2988,11.6009,-2.7249,12.7039,-1.0131,-62.0319,0.0824
2989,11.7482,-2.7245,12.7006,-0.9964,-62.2359,0.0825
2990,11.5988,-2.7319,12.7047,-1.0176,-62.4447,0.0824
2991,11.5971,-2.7392,12.7907,-1.0216,-62.2452,0.0879
2992,11.6007,-2.7322,12.7059,-1.0257,-62.0337,0.0823
2993,11.597,-2.7319,12.7027,-1.0091,-62.2366,0.0824
2994,11.5898,-2.7464,12.611,-1.0006,-62.0227,0.0853
2995,11.5934,-2.7394,12.5263,-1.0047,-61.8112,0.0797
2996,11.4535,-2.718,12.6191,-1.0173,-61.8193,0.0768
2997,11.6708,-2.7392,12.5713,-1.0132,-62.0233,0.0824
2998,11.5921,-2.7463,12.5246,-1.0091,-62.2265,0.0881
2999,11.597,-2.7319,12.7027,-1.0091,-62.2366,0.0824
3000,11.6009,-2.7249,12.7039,-1.0131,-62.0319,0.0824
3001,11.6771,-2.7248,12.484,-1.013,-62.0205,0.0853
3002,11.748,-2.7318,12.7027,-1.009,-62.2378,0.0824
3003,11.5952,-2.7389,12.7895,-1.0135,-62.6562,0.088
3004,11.6745,-2.7314,12.8344,-1.0179,-63.0744,0.0908
3005,11.7484,-2.7314,12.8754,-1.0092,-62.8702,0.0936
3006,11.6781,-2.7171,12.922,-1.0093,-62.8722,0.088
3007,11.7556,-2.7241,13.055,-1.0303,-63.0927,0.0963
3008,11.6783,-2.7315,13.098,-1.0343,-62.8892,0.099
3009,11.9016,-2.7238,12.9613,-1.005,-63.0843,0.0993
3010,11.8259,-2.7239,12.9183,-1.0051,-63.0804,0.0965
3011,11.8212,-2.7452,12.915,-1.0179,-63.7046,0.1133
3012,11.7465,-2.7383,12.9622,-1.0137,-63.2898,0.0992
3013,11.7482,-2.7311,12.8762,-1.0097,-63.4894,0.0937
3014,11.8957,-2.731,12.8722,-0.9926,-63.0743,0.0937
3015,11.8239,-2.724,12.8304,-0.9967,-62.8656,0.0909
