time,route3,route1,route8,route5,route4,route6,route2,route7
222,-0.807546398,0.10396196,0.423135937,-0.418355646,0.204027805,-0.34533603,-0.666654047,0.479454972
223,-0.803446405,0.085397716,0.425251526,-0.411362822,0.191925712,-0.343181701,-0.675791956,0.46948545
224,-0.799283049,0.071724378,0.414231616,-0.403564526,0.176371055,-0.344799653,-0.689832253,0.459791526
225,-0.794764636,0.06978782,0.396471581,-0.393671828,0.158277665,-0.349014818,-0.703520397,0.451260455
226,-0.784354651,0.086398214,0.378986482,-0.382153587,0.141283801,-0.354666685,-0.711571545,0.443048479
227,-0.760376456,0.125059435,0.367855766,-0.36984145,0.129450964,-0.360629107,-0.710913274,0.433957062
228,-0.715233002,0.173895596,0.362291919,-0.357564303,0.126128621,-0.365795144,-0.705131572,0.422823451
229,-0.645607493,0.216605805,0.358315917,-0.346483692,0.128837939,-0.369084169,-0.699046135,0.410142455
230,-0.557299256,0.237083891,0.3519737,-0.338295709,0.132176552,-0.370386799,-0.697168333,0.399040736
231,-0.457232874,0.227532157,0.341429251,-0.334732086,0.130850815,-0.371055204,-0.699377776,0.392857408
232,-0.352115618,0.196693288,0.329562943,-0.337353113,0.123544032,-0.372552829,-0.701693433,0.394654893
233,-0.246300544,0.155214824,0.319877533,-0.345178845,0.114394128,-0.375937419,-0.700043727,0.403456467
234,-0.142331938,0.113390804,0.31560737,-0.355214898,0.107909021,-0.379608875,-0.692249753,0.415081976
235,-0.042685875,0.075979594,0.316426448,-0.364431433,0.107180316,-0.380886572,-0.682703129,0.425292101
236,0.052474219,0.042639455,0.319353024,-0.370367502,0.109680514,-0.377134352,-0.677207574,0.430417813
237,0.152565375,0.01284034,0.321359526,-0.374056938,0.111485406,-0.367989858,-0.681261174,0.430247476
238,0.269470402,-0.013351286,0.319990318,-0.377883718,0.108942909,-0.356728615,-0.694536383,0.425906799
239,0.414855072,-0.031769578,0.314884121,-0.384223315,0.101941777,-0.346938385,-0.711202002,0.41851593
240,0.591423029,-0.03652025,0.306165407,-0.394160824,0.092958036,-0.341677514,-0.725231907,0.409259279
241,0.789393436,-0.021704417,0.294008124,-0.405110468,0.084514537,-0.340279575,-0.732140036,0.399520043
242,0.998108861,0.014106732,0.280316606,-0.413839372,0.078520113,-0.340454688,-0.733617436,0.390714556
243,1.206344151,0.059506383,0.269049643,-0.4171641,0.075662732,-0.339926581,-0.732906564,0.384242861
244,1.397805749,0.100809328,0.264290163,-0.414184912,0.07648986,-0.337829636,-0.733201011,0.380777147
245,1.551504822,0.124364594,0.268604528,-0.406604126,0.081087832,-0.33525087,-0.735535306,0.379471124
246,1.650008121,0.125336938,0.277807457,-0.397411068,0.087544011,-0.334368652,-0.741549955,0.380368545
