Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9
150,-8.15885646,-4.51853123,-3.04682332,-1.304397,-2.47807778,-0.34164354,-0.1876036,-2.00109439,-0.86768328
151,-8.2381018,-4.56931802,-3.10634294,-1.36928288,-2.53323333,-0.3772982,-0.22484865,-2.0317045,-0.90676396
152,-8.31732072,-4.6201048,-3.1512012,-1.43416877,-2.59117287,-0.41295285,-0.26137297,-2.06773453,-0.94692372
153,-8.39643874,-4.67089159,-3.1936979,-1.49905465,-2.65230581,-0.44860751,-0.2978973,-2.10376456,-0.98708348
154,-8.47555676,-4.72167838,-3.23619459,-1.56394054,-2.71343874,-0.48426216,-0.33442162,-2.13979459,-1.02724324
155,-8.55467477,-4.77246517,-3.27869129,-1.62882643,-2.77457167,-0.51991682,-0.37094595,-2.17582462,-1.067403
156,-8.63379279,-4.8217985,-3.32118799,-1.69196126,-2.8357046,-0.5547965,-0.40747027,-2.21185465,-1.10756276
157,-8.71291081,-4.86888559,-3.36512913,-1.75130811,-2.89683754,-0.5879997,-0.44788018,-2.24788468,-1.14772252
158,-8.79202883,-4.91597267,-3.42428509,-1.81065495,-2.95797047,-0.6212029,-0.48835826,-2.28385425,-1.19078208
159,-8.86908679,-4.96305976,-3.48344104,-1.8700018,-3.02517918,-0.65440611,-0.52883634,-2.31565205,-1.23752783
160,-8.94597658,-5.01014685,-3.542597,-1.92934865,-3.09606006,-0.68760931,-0.56931441,-2.34744985,-1.28427357
161,-9.02286637,-5.05723393,-3.60175295,-1.9886955,-3.16694094,-0.72081251,-0.60979249,-2.37924765,-1.33101932
162,-9.09975616,-5.10173844,-3.66090891,-2.04804234,-3.23782182,-0.75401572,-0.64792462,-2.41104545,-1.37776507
163,-9.17664595,-5.14304054,-3.72241622,-2.1082,-3.3087027,-0.78292162,-0.67868378,-2.44284324,-1.42451081
164,-9.25353574,-5.18434264,-3.78910521,-2.16847778,-3.37958358,-0.81119089,-0.70944294,-2.47464104,-1.47125656
165,-9.32056246,-5.22564474,-3.85579419,-2.22875556,-3.45046446,-0.83946016,-0.7402021,-2.50643884,-1.5180023
166,-9.38207748,-5.26694685,-3.92248318,-2.28903333,-3.5144985,-0.86772943,-0.77096126,-2.55196486,-1.55721652
167,-9.44359249,-5.30824895,-3.98917217,-2.34931111,-3.57661061,-0.8959987,-0.80172042,-2.59938829,-1.59631662
168,-9.50510751,-5.34816366,-4.05586116,-2.40958889,-3.63872272,-0.92426797,-0.83384685,-2.64681171,-1.63541672
169,-9.56662252,-5.38669099,-4.104397,-2.46594895,-3.70083483,-0.95625015,-0.86734054,-2.69423514,-1.67451682
170,-9.62813754,-5.42521832,-4.13731722,-2.51702603,-3.76294695,-0.99323914,-0.90083423,-2.74165856,-1.71361692
171,-9.68936156,-5.46374565,-4.17023744,-2.5681031,-3.82505906,-1.03022813,-0.93432793,-2.78908198,-1.75271702
172,-9.75006486,-5.50227297,-4.20315766,-2.61918018,-3.88717117,-1.06721712,-0.96782162,-2.83650541,-1.79181712
173,-9.81076817,-5.5408003,-4.23607788,-2.67025726,-3.95321912,-1.10420611,-1.00131532,-2.87878609,-1.83231021
