time,degreeX,degreeY,degreeZ,,,,,,,,,,,,,,,,,,,,,,,,
3.9,12.85469072,-1.135202265,3.204366078,,,8.208273742,7.494246032,6.758524316,6.269296061,5.836714567,5.510872661,5.079692672,5.25490302,,,0.311566194,-0.685935762,-1.303946905,-1.024416319,-0.914852124,-0.816350133,-0.726638711,,3.204366078,2.555707627,2.121480521,2.950174841
4,12.78296522,-1.150243918,3.229969734,,,8.141568648,7.428183301,6.694438142,6.204811398,5.772073421,5.446633902,5.016442898,5.191089605,,,0.294714627,-0.705285373,-1.320231486,-1.041453763,-0.932185235,-0.833893603,-0.744337385,,3.229969734,2.580330533,2.145469076,2.97724334
4.1,12.71014554,-1.165320458,3.255758834,,,8.073654363,7.360955854,6.629275984,6.139257225,5.70637423,5.381364182,4.952212287,5.126269461,,,0.277796262,-0.724702769,-1.336500936,-1.058485878,-0.949515797,-0.851437472,-0.762039482,,3.255758834,2.605133521,2.169640816,3.004450799
4.2,12.63633744,-1.180429112,3.281738279,,,8.004528877,7.292563615,6.56304136,6.072637605,5.639621718,5.315069493,4.88700903,5.060449664,,,0.260820414,-0.743365492,-1.352754762,-1.075509148,-0.966839203,-0.868976201,-0.779738645,,3.281738279,2.63010581,2.193987669,3.03178565
4.3,12.56164678,-1.195567561,3.307913567,,,7.934367883,7.223171705,6.49588968,6.005100237,5.571956874,5.247886388,4.82096417,4.993763322,,,0.24379505,-0.760756569,-1.369005586,-1.092528431,-0.984157349,-0.886509083,-0.797431832,,3.307913567,2.65525808,2.218517361,3.059262304
4.4,12.48617664,-1.210733924,3.334290501,,,7.863447109,7.153038286,6.428061967,5.936873802,5.503597537,5.180025088,4.754278127,4.926414692,,,0.226726601,-0.776829051,-1.385271659,-1.109552763,-1.001475736,-0.904038485,-0.815118585,,3.334290501,2.680613736,2.243246898,3.086910658
4.5,12.41002483,-1.225926733,3.360874907,,,7.792041508,7.082420881,6.359798839,5.868186632,5.434761255,5.111695612,4.687151269,4.8586079,,,0.209619813,-0.792004751,-1.40156882,-1.126590829,-1.018800297,-0.921567892,-0.83280017,,3.360874907,2.706197033,2.268193731,3.114761857
4.6,12.33328177,-1.241144906,3.387672394,,,7.720339652,7.011496828,6.291267438,5.799197636,5.36559978,5.04304505,4.61972494,4.790486422,,,0.192477656,-0.807011998,-1.417904838,-1.143647722,-1.036135111,-0.939100453,-0.85047888,,3.387672394,2.732022807,2.293368111,3.142835992
4.7,12.25602875,-1.256387722,3.414688141,,,7.648400852,6.940323441,6.222524833,5.729961695,5.296166241,4.974126131,4.55205191,4.722102753,,,0.17530128,-0.822622667,-1.434277876,-1.160723993,-1.053481674,-0.956638462,-0.868157698,,3.414688141,2.758091245,2.318769203,3.171135867
4.8,12.17833666,-1.271654794,3.441926718,,,7.576163675,6.868845901,6.153525253,5.660436505,5.226421643,4.904903437,4.484102212,4.653424399,,,0.158090024,-0.839382198,-1.450679038,-1.177816972,-1.070839742,-0.974183769,-0.885840328,,3.441926718,2.78438882,2.344385783,3.199648118
4.9,12.10026522,-1.286946032,3.46939196,,,7.503495381,6.796943203,6.08416227,5.590522455,5.156272678,4.835289613,4.415797172,4.584368811,,,0.140841483,-0.857426649,-1.467097516,-1.194923527,-1.088209154,-0.991738781,-0.903531446,,3.46939196,2.810894083,2.370200555,3.228350167
5,12.0218625,-1.302261612,3.497086867,,,7.430259184,6.72449064,6.014326166,5.520116868,5.085623171,4.765194627,4.347055705,4.514850912,,,0.123551603,-0.876448397,-1.483526055,-1.212042988,-1.105591764,-1.009307513,-0.921236965,,3.497086867,2.83758551,2.396195994,3.257219584
5.1,11.94316505,-1.317601941,3.525013556,,,7.356373424,6.65141478,5.943954414,5.449161725,5.014419339,4.694569106,4.27783505,4.444824907,,,0.10621484,-0.895818832,-1.499964641,-1.229179067,-1.122992673,-1.026896209,-0.938964106,,3.525013556,2.864448229,2.422359361,3.286242107
5.2,11.8641983,-1.332967613,3.553173238,,,7.281843394,6.577723037,5.873058824,5.377669328,4.942674129,4.62342764,4.208152666,4.374306766,,,0.088824333,-0.914821197,-1.516421203,-1.246340097,-1.140420289,-1.044513249,-0.956721168,,3.553173238,2.89147737,2.448685217,3.315415581
5.3,11.78497732,-1.348359368,3.581566239,,,7.206758904,6.503501396,5.801723434,5.305720312,4.870465333,4.551846973,4.138084522,4.30337247,,,0.071372126,-0.932909042,-1.532909368,-1.263537627,-1.157885251,-1.062168372,-0.974517013,,3.581566239,2.918677318,2.47517488,3.34474898
5.4,11.70550793,-1.363778047,3.610192045,,,7.131263518,6.428885826,5.730078248,5.233438805,4.797912023,4.479943436,4.067743882,4.232136238,,,0.053849392,-0.949898528,-1.549444372,-1.280783998,-1.175398658,-1.079871481,-0.992360411,,3.610192045,2.946057738,2.501833501,3.374257558
5.5,11.62578797,-1.379224545,3.63904937,,,7.055510321,6.354021163,5.658261448,5.160956714,4.72514068,4.407840501,3.997250788,4.160719216,,,0.036246691,-0.966028089,-1.566038789,-1.298089834,-1.192970257,-1.097631449,-1.010259389,,3.63904937,2.973628279,2.528666142,3.403956427
5.6,11.54580884,-1.394699758,3.66813625,,,6.979621431,6.279023488,5.586384818,5.088381021,4.652254175,4.335639075,3.926704125,4.089220803,,,0.018554221,-0.981867203,-1.582699594,-1.315462315,-1.210607182,-1.115455281,-1.028220784,,3.66813625,3.001394053,2.555674439,3.433855084
5.7,11.46555704,-1.410204538,3.69745014,,,6.903664587,6.203958348,5.514513711,5.015774854,4.579313807,4.263400292,3.856165426,4.017702043,,,0.000762071,-0.998109869,-1.599427444,-1.332904714,-1.228313599,-1.133347855,-1.046250063,,3.69745014,3.029353404,2.58285497,3.4639547
5.8,11.3850159,-1.425739641,3.726988029,,,6.827652174,6.128839845,5.442666183,4.943156657,4.506338516,4.191144746,3.78565813,3.946184871,,,-0.017139525,-1.015328504,-1.616218138,-1.350417191,-1.246091238,-1.151312217,-1.064351415,,3.726988029,3.057498435,2.610199652,3.494248735
5.9,11.30416717,-1.441305676,3.756746551,,,6.751559548,6.053647641,5.370828565,4.870514915,4.433318844,4.118865846,3.71518012,3.874664995,,,-0.035159962,-1.033776437,-1.633065452,-1.367998375,-1.263940482,-1.16935024,-1.082528018,,3.756746551,3.085817674,2.637697751,3.524726143
6,11.22299265,-1.456903059,3.786722091,,,6.675353323,5.978353232,5.298979559,4.797830928,4.360238523,4.046550486,3.644723115,3.803131818,,,-0.053308046,-1.053308046,-1.64996415,-1.38564705,-1.281861549,-1.187463353,-1.100782355,,3.786722091,3.114299618,2.665338519,3.555375628
6.1,11.14147564,-1.47253197,3.816910897,,,6.599018366,5.902945009,5.227113209,4.725100532,4.287095073,3.974198743,3.574291177,3.73158744,,,-0.071591805,-1.073442201,-1.666912057,-1.403363339,-1.299855321,-1.205653056,-1.119116456,,3.816910897,3.142935722,2.693113422,3.586189245
6.2,11.05960229,-1.488192308,3.847309162,,,6.522574425,5.827443692,5.155253041,4.652347453,4.213912462,3.901835998,3.503912066,3.660058334,,,-0.090018333,-1.093543078,-1.683910564,-1.421149002,-1.317923563,-1.223921077,-1.137531986,,3.847309162,3.171721827,2.721017216,3.617164139
6.3,10.97736272,-1.503883656,3.87791311,,,6.446078302,5.751904336,5.083453857,4.579625011,4.14074271,3.82951445,3.433638643,3.588596797,,,-0.108593654,-1.113051145,-1.700963574,-1.439006865,-1.336068548,-1.242269158,-1.156030189,,3.87791311,3.200657746,2.74904763,3.648302047
6.4,10.89475194,-1.519605252,3.908719054,,,6.369613087,5.676406303,5.011792495,4.507007367,4.067657585,3.757305154,3.363541358,3.517273254,,,-0.127322634,-1.131680835,-1.718075479,-1.456939709,-1.354292298,-1.260698616,-1.174611727,,3.908719054,3.229745394,2.777203981,3.679607074
6.5,10.81177056,-1.535355966,3.939723441,,,6.29327011,5.601036482,4.940352367,4.434574909,3.994734735,3.685284722,3.293695714,3.446163409,,,-0.14620891,-1.149515317,-1.735249033,-1.474949101,-1.372595791,-1.279209881,-1.193276523,,3.939723441,3.258986364,2.80548537,3.711082793
6.6,10.7284252,-1.551134277,3.970922882,,,6.217130847,5.525872451,4.869207964,4.362399592,3.922043771,3.613521983,3.224169709,3.375335365,,,-0.165254867,-1.166967333,-1.752483914,-1.493034614,-1.390978438,-1.297802202,-1.212023666,,3.970922882,3.288379888,2.833889162,3.742729809
6.7,10.64472873,-1.566938272,4.002314157,,,6.141254841,5.450971239,4.79841449,4.290535128,3.849636968,3.542069058,3.155015406,3.304840991,,,-0.18446164,-1.184623774,-1.769776434,-1.511193697,-1.409438014,-1.316473625,-1.230851443,,4.002314157,3.31792188,2.862410274,3.774544618
6.8,10.56070022,-1.582765638,4.033894209,,,6.065676647,5.376366473,4.728005204,4.219014473,3.777546857,3.470959044,3.086266733,3.23471368,,,-0.203829141,-1.203032797,-1.787120381,-1.529422176,-1.427971023,-1.335221249,-1.249757482,,4.033894209,3.347605231,2.891041387,3.806519984
6.9,10.4763647,-1.59861367,4.065660118,,,5.99041126,5.302073403,4.657995998,4.147854144,3.705790322,3.400209915,3.01794312,3.164972094,,,-0.223356124,-1.222511212,-1.80450857,-1.547715151,-1.446573345,-1.354041639,-1.268738964,,4.065660118,3.377421095,2.919773906,3.838646497
7,10.3917527,-1.614479289,4.09760907,,,5.915464689,5.228098714,4.588394375,4.077062696,3.634376633,3.329832202,2.950056691,3.095627562,,,-0.243040265,-1.243040265,-1.821934458,-1.566067934,-1.465240904,-1.37293126,-1.287792842,,4.09760907,3.407360557,2.948599185,3.870914595
7.1,10.30689964,-1.63035906,4.1297383,,,5.840845163,5.154450927,4.519208971,4.006649728,3.563315973,3.25983714,2.882619898,3.02669193,,,-0.262878261,-1.264284173,-1.839393264,-1.584476697,-1.483970134,-1.391886781,-1.306915996,,4.1297383,3.437416022,2.97750957,3.903316252
7.2,10.22184503,-1.646249222,4.162045045,,,5.766571025,5.081147721,4.450456258,3.936632202,3.492625428,3.190242398,2.815650886,2.958183075,,,-0.282865948,-1.285720553,-1.856882241,-1.602938644,-1.502758113,-1.410905172,-1.326105304,,4.162045045,3.467581891,3.006498887,3.9358458
7.3,10.13663162,-1.662145727,4.194526476,,,5.69267314,5.00821817,4.382162581,3.867036368,3.422330806,3.121073804,2.749175097,2.890126566,,,-0.302998424,-1.306832067,-1.874400129,-1.621451713,-1.521602367,-1.4299836,-1.34535761,,4.194526476,3.497854363,3.0355623,3.968499705
7.4,10.05130445,-1.678044276,4.227179637,,,5.619191922,4.935699967,4.314361601,3.797895338,3.352464332,3.052363126,2.683223173,2.822553513,,,-0.323270187,-1.327288358,-1.891946079,-1.640013993,-1.54050047,-1.449119192,-1.364669646,,4.227179637,3.528230573,3.064695664,4.001275541
7.5,9.965909788,-1.693940371,4.260001381,,,5.546170821,4.863633381,4.247088743,3.729243829,3.283059653,2.984143292,2.617826446,2.755495951,,,-0.343675258,-1.347053459,-1.909518531,-1.658623097,-1.559449617,-1.468308788,-1.384037934,,4.260001381,3.558707476,3.093894694,4.034170647
7.6,9.880494182,-1.709829359,4.292988308,,,5.473649054,4.792054494,4.180374996,3.661112292,3.214146271,2.916443043,2.55301192,2.688981676,,,-0.364207322,-1.366383196,-1.927114439,-1.677275736,-1.578446337,-1.487548766,-1.403458728,,4.292988308,3.589280904,3.123154264,4.067181001
