Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_10,Var2_11
167,9.8036,6.364,4.1566,8.2891,6.5648,8.5919,7.1169,5.3768,9.7414,7.5865
168,9.8036,6.364,4.1566,8.2891,6.5648,8.5919,7.1169,5.3768,9.7414,7.5865
169,9.8036,6.364,4.1566,8.2891,6.5648,8.5919,7.1169,5.3768,9.7414,7.5865
170,9.9425,6.5263,4.2264,8.4713,6.7071,8.5677,7.158,5.4737,9.8377,7.6207
171,9.9425,6.5263,4.2264,8.4713,6.7071,8.5677,7.158,5.4737,9.8377,7.6207
172,9.9425,6.5263,4.2264,8.4713,6.7071,8.5677,7.158,5.4737,9.8377,7.6207
173,9.9425,6.5263,4.2264,8.4713,6.7071,8.5677,7.158,5.4737,9.8377,7.6207
174,10.077,6.6856,4.2928,8.6549,6.7071,8.5423,7.1981,5.5674,9.9283,7.652
175,10.077,6.6856,4.2928,8.6549,6.7071,8.5423,7.1981,5.5674,9.9283,7.652
176,10.077,6.6856,4.2928,8.6549,6.7071,8.5423,7.1981,5.5674,9.9283,7.652
177,10.2067,6.8419,4.3553,8.8399,6.8495,8.5162,7.2375,5.6577,10.0133,7.6805
178,10.2067,6.8419,4.3553,8.8399,6.8495,8.5162,7.2375,5.6577,10.0133,7.6805
179,10.2067,6.8419,4.3553,8.8399,6.8495,8.5162,7.2375,5.6577,10.0133,7.6805
180,10.3315,6.9948,4.4139,9.0258,6.9916,8.4894,7.2762,5.7449,10.0926,7.7063
181,10.3315,6.9948,4.4139,9.0258,6.9916,8.4894,7.2762,5.7449,10.0926,7.7063
182,10.3315,6.9948,4.4139,9.0258,6.9916,8.4894,7.2762,5.7449,10.0926,7.7063
183,10.3315,6.9948,4.4139,9.0258,6.9916,8.4894,7.2762,5.7449,10.0926,7.7063
184,10.4513,7.1442,4.4684,9.2126,7.1335,8.462,7.3145,5.8289,10.166,7.7294
185,10.4513,7.1442,4.4684,9.2126,7.1335,8.462,7.3145,5.8289,10.166,7.7294
186,10.4513,7.1442,4.4684,9.2126,7.1335,8.462,7.3145,5.8289,10.166,7.7294
187,10.5659,7.2901,4.5187,9.3998,7.2748,8.4341,7.3523,5.9099,10.2335,7.7501
188,10.5659,7.2901,4.5187,9.3998,7.2748,8.4341,7.3523,5.9099,10.2335,7.7501
189,10.5659,7.2901,4.5187,9.3998,7.2748,8.4341,7.3523,5.9099,10.2335,7.7501
190,10.6754,7.4321,4.5644,9.5869,7.4155,8.4059,7.3899,5.9878,10.2952,7.7683
191,10.6754,7.4321,4.5644,9.5869,7.4155,8.4059,7.3899,5.9878,10.2952,7.7683
