time,Fx,Tx,Fy,Ty,Fz,Tz
,48.1426,-2.9303,-6.2943,-1.8278,-104.8435,1.4699
,47.8244,-3.3835,-6.3277,-1.587,-116.5036,1.4829
,47.7201,-3.1646,-6.4205,-1.7198,-110.3593,1.482
,47.3214,-3.4828,-6.2543,-1.5481,-119.7875,1.4888
,47.2873,-3.2786,-5.8654,-1.6885,-112.6399,1.4848
,47.2111,-3.0622,-7.5155,-1.9283,-103.5388,1.4837
,46.6689,-3.5005,-7.4994,-1.6806,-116.8456,1.4828
,46.9325,-2.938,-5.8559,-1.8332,-105.8922,1.4726
,46.3178,-3.3614,-5.367,-1.5683,-119.4371,1.4941
,46.469,-3.3315,-5.1993,-1.5187,-120.6794,1.4972
,46.2943,-3.098,-4.8111,-1.6513,-114.5657,1.5017
,46.3359,-3.0273,-5.1484,-1.6998,-112.7079,1.5043
,46.1094,-3.2879,-5.0655,-1.5194,-121.9287,1.5057
,46.0557,-3.0737,-4.6095,-1.5576,-118.6881,1.5165
,45.9023,-2.6787,-4.5801,-1.8153,-106.818,1.5118
,45.4546,-2.8958,-7.256,-1.8675,-107.2649,1.5097
,44.7311,-3.2943,-8.9138,-1.7354,-117.19,1.4749
,44.6356,-3.3147,-8.5289,-1.6906,-118.8505,1.475
,44.5056,-3.1308,-8.1959,-1.7781,-113.7503,1.4771
,44.3919,-3.0752,-8.2713,-1.8344,-110.8757,1.4795
,43.9883,-3.0591,-9.733,-1.9927,-103.3959,1.476
,43.5645,-3.4499,-10.5338,-1.8295,-112.3488,1.4803
,43.2351,-3.7824,-10.9312,-1.6587,-122.356,1.4677
,43.3359,-3.2266,-11.4774,-2.0652,-102.8684,1.4564
,42.6124,-4.0198,-11.9492,-1.6663,-124.5337,1.4539
,42.7278,-3.6434,-10.8861,-1.83,-116.2111,1.4495
,42.4387,-3.6,-10.1004,-1.8131,-116.4645,1.4578
,42.3035,-3.8475,-10.3159,-1.673,-123.615,1.4561
,42.2065,-3.5921,-9.9748,-1.7763,-117.701,1.458
,42.0007,-3.5866,-10.7926,-1.8465,-116.0155,1.4551
,41.5344,-3.7648,-10.6788,-1.7877,-119.6959,1.4386
,41.4049,-3.6257,-12.3445,-1.9425,-113.6571,1.4213
,41.4568,-3.4883,-11.4569,-1.9382,-114.5461,1.4183
,41.2781,-3.1212,-11.0044,-2.1375,-103.0996,1.4166
,40.598,-3.7032,-11.4867,-1.8659,-116.9767,1.4187
,40.5528,-3.386,-11.9906,-2.0798,-107.3232,1.3977
,40.5344,-3.2722,-11.1456,-2.1275,-104.9219,1.4082
,40.1593,-3.3771,-10.4712,-2.0101,-109.666,1.4032
,40.2684,-3.1795,-10.7017,-2.1218,-103.3027,1.4025
,39.9364,-3.4968,-10.6667,-1.9181,-114.3622,1.3928
,40.0011,-3.1154,-11.5569,-2.1603,-103.8766,1.3802
,40.0933,-3.191,-11.4027,-2.0517,-109.4232,1.3754
,39.8692,-3.5407,-10.6042,-1.7298,-125.2468,1.3747
,40.2304,-3.106,-9.9376,-1.8684,-117.5251,1.3792
,40.1974,-3.3189,-10.5402,-1.7724,-122.4001,1.3857
,40.4833,-3.1827,-10.4028,-1.7826,-120.5752,1.4025
,40.3395,-3.0427,-11.5619,-1.87,-114.7641,1.4023
,40.6149,-2.9358,-12.039,-1.88,-112.2801,1.4136
,40.5019,-2.9773,-11.5745,-1.7981,-114.5536,1.4112
,40.3434,-2.9763,-11.2237,-1.7746,-116.4207,1.4001
,40.7984,-2.5364,-10.4999,-1.9823,-105.8285,1.3983
,40.8418,-2.5704,-9.5977,-1.9126,-108.1351,1.4068
,40.464,-3.0994,-8.8665,-1.5627,-124.7593,1.4204
,40.8742,-2.4549,-8.7279,-1.8526,-107.3629,1.4125
,40.7929,-2.6924,-7.7763,-1.6186,-118.0698,1.4111
,40.7073,-2.6691,-6.8645,-1.549,-120.3767,1.4028
,41.0247,-2.0671,-6.2433,-1.8487,-104.448,1.392
,41.1679,-2.3119,-5.1706,-1.6091,-114.1385,1.4158
,41.4352,-1.9357,-3.8515,-1.7716,-104.5996,1.4281
,41.3298,-2.3874,-3.5893,-1.4731,-117.9179,1.4442
,41.6219,-1.9614,-2.6084,-1.6563,-107.9518,1.4425
,41.8058,-1.8532,-1.3842,-1.617,-106.7914,1.445
,41.6693,-2.2349,-1.3231,-1.3834,-117.4351,1.4551
,41.6508,-2.0248,-2.2363,-1.5695,-109.1877,1.4429
,41.5433,-2.3568,-2.5127,-1.3731,-119.2038,1.4472
,41.7729,-2.0585,-1.9881,-1.5088,-112.2834,1.4517
,41.6031,-2.3772,-2.1271,-1.3447,-120.6651,1.4557
,41.783,-2.179,-2.1402,-1.4403,-115.1359,1.4522
,41.6713,-2.0935,-1.6902,-1.4642,-113.9357,1.4463
,41.726,-2.136,-1.7415,-1.4481,-114.7522,1.452
,41.5966,-2.2274,-1.3607,-1.3886,-118.4617,1.4439
,41.4618,-2.1844,-1.092,-1.3886,-118.4781,1.4354
,41.2605,-2.1349,-1.128,-1.4087,-117.4515,1.4325
,41.1549,-1.9083,-0.9568,-1.5295,-111.937,1.4231
,41.3462,-1.4133,-0.7463,-1.7932,-97.824,1.4211
,40.8185,-2.1141,-0.9477,-1.421,-116.8429,1.4267
,40.6519,-2.284,-0.8435,-1.333,-121.3499,1.4273
,40.3965,-2.058,-0.6686,-1.462,-115.4212,1.4094
,40.3739,-2.3762,-0.8108,-1.2813,-124.0068,1.4136
,40.5723,-1.5985,-0.6349,-1.7224,-102.1174,1.4047
,39.916,-2.3911,-0.7191,-1.2903,-124.2118,1.4023
,39.9299,-2.2286,-0.8233,-1.3824,-119.4975,1.4016
,39.8325,-2.1301,-0.8051,-1.4382,-116.0106,1.3927
,39.6699,-2.0175,-0.8281,-1.5105,-112.321,1.3894
,39.3713,-2.2864,-0.8703,-1.3586,-120.0928,1.3821
,39.1939,-2.0605,-0.7397,-1.4956,-113.7529,1.3698
,38.8683,-2.3791,-0.7911,-1.3152,-122.3382,1.3627
,38.9055,-2.1819,-1.0613,-1.4436,-115.7683,1.359
,38.6368,-2.2598,-1.0314,-1.3995,-118.0207,1.3622
,38.7579,-1.9069,-0.9246,-1.616,-106.9689,1.3549
,38.408,-2.275,-1.159,-1.416,-117.1859,1.3536
,38.234,-2.042,-0.9387,-1.5571,-110.6456,1.3385
,38.0824,-1.9307,-1.8288,-1.6704,-105.4683,1.3296
,37.7259,-2.3128,-1.8008,-1.4709,-116.3178,1.3282
,37.7203,-2.1933,-1.9097,-1.5551,-112.0097,1.3276
,37.3295,-2.3711,-2.1079,-1.488,-116.0874,1.3254
,37.1996,-2.336,-2.3602,-1.5168,-115.2535,1.3169
,37.2314,-1.9965,-1.9537,-1.701,-105.8614,1.3125
,36.828,-2.1809,-1.8943,-1.5968,-110.5622,1.302
,36.7833,-2.1168,-1.7548,-1.6167,-109.5493,1.3018
,36.4213,-2.3568,-1.666,-1.4644,-117.3336,1.3029
,36.4395,-2.1875,-1.5026,-1.5688,-112.0169,1.2937
,36.3132,-2.0189,-1.9532,-1.6892,-105.8449,1.2957
,35.8246,-2.3659,-1.8309,-1.5098,-115.6745,1.2914
,35.6142,-2.6137,-1.6486,-1.378,-122.4342,1.281
,35.519,-2.5151,-1.8983,-1.4335,-118.9368,1.2891
,35.3141,-2.7634,-1.7115,-1.3263,-125.083,1.2786
,35.2329,-2.4948,-1.8852,-1.4706,-117.7024,1.272
,34.9719,-2.5736,-2.0239,-1.4594,-118.9195,1.2721
,34.7817,-2.6521,-2.2063,-1.4318,-120.3342,1.2611
,34.561,-2.5117,-2.4405,-1.5284,-115.4005,1.2521
,34.3461,-2.7888,-2.6956,-1.4213,-121.5197,1.2473
,34.2318,-2.5838,-2.8779,-1.5381,-116.1886,1.241
,33.9074,-2.6192,-2.6198,-1.5103,-117.6331,1.2326
,33.8049,-2.6765,-2.4104,-1.4938,-117.8435,1.2382
,33.6378,-2.839,-2.4792,-1.3939,-122.9541,1.2278
,33.3667,-2.7983,-2.554,-1.45,-119.4556,1.2217
,33.4554,-2.6202,-2.3543,-1.5182,-116.6131,1.224
,33.0826,-2.7176,-1.672,-1.4061,-122.3853,1.2021
,33.129,-2.4915,-1.6793,-1.5258,-115.6258,1.1984
,33.1839,-2.2512,-1.6868,-1.6533,-108.4594,1.2031
,33.0099,-2.5697,-1.7406,-1.4727,-117.0482,1.2044
,32.9283,-2.5617,-1.3452,-1.4447,-118.5043,1.1876
,33.0072,-2.2717,-1.2546,-1.5924,-110.3183,1.1809
,33.0832,-2.5399,-1.434,-1.4236,-118.2905,1.1822
,32.8345,-2.575,-1.3064,-1.3962,-120.3466,1.1739
,32.9595,-2.0731,-1.1323,-1.6891,-106.0303,1.1689
,32.5762,-2.3708,-1.2204,-1.5458,-114.0054,1.1672
,32.2544,-2.6817,-1.3644,-1.3613,-123.4161,1.1799
,32.1018,-2.3914,-0.8727,-1.502,-116.2738,1.1477
,32.0969,-2.6659,-1.0983,-1.3219,-126.0973,1.1548
,32.0208,-2.3898,-0.9194,-1.479,-119.3608,1.1537
,31.8152,-2.4891,-1.1077,-1.4233,-122.2109,1.1429
,32.0047,-2.15,-1.2221,-1.6321,-112.1757,1.1386
,31.6298,-2.2774,-1.0653,-1.5524,-116.2735,1.1251
,31.5399,-2.0231,-0.891,-1.6882,-108.703,1.1156
,31.4684,-2.2993,-0.8916,-1.5481,-115.8653,1.1194
,31.2453,-2.4411,-0.7435,-1.4838,-119.1507,1.1395
,31.0587,-2.6392,-0.6447,-1.3634,-124.6765,1.1319
,31.1172,-2.4067,-0.6476,-1.5197,-116.6905,1.1363
,30.7521,-2.9371,-0.686,-1.2282,-132.2424,1.1244
,31.02,-2.0251,-0.4034,-1.7284,-106.0537,1.1122
,30.8119,-2.4068,-0.4696,-1.512,-117.1052,1.1223
,30.98,-2.2371,-0.4842,-1.6081,-112.1917,1.1187
,30.873,-2.0182,-0.4022,-1.7324,-105.848,1.1122
,30.7689,-2.3507,-0.5877,-1.5523,-115.047,1.1136
,30.8708,-2.0256,-0.4881,-1.7366,-105.6352,1.1065
,30.7583,-2.2233,-0.4359,-1.608,-111.5714,1.1046
,30.4924,-2.7111,-0.6941,-1.3315,-125.6811,1.1124
,30.5694,-2.4355,-0.689,-1.4963,-117.9053,1.1084
,30.451,-2.7888,-0.4423,-1.296,-128.1551,1.1126
,30.5155,-2.527,-0.4474,-1.4275,-120.7857,1.1172
,30.6943,-2.3209,-0.1099,-1.5114,-116.5118,1.1109
,30.707,-2.1504,0.1365,-1.5918,-113.0528,1.1074
,30.9922,-1.9102,0.001,-1.7359,-105.6777,1.1121
,30.6505,-2.6736,-0.1717,-1.3033,-127.7755,1.1209
,31.1193,-1.9522,-0.2725,-1.7036,-107.3044,1.1209
,31.0464,-2.0868,-0.3841,-1.627,-110.5689,1.1242
,30.9822,-2.3333,-0.2956,-1.4711,-119.1789,1.1254
,31.2794,-1.9153,-0.0099,-1.6832,-108.3515,1.1209
,31.2455,-2.2545,-0.2433,-1.4908,-118.1655,1.1281
,31.438,-2.0425,-0.602,-1.6109,-112.0047,1.1274
,31.624,-1.8372,-0.7004,-1.719,-106.4746,1.1266
,31.5472,-2.2615,-1.0305,-1.4953,-118.5344,1.1284
,31.658,-2.0565,-1.0868,-1.6028,-112.3884,1.1304
,31.8708,-1.8013,-1.0018,-1.7393,-106.0557,1.1322
,31.9632,-2.1904,-1.3314,-1.5264,-116.2692,1.1423
,32.3738,-1.8582,-1.3202,-1.7225,-106.2424,1.1465
,32.3552,-2.0275,-1.3952,-1.6182,-111.5635,1.1529
,32.2261,-2.5437,-1.5684,-1.3338,-126.0863,1.1579
,32.7197,-1.9217,-1.5519,-1.6942,-107.6664,1.158
,32.6,-2.2748,-1.5691,-1.4858,-118.3117,1.1624
,33.0578,-1.9917,-1.7871,-1.6457,-110.1165,1.1697
,33.2816,-1.8646,-2.0299,-1.7257,-106.011,1.1777
,33.3192,-2.3447,-2.1137,-1.445,-120.34,1.1882
,33.5022,-2.4299,-2.2613,-1.4043,-121.7623,1.197
,33.8167,-2.1327,-2.3027,-1.5723,-113.1677,1.207
,33.9285,-2.4789,-2.272,-1.376,-123.2003,1.2056
,34.5049,-1.8424,-2.4766,-1.736,-104.773,1.2171
,34.6806,-2.0753,-2.6948,-1.6035,-111.5212,1.2322
,34.7063,-2.5843,-2.8668,-1.3231,-125.8405,1.2371
,35.3945,-1.8843,-2.9282,-1.7272,-105.1691,1.2482
,35.3283,-2.563,-3.3053,-1.3506,-124.3905,1.2596
,35.6437,-2.4001,-3.2352,-1.4426,-119.6895,1.2617
,36.0431,-1.9478,-3.3374,-1.6983,-105.968,1.2654
,36.5296,-2.166,-3.4619,-1.5827,-113.1404,1.2776
,36.7295,-2.2079,-3.3433,-1.5418,-114.5825,1.2863
,36.9741,-2.1793,-3.4704,-1.5661,-113.9685,1.2946
,37.2433,-2.5185,-3.7955,-1.3729,-123.164,1.313
,37.4608,-2.2569,-3.618,-1.5212,-115.5992,1.3034
,37.5564,-2.3706,-3.81,-1.4812,-117.6332,1.3094
,38.3652,-1.7274,-3.97,-1.8528,-97.9767,1.3235
,38.1765,-2.3267,-3.5508,-1.4719,-117.4544,1.3262
,38.6943,-2.0717,-3.5563,-1.6157,-110.0926,1.3392
,39.1762,-1.8805,-3.6558,-1.7236,-104.5632,1.3384
,38.9354,-2.3186,-3.5512,-1.4759,-117.8765,1.3346
,39.0812,-2.4601,-3.3552,-1.387,-121.1533,1.3239
,40.0802,-2.1618,-3.7979,-1.563,-113.3772,1.3678
,39.9422,-2.5506,-3.6429,-1.3427,-124.6434,1.3665
,40.3058,-2.3035,-3.6442,-1.4905,-116.4508,1.3626
,40.5779,-2.345,-3.2186,-1.4416,-118.3206,1.3656
,41.2337,-1.9769,-3.0693,-1.658,-107.8988,1.3695
,41.175,-2.4254,-4.6112,-1.5368,-116.6081,1.3766
,41.6967,-2.3279,-5.0257,-1.6491,-110.8477,1.3815
,41.7433,-2.5627,-6.1864,-1.6081,-116.1109,1.3851
,41.7994,-2.658,-7.6234,-1.6789,-114.3796,1.3767
,42.0115,-2.4412,-8.0604,-1.8671,-104.1051,1.3782
,41.9605,-2.8692,-9.3418,-1.7399,-110.5624,1.3851
,41.9207,-3.5591,-10.9315,-1.4719,-123.5491,1.4016
,42.0447,-3.3629,-11.5844,-1.6499,-115.7274,1.3893
,42.5177,-3.0213,-10.9249,-1.7852,-108.8209,1.3937
,42.8119,-3.0428,-11.1003,-1.7893,-108.6044,1.3909
,43.1333,-2.8652,-10.9423,-1.8816,-104.5303,1.3987
,43.0387,-3.4671,-11.4291,-1.5736,-120.2557,1.3927
,43.2191,-3.5972,-12.4448,-1.5903,-119.3642,1.3956
,43.7308,-3.3189,-11.8401,-1.6817,-114.7072,1.3976
,44.1466,-3.068,-10.8477,-1.7412,-112.3313,1.3997
,44.5108,-3.066,-10.1981,-1.6926,-114.837,1.3998
,44.7514,-2.9847,-9.017,-1.6311,-117.3756,1.3915
,45.153,-2.4947,-7.9792,-1.8509,-106.1883,1.3838
,45.4912,-2.58,-8.3862,-1.8268,-107.3936,1.3926
,45.4422,-2.9398,-8.1839,-1.6148,-118.8748,1.3941
,45.7119,-2.8089,-6.9066,-1.5898,-120.1958,1.3911
,46.086,-2.6597,-6.4487,-1.6407,-116.3307,1.3848
,46.1963,-2.8567,-5.9223,-1.495,-122.5034,1.3969
,46.423,-2.6699,-4.5897,-1.5098,-121.1584,1.3879
,47.0149,-2.3626,-3.0719,-1.575,-115.937,1.398
,47.3336,-2.5945,-2.5914,-1.4183,-123.9579,1.4075
,47.8272,-2.1735,-0.273,-1.5144,-115.913,1.417
,48.0999,-2.416,2.3659,-1.2012,-128.1535,1.4323
,48.7219,-1.6726,3.0504,-1.5802,-107.5211,1.432
,48.8442,-1.6997,3.5647,-1.5149,-109.596,1.4239
,48.8015,-2.0454,3.6789,-1.3023,-120.4557,1.4282
,49.3315,-2.0302,3.8083,-1.2855,-120.6716,1.4283
,49.3218,-1.9028,4.139,-1.3498,-117.4126,1.4136
,49.5816,-1.6751,4.7804,-1.4204,-112.5389,1.41
,49.7321,-1.9128,5.9539,-1.2108,-122.6483,1.4139
,49.845,-1.6855,6.4242,-1.2982,-117.5597,1.4075
,50.0627,-1.7957,7.706,-1.1526,-124.4012,1.4081
,50.6137,-1.4395,9.0214,-1.2793,-117.327,1.4123
,50.7434,-1.318,9.7798,-1.3065,-115.3268,1.409
,50.6579,-1.7492,9.7963,-1.0622,-127.8136,1.4079
,51.418,-1.1905,9.8908,-1.3865,-111.2418,1.4055
,51.5589,-1.1896,10.5015,-1.3539,-112.2998,1.3942
,51.7896,-1.0183,11.1356,-1.401,-109.271,1.3908
,52.0904,-1.2331,13.1759,-1.1541,-120.6685,1.4087
,52.3044,-1.1356,12.4109,-1.2422,-115.4949,1.3999
,52.3674,-0.9112,11.8967,-1.4363,-106.8594,1.379
,52.2166,-1.3367,11.3514,-1.2202,-117.2537,1.3667
,52.4182,-0.9619,11.4177,-1.4247,-106.8152,1.3483
,52.3888,-1.1373,12.0448,-1.3008,-113.818,1.3405
,52.3993,-1.5181,12.2857,-1.0604,-126.1174,1.3366
,52.7098,-1.183,13.6417,-1.1672,-120.0671,1.3353
,53.0995,-0.8107,16.0882,-1.2368,-115.3155,1.3367
,53.2734,-0.6646,15.1173,-1.3857,-107.6728,1.3303
,52.8656,-1.1618,14.2602,-1.1624,-119.0686,1.3154
,52.8993,-1.3738,14.3158,-1.0424,-125.21,1.305
,53.2721,-1.0972,14.6651,-1.1823,-118.072,1.3066
,53.593,-0.7708,15.2444,-1.3428,-110.5402,1.2968
,53.6847,-0.735,15.5573,-1.3548,-109.9447,1.291
,53.4109,-1.3636,15.7582,-0.9823,-128.9936,1.288
,53.6174,-1.0931,16.8016,-1.0774,-123.5333,1.2841
,53.8213,-0.807,18.5385,-1.1398,-119.7617,1.2914
,54.3186,-0.2442,20.4925,-1.3257,-109.0441,1.2922
,54.473,-0.004,23.9579,-1.2794,-111.5364,1.311
,54.2903,-0.5236,22.5279,-1.0756,-121.2566,1.3101
,54.1168,-1.0744,19.5311,-0.9453,-127.8039,1.3093
,54.0072,-1.0879,16.759,-1.1116,-119.2125,1.2893
,53.7356,-1.6283,15.2893,-0.8972,-130.7754,1.2689
,54.1393,-1.3102,15.1213,-1.0852,-121.1492,1.2788
,53.8959,-1.5027,14.5746,-1.0263,-124.7938,1.271
,53.6671,-1.5107,14.3591,-1.0303,-123.9505,1.257
,53.923,-1.3198,14.1282,-1.1384,-118.4118,1.2563
,54.0661,-1.0582,14.1718,-1.2865,-110.8411,1.2552
,54.0688,-0.9099,14.2425,-1.3624,-106.3342,1.2405
,53.9793,-1.2215,13.7106,-1.2023,-114.489,1.2447
,53.5611,-1.7168,13.5455,-0.9388,-128.6013,1.2411
,53.6598,-1.3988,13.6414,-1.119,-119.3965,1.2426
,53.7544,-1.6313,13.7315,-0.9706,-126.9796,1.2436
,53.9194,-0.9101,14.1587,-1.3711,-106.5344,1.2349
,53.4539,-1.341,14.3945,-1.1194,-120.0599,1.2311
,53.2106,-1.5034,14.8057,-1.0193,-125.1995,1.226
,53.2749,-1.1072,15.0422,-1.2353,-114.1642,1.2356
,53.907,-0.7665,15.2624,-1.3942,-105.3863,1.254
,53.7439,-0.9295,15.282,-1.3103,-109.682,1.249
,53.4646,-1.5728,15.3066,-0.9375,-128.0996,1.2433
,53.3489,-0.9727,15.5921,-1.3199,-110.5152,1.2348
,53.7134,-0.8665,15.3407,-1.3874,-107.0293,1.2597
,53.879,-0.8378,15.2533,-1.3951,-106.6208,1.2709
,53.5425,-1.4455,15.323,-1.034,-124.4313,1.2763
,53.4658,-1.1849,15.1504,-1.2065,-115.6147,1.2779
,53.1103,-1.5673,15.0008,-1.0064,-125.8368,1.2822
,53.6367,-0.8814,14.8453,-1.3859,-105.772,1.2964
,53.3292,-1.4768,14.1413,-1.1149,-120.8783,1.3099
,53.4124,-1.4699,13.8329,-1.1267,-120.2496,1.324
,53.1935,-1.4782,13.2677,-1.1636,-118.9859,1.3296
,52.7993,-1.6705,12.8077,-1.105,-123.2548,1.3274
,52.5969,-1.4947,12.5748,-1.2129,-117.0924,1.3266
,52.327,-1.9971,12.3167,-0.9446,-130.7898,1.3343
,52.6648,-1.5235,12.3489,-1.2207,-116.6719,1.3463
,52.6804,-1.6295,12.1907,-1.1432,-119.3228,1.3638
,53.4227,-1.2616,11.5007,-1.3836,-108.2507,1.4073
,52.4444,-1.2772,11.6497,-1.4353,-108.8715,1.3817
,52.215,-1.7088,11.6656,-1.2154,-120.7484,1.3974
,52.4862,-1.7577,11.5587,-1.1617,-122.1782,1.4174
,52.5747,-1.5953,11.492,-1.2446,-116.6435,1.4281
,52.2797,-1.4545,11.5662,-1.3501,-112.5546,1.4217
,52.4924,-1.2079,11.3827,-1.4887,-103.5278,1.4319
,52.1246,-1.6257,11.0531,-1.2934,-114.772,1.4503
,52.2877,-2.0282,10.3211,-1.073,-126.617,1.486
,51.9084,-1.7907,9.5468,-1.2829,-116.5241,1.4651
,51.6109,-2.2085,8.8203,-1.0627,-127.7383,1.4754
,51.8477,-1.524,8.4181,-1.5007,-106.632,1.4724
,51.4836,-1.913,8.0859,-1.2718,-117.6637,1.4826
,51.3873,-2.1043,7.7024,-1.188,-122.5599,1.5031
,51.517,-1.8859,7.3025,-1.3446,-115.171,1.5162
,51.0781,-2.3046,6.4094,-1.1659,-125.5568,1.5235
,50.6573,-1.9952,6.126,-1.4005,-115.5058,1.5078
,50.5043,-1.8765,5.6735,-1.5013,-110.3506,1.4932
,50.6423,-1.7855,5.2081,-1.5938,-106.2337,1.5124
,50.6653,-1.75,5.1226,-1.622,-105.4191,1.5319
,50.5433,-2.3859,5.0524,-1.2526,-123.636,1.5543
,50.3693,-2.2872,5.0239,-1.3003,-120.5584,1.5511
,50.2267,-2.1539,4.3041,-1.409,-115.6046,1.5619
,50.1637,-2.423,3.9577,-1.29,-122.9586,1.5686
,50.0825,-1.7307,4.5091,-1.6572,-102.3008,1.5515
,49.9422,-1.9693,4.7214,-1.4808,-111.9502,1.5697
,49.7771,-2.4075,4.5124,-1.2238,-124.4235,1.5801
,49.1263,-2.0765,4.9756,-1.4212,-114.4008,1.5363
,49.2571,-2.5577,4.0606,-1.1974,-127.0529,1.5776
,49.6463,-2.2742,4.321,-1.3823,-119.5179,1.6156
,50.2321,-1.7429,4.3987,-1.6494,-105.2033,1.6305
,49.1883,-2.4164,4.431,-1.2937,-122.7835,1.5993
,49.0523,-2.4101,6.2808,-1.3633,-121.2574,1.6064
,48.3008,-2.6055,4.3892,-1.3779,-121.74,1.5958
,48.1943,-2.871,2.4342,-1.3597,-123.8693,1.6163
,47.674,-2.799,1.6027,-1.5749,-114.1705,1.6009
,47.3289,-3.3018,2.1761,-1.3141,-126.887,1.6109
,47.4969,-2.5964,2.255,-1.7466,-104.1589,1.6048
,46.9958,-3.248,2.3237,-1.4019,-121.1421,1.6101
,46.7344,-2.9477,1.3485,-1.6808,-108.1696,1.583
,46.5303,-2.8164,0.513,-1.8551,-100.5354,1.5764
,46.0427,-3.3193,0.1354,-1.6293,-114.6422,1.5755
,45.6524,-3.2372,-0.538,-1.7424,-108.8534,1.5636
,45.5205,-3.1206,-0.9852,-1.9239,-100.2164,1.5736
,44.8258,-3.5442,0.1705,-1.6597,-113.7895,1.561
,44.9821,-3.1127,0.9005,-1.8961,-101.7542,1.5505
,44.55,-3.2041,1.2847,-1.8373,-106.0778,1.534
,44.3891,-3.2258,1.1964,-1.8335,-106.2731,1.5285
,43.6943,-3.529,1.5475,-1.672,-117.7711,1.5212
,43.7376,-3.399,2.6944,-1.6464,-117.8429,1.5097
,43.4682,-3.4547,3.07,-1.565,-120.7281,1.5102
,43.2789,-2.8709,1.9093,-1.9624,-100.3796,1.5021
,42.4876,-3.4283,-5.2118,-1.7479,-110.3706,1.4841
,43.4235,-2.901,-3.882,-1.9209,-99.6199,1.5048
,42.829,-3.706,-4.6382,-1.4403,-124.7655,1.5284
,42.4808,-3.5468,-5.2978,-1.5968,-115.486,1.5077
,42.4679,-3.4631,-8.1292,-1.6779,-112.4644,1.528
,42.1328,-3.2367,-7.2962,-1.799,-106.9816,1.5015
,42.3484,-2.9971,-7.74,-1.9591,-98.7706,1.5202
,41.8109,-3.4437,-7.5422,-1.7479,-110.2368,1.5132
,41.9947,-3.0968,-7.3146,-1.9193,-100.8353,1.5146
,41.4869,-3.1806,-6.8004,-1.8484,-105.7829,1.4982
,41.277,-3.8305,-7.1759,-1.4553,-125.2066,1.5012
,41.28,-3.3686,-5.6603,-1.6432,-115.6814,1.4824
,41.1792,-3.3961,-5.0114,-1.5945,-117.5595,1.4741
,41.1503,-3.4523,-5.2878,-1.5626,-119.8046,1.4914
,41.2961,-3.1911,-5.68,-1.719,-111.7969,1.4876
,41.4558,-3.1617,-5.857,-1.7025,-112.614,1.4934
,41.3854,-3.4228,-6.1157,-1.547,-121.198,1.4807
,41.7431,-2.8766,-5.2961,-1.7894,-107.5393,1.4926
,41.3241,-3.5058,-5.2651,-1.4417,-125.9626,1.4867
,41.7776,-2.6711,-5.3053,-1.898,-102.6312,1.4891
,41.902,-2.7202,-5.5754,-1.8704,-104.6681,1.4894
,41.8636,-2.7906,-5.6748,-1.8308,-107.3286,1.4926
,41.8185,-2.8608,-5.5142,-1.7661,-109.9969,1.4874
,41.7956,-3.0522,-5.8472,-1.6828,-114.8898,1.4853
,42.0056,-2.5215,-5.5415,-1.967,-100.3768,1.4803
,41.7905,-2.7539,-5.0139,-1.7943,-108.5927,1.4673
,41.7002,-3.3406,-5.5096,-1.4696,-125.1483,1.4868
,42.106,-2.4491,-5.2334,-1.95,-100.6065,1.4832
,41.7857,-3.1549,-4.8736,-1.5172,-122.7387,1.4834
,41.9507,-2.9622,-4.1943,-1.5682,-119.5095,1.4828
,41.9425,-2.671,-3.6248,-1.6757,-113.4017,1.4649
,42.0004,-2.5651,-3.8673,-1.736,-110.3148,1.4562
,42.5242,-1.8938,-3.9323,-2.1323,-90.05,1.4673
,42.2502,-2.5074,-3.3861,-1.7349,-109.736,1.47
,42.1191,-2.9934,-2.2549,-1.4007,-125.5678,1.4833
,42.322,-2.6112,-2.1073,-1.5923,-115.1366,1.479
,42.2267,-2.6389,-1.8088,-1.5601,-116.7946,1.4819
,41.9156,-3.2047,-1.5502,-1.2395,-132.5621,1.4729
,42.4396,-2.5107,-1.6189,-1.5993,-114.148,1.4844
,42.124,-2.8008,-1.3151,-1.4184,-122.1349,1.4659
,42.6068,-2.4601,-1.708,-1.5778,-113.9397,1.4874
,42.1847,-2.5159,-0.623,-1.5054,-117.0662,1.465
,42.0573,-3.0254,-0.7094,-1.2162,-130.562,1.4671
,42.1822,-2.6502,-0.611,-1.4035,-120.3362,1.477
,41.8878,-2.6289,0.189,-1.4165,-120.3776,1.4512
,42.1125,-2.3456,-0.0811,-1.5432,-112.5853,1.4645
,41.8879,-2.353,-0.0341,-1.5644,-112.7968,1.4671
,41.6449,-2.6423,0.1342,-1.3676,-122.2192,1.4573
,41.6683,-2.1903,0.0794,-1.6321,-108.7039,1.4554
,41.1083,-2.8055,0.2007,-1.3009,-126.9315,1.455
,41.4835,-1.9639,0.5593,-1.7446,-102.9947,1.4319
,41.1581,-2.4311,0.2616,-1.4963,-115.6675,1.445
,40.9747,-2.7704,0.1186,-1.3126,-125.6926,1.4493
,41.2028,-1.9362,0.3949,-1.786,-102.1682,1.4288
,40.7935,-2.4027,0.2254,-1.5051,-115.87,1.4338
,40.626,-1.8801,0.5849,-1.8106,-100.9414,1.4061
,40.3182,-2.1554,0.6228,-1.6298,-109.5381,1.4046
