time,route2,route6,route8,route1,route4,route3,route7,route5,,,route9,route10
888,-1.623882587,-0.654326679,0.975109931,0.97872282,0.039409441,-0.281101824,-0.149269547,0.129840682,,,,
889,-1.616595105,-0.644098019,0.968610652,0.973815036,0.029942066,-0.274514432,-0.145489066,0.137210215,,,,
890,-1.609321322,-0.633883014,0.962198925,0.968987429,0.020562812,-0.268103556,-0.141684969,0.144590574,,,,
891,-1.602089368,-0.623705517,0.95585619,0.964221586,0.01124896,-0.261705817,-0.13787959,0.151960907,,,,
892,-1.594928223,-0.613590135,0.949562953,0.959498212,0.001976803,-0.255344637,-0.134096072,0.159299604,,,,
893,-1.58786752,-0.603562028,0.943298973,0.954797246,-0.007278241,-0.249044048,-0.130358207,0.166584495,,,,
894,-1.580937342,-0.593646758,0.937043348,0.949853391,-0.015228058,-0.24282856,-0.126947812,0.173792958,,,,
895,-1.579485974,-0.585842586,0.935148962,0.945560369,-0.009751877,-0.237522653,-0.126704222,0.182719906,,,,
896,-1.557147968,-0.579565878,0.933440921,0.934871106,-0.00433312,-0.230752096,-0.125714417,0.191139067,,,,
897,-1.542825885,-0.580530685,0.938571543,0.931062985,0.000909406,-0.22700632,-0.125789875,0.200828309,,,,
898,-1.516388327,-0.577003838,0.936034731,0.919684067,0.005973771,-0.223795449,-0.125009641,0.208724277,,,,
899,-1.496497522,-0.576023806,0.937146916,0.911958467,0.010847586,-0.221693829,-0.124917854,0.21723078,,,,
900,-1.476967099,-0.575278886,0.938108948,0.904115529,0.015504347,-0.21981165,-0.125032254,0.225517819,,,,
901,-1.461835403,-0.576376668,0.9414863,0.898601145,0.019976768,-0.218773132,-0.125721627,0.234207769,,,,
902,-1.439083085,-0.574593063,0.939504053,0.887991734,0.024078963,-0.2167987,-0.12597303,0.241351383,,,,
903,-1.420773551,-0.574698905,0.939899286,0.880838092,0.026750763,-0.215712121,-0.125001869,0.24954408,,,,
904,-1.407156053,-0.575133052,0.938875281,0.877022841,0.025476164,-0.214933108,-0.118748942,0.258229424,,,,
905,-1.396670954,-0.575535895,0.936228827,0.87338719,0.023909808,-0.214582574,-0.112886949,0.266722802,,,,
906,-1.385102626,-0.571760555,0.93229513,0.868532467,0.021996244,-0.211181813,-0.107254544,0.27458556,,,,
907,-1.375117877,-0.568837961,0.928837569,0.864101748,0.019763464,-0.207170272,-0.102078773,0.282314917,,,,
908,-1.36336648,-0.565390636,0.923570408,0.857967419,0.017148793,-0.203208428,-0.097123068,0.289208001,,,,
909,-1.353227671,-0.562823937,0.918756015,0.852233086,0.014187829,-0.199815453,-0.092648934,0.295945442,,,,
910,-1.347481643,-0.562308682,0.916272426,0.848633987,0.010884661,-0.197402719,-0.088839612,0.303163437,,,,
911,-1.339291431,-0.561005004,0.911458427,0.842847301,0.007161167,-0.19497158,-0.085241074,0.309763736,,,,
912,-1.329664944,-0.560077029,0.906193137,0.839691491,-0.001186714,-0.192940979,-0.085156929,0.316733152,,,,
913,-1.317711344,-0.558853621,0.898662198,0.839534141,-0.016056316,-0.191085983,-0.089889242,0.32286075,,,,
914,-1.302735409,-0.556560005,0.887945921,0.836711067,-0.031188602,-0.188299893,-0.094762835,0.327659445,,,,
915,-1.295438858,-0.551791267,0.881755898,0.838094479,-0.046844223,-0.180786153,-0.100558733,0.333820621,,,,
916,-1.285119395,-0.542456836,0.872797259,0.836811831,-0.062769996,-0.173227818,-0.106499615,0.338654067,,,,
917,-1.274677764,-0.533341033,0.86305239,0.834721438,-0.079011755,-0.166051133,-0.112785912,0.34288117,,,,
918,-1.266095892,-0.525270474,0.853867708,0.833127019,-0.095692791,-0.159510573,-0.119591642,0.347040201,,,,
919,-1.257378363,-0.517406873,0.843898872,0.830729875,-0.112688522,-0.153341368,-0.126737665,0.350202594,,,,
920,-1.253689607,-0.510019371,0.833596801,0.827967595,-0.130037219,-0.147622735,-0.134278001,0.351538255,,,,
921,-1.253962265,-0.503098506,0.822964643,0.823354863,-0.148048334,-0.142346374,-0.137266799,0.352473595,,,,
922,-1.25469722,-0.496633518,0.821630486,0.817254068,-0.166641064,-0.137502825,-0.136881027,0.353015892,,,,
923,-1.260519615,-0.492424447,0.824427994,0.813808416,-0.186253237,-0.137439815,-0.137406131,0.354477797,,,,
924,-1.257498646,-0.485548175,0.820801999,0.804040142,-0.204820308,-0.140476787,-0.137314217,0.352955107,,,,
925,-1.259533281,-0.484969653,0.819861838,0.796940588,-0.224388598,-0.144390396,-0.138110125,0.352371141,,,,
926,-1.261966551,-0.48477555,0.818582384,0.789523055,-0.244261342,-0.148661997,-0.139274982,0.351432381,,,,
927,-1.264778345,-0.484949529,0.81697302,0.781796457,-0.26442557,-0.153277484,-0.140794404,0.350012555,,,,
928,-1.261506996,-0.48547388,0.815043931,0.77377061,-0.284866607,-0.158221428,-0.142652751,0.346987512,,,,
929,-1.254054198,-4.87E-01,0.813901985,0.766488384,-0.305979928,-0.16369741,-0.145028357,0.344114464,,,,
930,-1.24357402,-0.487495235,0.809931488,0.768679031,-0.304762423,-0.169025838,-0.140347561,0.340018441,,,,
931,-1.235611579,-0.489150434,0.804219849,0.776376011,-0.296165215,-0.174919823,-0.133593844,0.336244018,,,,
932,-1.22692357,-0.490666555,0.797587835,0.783130279,-0.287623975,-0.183482837,-0.127024714,0.331930901,,,,
933,-1.219000999,-0.492620435,0.791042749,0.789914677,-0.279479297,-0.192631311,-0.12078164,0.327513251,,,,
934,-1.210455006,-0.498281046,0.783723625,0.79587063,-0.271393319,-0.2018298,-0.114704459,0.322648842,,,,
935,-1.202610163,-0.506865664,0.776533788,0.801901052,-0.263648832,-0.211265898,-0.108900099,0.317727147,,,,
936,-1.189355363,-0.51620718,0.770121707,0.808701368,-0.25641691,-0.221102026,-0.103417164,0.324050354,,,,
937,-1.16492945,-0.524422439,0.761755663,0.813401855,-0.248745953,-0.230513794,-0.097853016,0.329706421,,,,
938,-1.143769084,-0.534094547,0.755314407,0.820112875,-0.241867972,-0.240605213,-0.092677111,0.336097835,,,,
939,-1.121090813,-0.543045263,0.747336347,0.81469984,-0.247957568,-0.250396704,-0.0927918,0.341915375,,,,
940,-1.098424508,-0.551935842,0.738526294,0.807783832,-0.255745021,-0.257557592,-0.093622175,0.347639847,,,,
941,-1.075720969,-0.560714228,0.729678635,0.800813892,-0.263459423,-0.258130186,-0.094428754,0.353308293,,,,
942,-1.051910942,-0.568774641,0.720135916,0.793060509,-0.270787379,-0.258361997,-0.095072561,0.358612976,,,,
943,-1.030012516,-0.57627607,0.712042419,0.786879296,-0.278465636,-0.258956153,-0.095781942,0.364642163,,,,
944,-1.02219879,-0.567603075,0.703354143,0.780013295,-0.285653955,-0.259111106,-0.096230622,0.368307013,,,,
945,-1.037990464,-0.559012552,0.695213724,0.773719413,-0.292727303,-0.259173394,-0.096515126,0.371958407,,,,
946,-1.053600108,-0.550279062,0.68745427,0.767809172,-0.299556014,-0.259016179,-0.096557472,0.375897835,,,,
947,-1.06650638,-0.540095298,0.678541522,0.76052928,-0.305303992,-0.25799196,-0.096153689,0.379292088,,,,
948,-1.080371646,-0.530345559,0.672035018,0.754016634,-0.309313176,-0.256967292,-0.096972373,0.383504284,,,,
949,-1.093822386,-0.520292327,0.666783295,0.747958234,-0.312929989,-0.253954489,-0.097407523,0.388092599,,,,
950,-1.10692399,-0.50994834,0.662056812,0.742439783,-0.316153991,-0.249790075,-0.097440403,0.393116399,,,,
951,-1.120775615,-0.499788313,0.658520688,0.73820491,-0.319287027,-0.245492344,-0.097151691,0.398988106,,,,
952,-1.125218344,-0.488511493,0.654474206,0.733346611,-0.321505094,-0.240421816,-0.096288103,0.403652332,,,,
953,-1.116532325,-0.481291927,0.651739823,0.729909004,-0.323715767,-0.235270898,-0.095132711,0.408876271,,,,
954,-1.102902604,-0.474560265,0.646727699,0.723875917,-0.324176956,-0.228791536,-0.093197876,0.412766103,,,,
955,-1.092581229,-0.469059418,0.644187363,0.720571171,-0.325325013,-0.222751005,-0.091227791,0.418300763,,,,
956,-1.082327679,-0.463426552,0.642133052,0.717347903,-0.323975014,-0.216511556,-0.089809257,0.424217902,,,,
957,-1.070700241,-0.457087834,0.643367498,0.711879858,-0.313110387,-0.210297256,-0.091229498,0.429843077,,,,
958,-1.059795276,-0.450988981,0.646051908,0.707101924,-0.302407515,-0.211135777,-0.092573687,0.435883558,,,,
959,-1.049722534,-0.445225864,0.649271121,0.702940633,-0.291946051,-0.21209127,-0.093940138,0.442279655,,,,
960,-1.041995077,-0.439882404,0.652945127,0.699298917,-0.281796879,-0.213261511,-0.095426529,0.450851139,,,,
961,-1.036146073,-0.433887389,0.655253529,0.694235535,-0.271308499,-0.214173392,-0.096871502,0.45962001,,,,
962,-1.031920158,-0.429062544,0.658189138,0.689884701,-0.261454304,-0.215591625,-0.098665449,0.468728011,,,,
963,-1.030795779,-0.431354974,0.662598623,0.687097686,-0.252619401,-0.217898597,-0.101031439,0.478793561,,,,
964,-1.026700061,-0.432617392,0.664480912,0.681711981,-0.243346831,-0.219868179,-0.10343919,0.486922048,,,,
965,-1.024012557,-0.43470951,0.666530661,0.673659482,-0.241776501,-0.222464415,-0.103163217,0.495056017,,,,
966,-1.022291683,-0.437474153,0.667950411,0.660389191,-0.253102788,-0.221575333,-0.097790634,0.502946284,,,,
967,-1.021599133,-0.440958355,0.66922185,0.646980994,-0.265044315,-0.216308199,-0.092968764,0.510596043,,,,
968,-1.024042475,-0.4451439,0.670272525,0.633342749,-0.277610821,-0.211645342,-0.088697756,0.517822551,,,,
969,-1.034850139,-0.450003903,0.671042486,0.619399726,-0.290799608,-0.207568631,-0.084970224,0.524579344,,,,
970,-1.046424764,-0.455486888,0.671457706,0.605070215,-0.304585529,-0.204046525,-0.081769268,0.530955384,,,,
971,-1.058816813,-0.461609107,0.671562855,0.590384469,-0.318983522,-0.20107593,-0.079085883,0.53699275,,,,
972,-1.071828133,-0.464771148,0.671253748,0.575242949,-0.333929638,-0.198602384,-0.076887728,0.542615427,,,,
973,-1.082177515,-0.464095022,0.668533991,0.55797812,-0.348357078,-0.196013228,-0.074927505,0.546197944,,,,
974,-1.099551463,-0.466667721,0.667518927,0.549763992,-0.344939393,-0.19504263,-0.080002562,0.552664332,,,,
975,-1.113516073,-0.468005017,0.659037611,0.544776413,-0.321974253,-0.195089459,-0.090861641,0.556789331,,,,
976,-1.126477356,-0.469351607,0.649641443,0.538967846,-0.299117015,-0.195618322,-0.102038333,0.561983067,,,,
977,-1.13430543,-0.4698084,0.638202097,0.531398656,-0.275884755,-0.195982385,-0.113268611,0.56859743,,,,
978,-1.148737136,-0.473191133,0.62996498,0.526441494,-0.25450127,-0.197757411,-0.125454176,0.578032172,,,,
979,-1.158426538,-0.474793196,0.618642498,0.518859279,-0.232268352,-0.198963042,-0.137402392,0.584633281,,,,
980,-1.172373838,-0.47830166,0.609167374,0.512782788,-0.211100862,-0.201127234,-0.150101121,0.592970687,,,,
981,-1.18459132,-0.481185931,0.598378638,0.505564783,-0.189778796,-0.203201687,-0.162819101,0.60005867,,,,
982,-1.197021109,-0.482172972,0.58734898,0.498108504,-0.168674635,-0.205501235,-0.175766193,0.606911372,,,,
983,-1.209627464,-0.483353334,0.579528626,0.497258519,-0.156323874,-0.206936817,-0.179539831,0.613542627,,,,
984,-1.220224484,-0.484702394,0.574590335,0.499396165,-0.148152405,-0.204863508,-0.179108902,0.61821447,,,,
985,-1.214015998,-0.486197464,0.569457536,0.501343591,-0.140141031,-0.202948469,-0.178837623,0.61726158,,,,
986,-1.207894296,-0.487817496,0.564144591,0.503114615,-0.132272423,-0.20117309,-0.178707301,0.616126162,,,,
987,-1.201836709,-0.489542829,0.558665562,0.504722511,-0.12453055,-0.199519932,-0.178700367,0.6148213,,,,
988,-1.1967473,-0.491734936,0.553461994,0.506571598,-0.116990858,-0.198125676,-0.178938488,0.613834146,,,,
989,-1.189831659,-0.493235895,0.54726416,0.507499702,-0.109367939,-0.196515213,-0.178990817,0.611753899,,,,
990,-1.183845999,-0.495168676,0.541368785,0.508693523,-0.101919503,-0.195132737,-0.179256784,0.61001611,,,,
991,-1.177847302,-0.495894744,0.535361541,0.509773555,-0.094541931,-0.193810184,-0.17958286,0.608158592,,,,
992,-1.173532358,-0.495467728,0.531840651,0.501646076,-0.102504957,-0.200292955,-0.18027331,0.607328772,,,,
993,-1.199152458,-0.495598325,0.529626947,0.492264805,-0.113517901,-0.21195115,-0.181256033,0.615259536,,,,
994,-1.221985764,-0.494606404,0.526154547,0.48171974,-0.124284426,-0.223133148,-0.181846096,0.621721132,,,,
995,-1.247398864,-0.494680469,0.523790715,0.4721982,-0.135314615,-0.234788262,-0.182835582,0.629481185,,,,
996,-1.269909215,-0.493616327,0.520232215,0.461611036,-0.146014578,-0.245884037,-0.183400843,0.635789002,,,,
997,-1.293597218,-0.49302384,0.517222921,0.451534411,-0.156807785,-0.257171235,-0.184124797,0.642733371,,,,
998,-1.317058364,-0.492336728,0.514206505,0.441471168,-0.167520855,-0.268366574,-0.184784826,0.649638195,,,,
999,-1.340255956,-0.491529912,0.511204562,0.431445507,-0.178126551,-0.279442181,-0.18535685,0.656521252,,,,
1000,-1.363893223,-0.490242371,0.509806659,0.422942712,-0.187889017,-0.289787109,-0.185104917,0.665159487,,,,
,0.599122403,0.621429642,0.667244015,0.484418974,0.203536337,0.123878166,0.065237769,0.448491864,0.401669896,0.23798646,,
,349,262,230,25,0,0,0,0,108.25,,,
,0.515150274,0.210286034,,,,,,,,,,
