time,route1,route2,route3,route4,route5,route6,route7,route8
134,-4.5443,-5.0697,-4.4891,-3.6709,-4.7168,-4.7478,-3.9117,-4.2417
135,-4.601,-5.0697,-4.4891,-3.6709,-4.639,-4.5346,-3.9117,-4.2417
136,-4.601,-5.0697,-4.4891,-3.7983,-4.639,-4.5346,-3.9117,-4.2986
137,-4.601,-5.1262,-4.567,-3.7983,-4.639,-4.5346,-4.0807,-4.2986
138,-4.3255,-5.1262,-4.567,-3.7983,-4.639,-4.4562,-4.0807,-4.2986
139,-4.3255,-5.1262,-4.567,-3.7086,-4.5692,-4.4562,-4.0807,-4.1855
140,-4.3255,-5.3687,-4.567,-3.7086,-4.5692,-4.4562,-4.0807,-4.1855
141,-4.6933,-5.3687,-4.2843,-3.7086,-4.5692,-4.3626,-3.9323,-4.1855
142,-4.6933,-5.3687,-4.2843,-4.0048,-4.3706,-4.3626,-3.9323,-4.1508
143,-4.6933,-5.0773,-4.2843,-4.0048,-4.3706,-4.3626,-3.9323,-4.1508
144,-4.6933,-5.0773,-4.6098,-4.0048,-4.3706,-4.5181,-3.8823,-4.1508
145,-4.6797,-5.0773,-4.6098,-4.1741,-4.5956,-4.5181,-3.8823,-4.1508
146,-4.6797,-5.2037,-4.6098,-4.1741,-4.5956,-4.5181,-3.8823,-3.8889
147,-4.6797,-5.2037,-4.6098,-4.1741,-4.5956,-4.7666,-3.6909,-3.8889
148,-4.516,-5.2037,-4.4337,-3.9679,-4.355,-4.7666,-3.6909,-3.8889
149,-4.516,-5.2037,-4.4337,-3.9679,-4.355,-4.7666,-3.6909,-4.1571
150,-4.516,-5.1237,-4.4337,-4.2004,-4.355,-4.5891,-3.8742,-4.1571
151,-4.5815,-5.1237,-4.5823,-4.2004,-4.6594,-4.5891,-3.8742,-4.1571
152,-4.5815,-5.1237,-4.5823,-4.2004,-4.6594,-4.5891,-3.8742,-4.3831
153,-4.5815,-5.1643,-4.5823,-3.938,-4.6594,-4.7013,-3.9443,-4.3831
154,-4.7439,-5.1643,-4.5823,-3.938,-4.6594,-4.7013,-3.9443,-4.3831
155,-4.7439,-5.1643,-4.5039,-3.938,-4.7392,-4.7013,-3.9443,-3.9874
156,-4.7439,-4.9926,-4.5039,-3.9658,-4.7392,-4.5668,-3.5277,-3.9874
157,-4.6173,-4.9926,-4.5039,-3.9658,-4.7392,-4.5668,-3.5277,-3.9874
158,-4.6173,-4.9926,-4.7451,-3.9658,-4.7037,-4.5668,-3.5277,-4.4471
159,-4.6173,-4.7367,-4.7451,-3.7107,-4.7037,-4.7434,-3.7263,-4.4471
160,-4.7998,-4.7367,-4.7451,-3.7107,-4.7037,-4.7434,-3.7263,-4.4471
161,-4.7998,-4.7367,-4.7451,-3.7107,-4.5771,-4.7434,-3.7263,-4.4471
162,-4.7998,-4.9701,-4.6539,-3.6396,-4.5771,-4.5158,-4.087,-4.3272
163,-4.6441,-4.9701,-4.6539,-3.6396,-4.5771,-4.5158,-4.087,-4.3272
164,-4.6441,-4.9701,-4.6539,-3.6396,-4.8184,-4.5158,-4.087,-4.3272
165,-4.6441,-4.9701,-4.4502,-4.0564,-4.8184,-4.2962,-4.087,-4.2641
166,-4.6441,-4.7723,-4.4502,-4.0564,-4.8184,-4.2962,-3.748,-4.2641
167,-4.5511,-4.7723,-4.4502,-4.0564,-4.8184,-4.2962,-3.748,-4.2641
168,-4.5511,-4.7723,-4.4502,-4.0564,-4.8907,-4.6852,-3.748,-4.1299
169,-4.5511,-4.8423,-4.4635,-4.0564,-4.8907,-4.6852,-3.996,-4.1299
170,-4.3589,-4.8423,-4.4635,-4.0564,-4.8907,-4.6852,-3.996,-4.1299
171,-4.3589,-4.8423,-4.4635,-3.8862,-4.9977,-4.4951,-3.996,-4.1585
172,-4.3589,-5.3232,-4.725,-3.8862,-4.9977,-4.4951,-4.0529,-4.1585
173,-4.1751,-5.3232,-4.725,-3.8862,-4.9977,-4.4951,-4.0529,-4.1585
174,-4.1751,-5.3232,-4.725,-4.0976,-4.9073,-4.4804,-4.0529,-4.1585
175,-4.1751,-4.7435,-4.725,-4.0976,-4.9073,-4.4804,-3.8839,-4.2931
176,-4.4793,-4.7435,-4.4779,-4.0976,-4.9073,-4.4804,-3.8839,-4.2931
177,-4.4793,-4.7435,-4.4779,-3.885,-5.0693,-4.2887,-3.8839,-4.2931
178,-4.4793,-5.0624,-4.4779,-3.885,-5.0693,-4.2887,-4.1536,-4.3071
179,-4.2037,-5.0624,-4.8614,-3.885,-5.0693,-4.2887,-4.1536,-4.3071
180,-4.2037,-5.0624,-4.8614,-4.1319,-5.0693,-4.1478,-4.1536,-4.3071
181,-4.2037,-5.161,-4.8614,-4.1319,-4.8786,-4.1478,-3.9769,-4.3353
182,-4.2387,-5.161,-4.8614,-4.1319,-4.8786,-4.1478,-3.9769,-4.3353
183,-4.2387,-5.161,-4.9413,-3.9917,-4.8786,-4.4797,-3.9769,-4.3353
184,-4.2387,-5.161,-4.9413,-3.9917,-5.1692,-4.4797,-4.2177,-4.1241
185,-4.6218,-5.0055,-4.9413,-3.9917,-5.1692,-4.4797,-4.2177,-4.1241
186,-4.6218,-5.0055,-4.7205,-3.9992,-5.1692,-4.4797,-4.2177,-4.1241
187,-4.6218,-5.0055,-4.7205,-3.9992,-5.0003,-3.8496,-4.0547,-4.1241
188,-4.6218,-4.9341,-4.7205,-3.9992,-5.0003,-3.8496,-4.0547,-4.3293
189,-4.4728,-4.9341,-4.7205,-3.8084,-5.0003,-3.8496,-4.0547,-4.3293
190,-4.4728,-4.9341,-4.8955,-3.8084,-4.9705,-4.3019,-4.0547,-4.3293
191,-4.4728,-4.6154,-4.8955,-3.8084,-4.9705,-4.3019,-4.035,-4.2381
192,-4.3671,-4.6154,-4.8955,-4.0708,-4.9705,-4.3019,-4.035,-4.2381
193,-4.3671,-4.6154,-4.6898,-4.0708,-5.0413,-4.591,-4.035,-4.2381
194,-4.3671,-4.7347,-4.6898,-4.0708,-5.0413,-4.591,-4.0899,-4.3589
195,-4.2204,-4.7347,-4.6898,-3.7602,-5.0413,-4.591,-4.0899,-4.3589
196,-4.2204,-4.7347,-4.6898,-3.7602,-5.0413,-4.4076,-4.0899,-4.3589
197,-4.2204,-4.586,-4.768,-3.7602,-4.8355,-4.4076,-3.8712,-4.4091
198,-4.4202,-4.586,-4.768,-3.682,-4.8355,-4.4076,-3.8712,-4.4091
199,-4.4202,-4.586,-4.768,-3.682,-4.8355,-4.4723,-3.8712,-4.4091
200,-4.4202,-4.586,-4.913,-3.682,-4.9833,-4.4723,-3.9272,-4.4091
201,-4.7106,-4.5511,-4.913,-3.9304,-4.9833,-4.4723,-3.9272,-4.5854
202,-4.7106,-4.5511,-4.913,-3.9304,-4.9833,-4.1531,-3.9272,-4.5854
203,-4.7106,-4.5511,-4.913,-3.9304,-4.7698,-4.1531,-3.6798,-4.5854
204,-4.292,-4.6289,-4.8069,-3.9169,-4.7698,-4.1531,-3.6798,-4.1692
205,-4.292,-4.6289,-4.8069,-3.9169,-4.7698,-4.4005,-3.6798,-4.1692
206,-4.292,-4.6289,-4.8069,-3.9169,-4.6711,-4.4005,-3.8216,-4.1692
207,-4.2975,-4.5023,-4.6428,-3.6203,-4.6711,-4.4005,-3.8216,-4.6499
208,-4.2975,-4.5023,-4.6428,-3.6203,-4.6711,-4.5275,-3.8216,-4.6499
209,-4.2975,-4.5023,-4.6428,-3.8682,-4.6711,-4.5275,-4.1898,-4.6499
210,-4.2975,-4.6757,-4.6428,-3.8682,-4.6298,-4.5275,-4.1898,-4.4946
211,-4.1497,-4.6757,-4.3874,-3.8682,-4.6298,-4.3645,-4.1898,-4.4946
212,-4.1497,-4.6757,-4.3874,-3.6919,-4.6298,-4.3645,-3.5183,-4.4946
213,-4.1497,-4.8471,-4.3874,-3.6919,-4.8173,-4.3645,-3.5183,-4.439
214,-4.3695,-4.8471,-4.3874,-3.6919,-4.8173,-4.3082,-3.5183,-4.439
215,-4.3695,-4.8471,-4.6136,-3.9391,-4.8173,-4.3082,-3.5183,-4.439
216,-4.3695,-4.62,-4.6136,-3.9391,-4.8526,-4.3082,-4.0129,-4.439
217,-4.3479,-4.62,-4.6136,-3.9391,-4.8526,-4.0825,-4.0129,-4.6093
218,-4.3479,-4.62,-4.5015,-3.982,-4.8526,-4.0825,-4.0129,-4.6093
219,-4.3479,-4.62,-4.5015,-3.982,-4.7471,-4.0825,-4.1125,-4.6093
220,-4.1285,-4.9675,-4.5015,-3.982,-4.7471,-4.4278,-4.1125,-4.3052
221,-4.1285,-4.9675,-4.5015,-3.6704,-4.7471,-4.4278,-4.1125,-4.3052
222,-4.1285,-4.9675,-4.7632,-3.6704,-4.9107,-4.4278,-3.9928,-4.3052
223,-4.3686,-4.7777,-4.7632,-3.6704,-4.9107,-4.4198,-3.9928,-4.6372
224,-4.3686,-4.7777,-4.7632,-4.072,-4.9107,-4.4198,-3.9928,-4.6372
225,-4.3686,-4.7777,-4.68,-4.072,-4.9107,-4.4198,-4.2127,-4.6372
226,-4.2818,-4.8069,-4.68,-4.072,-4.7056,-4.4417,-4.2127,-4.1639
227,-4.2818,-4.8069,-4.68,-3.6898,-4.7056,-4.4417,-4.2127,-4.1639
228,-4.2818,-4.8069,-4.68,-3.6898,-4.7056,-4.4417,-3.6752,-4.1639
229,-4.2469,-4.6105,-4.8988,-3.6898,-4.901,-4.2294,-3.6752,-4.1639
230,-4.2469,-4.6105,-4.8988,-3.5419,-4.901,-4.2294,-3.6752,-4.4825
231,-4.2469,-4.6105,-4.8988,-3.5419,-4.901,-4.2294,-4.2556,-4.4825
232,-4.2469,-4.3584,-4.7863,-3.5419,-4.6977,-4.6679,-4.2556,-4.4825
233,-4.1211,-4.3584,-4.7863,-3.84,-4.6977,-4.6679,-4.2556,-4.2501
234,-4.1211,-4.3584,-4.7863,-3.84,-4.6977,-4.6679,-4.149,-4.2501
235,-4.1211,-4.3584,-4.7863,-3.84,-4.7689,-4.3216,-4.149,-4.2501
236,-4.1545,-4.6268,-4.9276,-3.784,-4.7689,-4.3216,-4.149,-4.4195
237,-4.1545,-4.6268,-4.9276,-3.784,-4.7689,-4.3216,-4.0423,-4.4195
238,-4.1545,-4.6268,-4.9276,-3.784,-4.7689,-4.3216,-4.0423,-4.4195
239,-4.3315,-4.3925,-4.4607,-3.8541,-4.9146,-4.6202,-4.0423,-4.6107
240,-4.3315,-4.3925,-4.4607,-3.8541,-4.9146,-4.6202,-4.0423,-4.6107
241,-4.3315,-4.3925,-4.4607,-3.8541,-4.9146,-4.6202,-3.9292,-4.6107
242,-4.053,-4.2218,-4.4607,-4.1507,-4.9938,-4.3948,-3.9292,-4.6107
243,-4.053,-4.2218,-4.7937,-4.1507,-4.9938,-4.3948,-3.9292,-4.3835
244,-4.053,-4.2218,-4.7937,-4.1507,-4.9938,-4.3948,-4.311,-4.3835
245,-4.0379,-4.5267,-4.7937,-3.6128,-4.8866,-4.7206,-4.311,-4.3835
246,-4.0379,-4.5267,-4.4893,-3.6128,-4.8866,-4.7206,-4.311,-4.3911
247,-4.0379,-4.5267,-4.4893,-3.6128,-4.8866,-4.7206,-4.0278,-4.3911
248,-3.8244,-4.2226,-4.4893,-3.9443,-4.9923,-4.6436,-4.0278,-4.3911
249,-3.8244,-4.2226,-4.4893,-3.9443,-4.9923,-4.6436,-4.0278,-4.4416
250,-3.8244,-4.2226,-4.7156,-3.9443,-4.9923,-4.6436,-3.7599,-4.4416
251,-3.7411,-4.3928,-4.7156,-3.6976,-4.9358,-4.3476,-3.7599,-4.4416
252,-3.7411,-4.3928,-4.7156,-3.6976,-4.9358,-4.3476,-3.7599,-4.4135
253,-3.7411,-4.3928,-4.5448,-3.6976,-4.9358,-4.3476,-3.8242,-4.4135
254,-3.7411,-4.3928,-4.5448,-3.5908,-4.9358,-4.7741,-3.8242,-4.4135
255,-3.9247,-4.7798,-4.5448,-3.5908,-4.8443,-4.7741,-3.8242,-4.4135
256,-3.9247,-4.7798,-4.5448,-3.5908,-4.8443,-4.7741,-4.2133,-4.2224
257,-3.9247,-4.7798,-4.3591,-3.76,-4.8443,-4.6893,-4.2133,-4.2224
258,-3.7325,-4.5172,-4.3591,-3.76,-4.741,-4.6893,-4.2133,-4.2224
259,-3.7325,-4.5172,-4.3591,-3.76,-4.741,-4.6893,-4.1215,-4.0596
260,-3.7325,-4.5172,-4.6004,-3.8736,-4.741,-4.663,-4.1215,-4.0596
261,-3.8723,-4.3778,-4.6004,-3.8736,-4.8828,-4.663,-4.1215,-4.0596
262,-3.8723,-4.3778,-4.6004,-3.8736,-4.8828,-4.663,-3.9735,-4.3565
263,-3.8723,-4.3778,-4.6004,-3.8879,-4.8828,-4.5507,-3.9735,-4.3565
264,-3.9269,-4.7752,-4.764,-3.8879,-4.8215,-4.5507,-3.9735,-4.3565
265,-3.9269,-4.7752,-4.764,-3.8879,-4.8215,-4.5507,-3.9735,-4.0106
266,-3.9269,-4.7752,-4.764,-4.115,-4.8215,-4.7272,-4.2076,-4.0106
267,-3.665,-4.5547,-4.6208,-4.115,-4.8215,-4.7272,-4.2076,-4.0106
268,-3.665,-4.5547,-4.6208,-3.9166,-4.8644,-4.7272,-4.2076,-4.3788
269,-3.665,-4.5547,-4.6208,-3.9166,-4.8644,-4.5226,-4.0521,-4.3788
270,-4.0534,-4.5547,-4.6208,-3.9166,-4.8644,-4.5226,-4.0521,-4.3788
271,-4.0534,-4.8808,-4.7049,-4.2212,-5.2747,-4.5226,-4.0521,-4.3788
272,-4.0534,-4.8808,-4.7049,-4.2212,-5.2747,-4.9199,-4.2646,-4.0608
273,-4.0534,-4.8808,-4.7049,-4.2212,-5.2747,-4.9199,-4.2646,-4.0608
274,-3.7134,-4.6976,-4.5929,-4.0098,-5.185,-4.9199,-4.2646,-4.0608
275,-3.7134,-4.6976,-4.5929,-4.0098,-5.185,-4.9136,-4.0882,-4.1037
276,-3.7134,-4.6976,-4.5929,-4.0098,-5.185,-4.9136,-4.0882,-4.1037
277,-3.579,-5.214,-4.5929,-4.0745,-5.1651,-4.9136,-4.0882,-4.1037
278,-3.579,-5.214,-4.6142,-4.0745,-5.1651,-4.6005,-4.1945,-4.4227
279,-3.579,-5.214,-4.6142,-4.0745,-5.1651,-4.6005,-4.1945,-4.4227
280,-3.8263,-4.7396,-4.6142,-3.8201,-5.1651,-4.6005,-4.1945,-4.4227
281,-3.8263,-4.7396,-4.3304,-3.8201,-5.3297,-4.9614,-3.8909,-4.4367
