time,route1,route2,route3,route4,route5,route6,route7,route8,route9
874,-9.69569026698699,-10.2489536811243,-11.4511560935683,-10.4551517110778,-9.54596408965573,-10.3241844441731,-7.95534095363583,-9.94627734882762,-9.93625001419035
875,-9.72688045691047,-10.295805160846,-11.4848503957069,-10.4984005537974,-9.58136930501519,-10.3717044903765,-7.98960872902779,-9.98472239450074,-9.97857256273215
876,-9.75807789861331,-10.3426415886544,-11.5184051017516,-10.5415503863163,-9.61686249836747,-10.4192400668661,-8.02399044093566,-10.0231964508154,-10.0208361226068
877,-9.78928246899956,-10.3894579312347,-11.5518161518837,-10.5845969601291,-9.65244200435365,-10.4667873642795,-8.05848626748736,-10.0616989002813,-10.063038329785
878,-9.8204940087885,-10.4362490890586,-11.585079464087,-10.6275360067034,-9.68810601567287,-10.514342520293,-8.09309633769633,-10.1002290906273,-10.1051767893508
879,-9.85171232208432,-10.4830098970067,-11.6181909351819,-10.6703632383177,-9.72385258366992,-10.5619016200315,-8.12782073084464,-10.1387863344743,-10.147249075495
880,-9.88293717595335,-10.5297351250107,-11.6511464418685,-10.7130743489061,-9.75967961902554,-10.6094606964906,-8.16265947587172,-10.1773699090157,-10.1892527315146
881,-9.91416830000841,-10.5764194787143,-11.6839418417792,-10.7556650149075,-9.79558489254869,-10.6570157309718,-8.19761255077026,-10.2159790557022,-10.2311852698201
882,-9.94540538599996,-10.6230576001539,-11.7165729745388,-10.7981308961217,-9.83156603607061,-10.7045626535352,-8.23267988198785,-10.2546129799348,-10.2730441719484
883,-9.97664808741496,-10.6696440684581,-11.749035662833,-10.8404676365702,-9.8676205434397,-10.7520973434624,-8.2678613438357,-10.2932708507631,-10.314826888583
884,-10.0078960190836,-10.7161734005657,-11.7813257134853,-10.882670865362,-9.90374577161674,-10.7996156297363,-8.30315675790406,-10.3319518005903,-10.3565308395815
885,-10.0391487567927,-10.7626400519629,-11.8134389185403,-10.9247361975643,-9.9399389418697,-10.847113291533,-8.33856589248443,-10.3706549248849,-10.3981534140089
886,-10.0704058369077,-10.8090384174395,-11.8453710563548,-10.9666592350783,-9.97619714106721,-10.8945860587293,-8.37408846199919,-10.4093792818997,-10.4396919701789
887,-10.1016667560024,-10.8553628318631,-11.8771178926956,-11.0084355675186,-10.0125173230698,-10.9420296124218,-8.40972412643779,-10.4481238923963,-10.4811438357013
888,-10.1329309704959,-10.9016075709719,-11.9086751818435,-11.050060773097,-10.0488963102182,-10.9894395854616,-8.44547249080103,-10.486887739378,-10.5225063075369
889,-10.1641978962985,-10.9477668521866,-11.9400386677039,-11.0915304195104,-10.0853307949171,-11.036811563002,-8.48133310455205,-10.5256697678282,-10.5637766520592
890,-10.195466908465,-10.9938348354394,-11.9712040849227,-11.1328400648319,-10.1218173413139,-11.0841410830592,-8.51730546107573,-10.5644688844569,-10.6049521051233
891,-10.2267373408573,-11.0398056240218,-12.0021671600077,-11.1739852584054,-10.1583523870707,-11.1314236370872,-8.55338899714476,-10.6032839574541,-10.6460298721413
892,-10.2580084858143,-11.0856732654504,-12.0329236124559,-11.2149615417434,-10.1949322452294,-11.1786546705662,-8.58958309239486,-10.64211381625,-10.6870071281657
893,-10.2892795938309,-11.1314317523501,-12.0634691558841,-11.2557644494272,-10.2315531061662,-11.2258295836031,-8.62588706880668,-10.6809572512829,-10.7278810179791
894,-10.3205498732452,-11.1770750233555,-12.0937994991654,-11.2963895100104,-10.2682110396376,-11.2729437315467,-8.66230019019689,-10.7198130137743,-10.7686486561914
895,-10.351818489935,-11.2225969640288,-12.1239103475691,-11.336832246924,-10.3049019969131,-11.319992425615,-8.69882166171676,-10.7586798155115,-10.8093071273443
896,-10.3830845670222,-11.2679914077969,-12.1537974039042,-11.377088179384,-10.3416218129956,-11.3669709335358,-8.73545062935967,-10.7975563286378,-10.8498534860224
897,-10.4143471845872,-11.3132521369035,-12.1834563696668,-11.4171528233005,-10.3783662089261,-11.4138744801999,-8.77218617947656,-10.83644118545,-10.8902847569725
898,-10.4456053793909,-11.3583728833801,-12.2128829461898,-11.4570216921887,-10.4151307941729,-11.4606982483279,-8.80902733830064,-10.8753329782041,-10.9305979352288
899,-10.4768581446072,-11.4033473300324,-12.2420728357966,-11.4966902980805,-10.4519110691015,-11.5074373791483,-8.84597307148027,-10.914230258928,-10.9707899862466
900,-10.5081044295638,-11.4481691114449,-12.2710217429556,-11.5361541524386,-10.4887024275258,-11.5540869730898,-8.88302228362111,-10.9531315392427,-11.0108578460425
901,-10.539343139492,-11.4928318150002,-12.2997253754376,-11.5754087670689,-10.5255001593366,-11.6006420904842,-8.92017381783706,-10.9920352901911,-11.0507984213418
902,-10.5705731352872,-11.5373289819163,-12.3281794454749,-11.6144496550364,-10.5622994532074,-11.6470977522833,-8.95742645531033,-11.0309399420747,-11.090608589734
903,-10.601793233277,-11.5816541082993,-12.3563796709216,-11.6532723315786,-10.599095399374,-11.6934489407866,-8.99477891486094,-11.0698438842982,-11.1302851998346
904,-10.6330022050002,-11.6258006462116,-12.3843217764143,-11.6918723150208,-10.6358829924877,-11.7396906003823,-9.03222985252524,-11.1087454652228,-11.1698250714549
905,-10.6641987769951,-11.6697620047568,-12.4120014945342,-11.7302451276901,-10.6726571345381,-11.7858176382987,-9.06977786114435,-11.1476429920267,-11.2092249957782
906,-10.6953816305968,-11.7135315511796,-12.4394145669689,-11.7683862968293,-10.7094126378451,-11.8318249253693,-9.10742146996163,-11.1865347305747,-11.2484817355451
907,-10.7265494017454,-11.757102611981,-12.4665567456746,-11.8062913555098,-10.7461442281171,-11.8777072968075,-9.14515914423046,-11.2254189052954,-11.2875920252439
908,-10.7577006808031,-11.8004684740485,-12.493423794037,-11.8439558435438,-10.7828465475739,-11.9234595529941,-9.18298928483136,-11.2642936990671,-11.3265525713098
909,-10.7888340123813,-11.8436223858023,-12.5200114880326,-11.8813753083945,-10.819514158131,-11.9690764602765,-9.22091022789928,-11.3031572531122,-11.3653600523311
910,-10.8199478951786,-11.8865575583544,-12.5463156173874,-11.9185453060854,-10.8561415446444,-12.0145527517774,-9.25892024446104,-11.3420076668993,-11.4040111192627
911,-10.8510407818276,-11.9292671666837,-12.5723319867356,-11.9554614021077,-10.8927231182132,-12.059883128216,-9.29701754008242,-11.380842998055,-11.4425023956466
912,-10.8821110787527,-11.9717443508248,-12.598056416775,-11.9921191723251,-10.929253219536,-12.1050622587402,-9.33520025452638,-11.4196612622829,-11.4808304778402
913,-10.913157146038,-12.0139822170705,-12.6234847454213,-12.0285142038767,-10.9657261223223,-12.1500847817683,-9.3734664614207,-11.4584604332925,-11.5189919352514
914,-10.9441772973048,-12.0559738391886,-12.6486128289591,-12.0646420960774,-11.0021360367529,-12.1949453058424,-9.41181416793687,-11.4972384427359,-11.5569833105822
915,-10.9751697996005,-12.0977122596524,-12.6734365431902,-12.100498461315,-11.0384771129888,-12.239638410492,-9.45024131447903,-11.535993180153,-11.5948011200775
916,-11.0061328732971,-12.1391904908833,-12.6979517845792,-12.1360789259446,-11.0747434447255,-12.2841586471076,-9.48874577438403,-11.5747224929268,-11.6324418537836
917,-11.0370646920003,-12.1804015165081,-12.7221544713942,-12.1713791311793,-11.1109290727914,-12.3285005398243,-9.52732535363191,-11.6134241862456,-11.6699019758119
918,-11.0679633824693,-12.2213382926282,-12.746040544845,-12.2063947339779,-11.1470279887847,-12.372658586416,-9.56597779056759,-11.6520960230757,-11.7071779246117
919,-11.0988270245473,-12.2619937491011,-12.7696059702156,-12.2411214079278,-11.1830341387509,-12.4166272591986,-9.60470075563327,-11.6907357241421,-11.7442661132488
920,-11.1296536511022,-12.302360790835,-12.7928467379933,-12.2755548441244,-11.2189414268931,-12.4604010059433,-9.6434918511121,-11.7293409679182,-11.781162929692
921,-11.160441247978,-12.3424322990949,-12.8157588649918,-12.3096907520464,-11.2547437193171,-12.5039742507988,-9.68234861088322,-11.7679093906247,-11.8178647371069
922,-11.1911877539575,-12.3822011328204,-12.8383383954698,-12.3435248604259,-11.2904348478055,-12.5473413952235,-9.72126850018743,-11.8064385862374,-11.8543678741569
923,-11.2218910607352,-12.4216601299557,-12.8605814022428,-12.3770529181135,-11.32600861362,-12.5904968189257,-9.76024891540523,-11.844926106504,-11.8906686553113
924,-11.2525490129013,-12.4608021087898,-12.8824839877904,-12.4102706949396,-11.3614587913276,-12.6334348808134,-9.7992871838452,-11.8833694609698,-11.9267633711604
925,-11.2831594079363,-12.4996198693087,-12.9040422853555,-12.4431739825683,-11.3967791326499,-12.6761499199531,-9.83838056354499,-11.9217661170131,-11.9626482887379
926,-11.3137199962173,-12.5381061945576,-12.9252524600385,-12.475758595348,-11.4319633703311,-12.7186362565354,-9.87752624308321,-11.9601134998887,-11.9983196518509
927,-11.3442284810336,-12.5762538520135,-12.946110709883,-12.508020371154,-11.4670052220231,-12.7608881928512,-9.91672134140351,-11.9984089927819,-12.0337736814163
928,-11.3746825186151,-12.6140555949684,-12.9666132669554,-12.5399551722269,-11.5018983941842,-12.8029000142739,-9.95596290765005,-12.0366499368703,-12.0690065758046
929,-11.4050797181713,-12.6515041639223,-12.9867563984156,-12.5715588860035,-11.5366365859891,-12.844665990251,-9.99524792101558,-12.0748336313961,-12.1040145111909
930,-11.4354176419396,-12.6885922879847,-13.0065364075805,-12.6028274259414,-11.5712134932473,-12.8861803753023,-10.0345732906005,-12.1129573337463,-12.1387936419124
931,-11.4656938052476,-12.7253126862872,-13.0259496349794,-12.6337567323375,-11.6056228123273,-12.9274374100264,-10.0739358552852,-12.1510182595435,-12.1733401008341
932,-11.4959056765843,-12.7616580694029,-13.0449924593993,-12.6643427731386,-11.6398582440835,-12.9684313221137,-10.1133323836131,-12.1890135827451,-12.2076499997195
933,-11.5260506776829,-12.7976211407765,-13.0636612989231,-12.6945815447454,-11.6739134977834,-13.0091563273676,-10.1527595736876,-12.226940435752,-12.2417194296104
934,-11.5561261836156,-12.8331945981613,-13.0819526119569,-12.7244690728088,-11.7077822950318,-13.0496066307309,-10.1922140530798,-12.2647959095269,-12.275544461212
935,-11.5861295228986,-12.8683711350649,-13.099862898249,-12.7540014130185,-11.74145837369,-13.0897764273206,-10.2316923787496,-12.3025770537214,-12.3091211452855
936,-11.6160579776087,-12.9031434422024,-13.1173886998975,-12.783174651884,-11.7749354917865,-13.1296599034678,-10.2711910369786,-12.3402808768129,-12.3424455130477
937,-11.6459087835113,-12.9375042089573,-13.1345266023492,-12.8119849075072,-11.8082074314172,-13.1692512377648,-10.3107064433161,-12.3779043462508,-12.3755135765767
938,-11.6756791301991,-12.9714461248489,-13.1512732353868,-12.8404283303468,-11.8412680026312,-13.2085446021172,-10.3502349425373,-12.4154443886117,-12.4083213292253
939,-11.705366161243,-13.0049618810076,-13.167625274106,-12.8685011039742,-11.8741110473007,-13.247534162803,-10.3897728086142,-12.4528978897645,-12.44086474604
940,-11.7349669743528,-13.0380441716554,-13.1835794398809,-12.8961994458206,-11.9067304429718,-13.286214081536,-10.4293162446993,-12.4902616950446,-12.4731397841876
941,-11.7644786215508,-13.0706856955933,-13.1991325013182,-12.923519607915,-11.9391201066929,-13.3245785165355,-10.468861383122,-12.5275326094373,-12.5051423833881
942,-11.7938981093555,-13.1028791576947,-13.2142812751997,-12.9504578776136,-11.9712739988193,-13.3626216236005,-10.508404285398,-12.564707397771,-12.5368684663534
943,-11.8232223989767,-13.1346172704037,-13.229022627413,-12.9770105783191,-12.0031861267895,-13.4003375571894,-10.5479409422515,-12.6017827849193,-12.5683139392339
944,-11.8524484065228,-13.1658927552389,-13.2433534738691,-13.0031740701908,-12.0348505488724,-13.4377204715033,-10.5874672736501,-12.6387554560133,-12.5994746920707
945,-11.8815730032181,-13.1966983443023,-13.2572707814084,-13.0289447508452,-12.066261377882,-13.4747645215757,-10.6269791288533,-12.6756220566622,-12.630346599254
946,-11.9105930156323,-13.2270267817921,-13.2707715686932,-13.0543190560462,-12.097412784856,-13.5114638643634,-10.6664722864734,-12.7123791931841,-12.6609255199882
947,-11.9395052259206,-13.2568708255204,-13.2838529070873,-13.0792934603855,-12.1282990026978,-13.5478126598446,-10.7059424545503,-12.7490234328457,-12.6912072987639
948,-11.9683063720759,-13.2862232484343,-13.2965119215218,-13.1038644779522,-12.1589143297768,-13.5838050721184,-10.7453852706384,-12.785551304112,-12.7211877658347
949,-11.9969931481912,-13.3150768401405,-13.308745791348,-13.1280286629926,-12.1892531334874,-13.6194352705091,-10.784796301908,-12.8219592969043,-12.7508627377014
950,-12.0255622047342,-13.3434244084335,-13.3205517511758,-13.1517826105588,-12.219309853761,-13.6546974306726,-10.8241710452587,-12.8582438628687,-12.780228017602
951,-12.0540101488323,-13.371258780826,-13.3319270916977,-13.1751229571464,-12.2490790065315,-13.6895857357073,-10.863504927447,-12.8944014156531,-12.8092793960073
952,-12.0823335445694,-13.3985728060825,-13.3428691604988,-13.1980463813215,-12.2785551871493,-13.7240943772665,-10.9027933052269,-12.9304283311938,-12.8380126511234
953,-12.1105289132935,-13.4253593557543,-13.3533753628523,-13.2205496043362,-12.3077330737432,-13.7582175566738,-10.9420314655041,-12.9663209480117,-12.8664235493989
954,-12.1385927339358,-13.4516113257173,-13.3634431624992,-13.2426293907328,-12.3366074305275,-13.7919494860411,-10.9812146255031,-13.0020755675169,-12.8945078460393
955,-12.1665214433404,-13.4773216377101,-13.3730700824136,-13.2642825489364,-12.3651731110509,-13.825284389388,-11.0203379329481,-13.0376884543236,-12.9222612855263
956,-12.1943114366057,-13.5024832408742,-13.3822537055524,-13.285505931836,-12.3934250613858,-13.8582165037638,-11.0593964662579,-13.0731558365737,-12.9496796021429
957,-12.2219590674366,-13.5270891132942,-13.3909916755889,-13.3062964373535,-12.4213583232565,-13.8907400803703,-11.0983852347534,-13.1084739062694,-12.9767585205047
958,-12.2494606485075,-13.5511322635391,-13.3992816976313,-13.3266510090007,-12.4489680371021,-13.9228493856865,-11.1372991788792,-13.1436388196155,-13.0034937560962
959,-12.2768124518368,-13.5746057322034,-13.4071215389244,-13.3465666364241,-12.4762494450734,-13.9545387025936,-11.1761331704386,-13.1786466973703,-13.029881015813
960,-12.3040107091718,-13.5975025934475,-13.4145090295354,-13.3660403559378,-12.5031978939622,-13.9858023315025,-11.2148820128423,-13.2134936252063,-13.0559159985091
961,-12.3310516123851,-13.619815956538,-13.421442063023,-13.3850692510432,-12.5298088380583,-14.0166345914794,-11.2535404413708,-13.2481756540791,-13.08159439555
962,-12.3579313138814,-13.641538967387,-13.4279185970899,-13.4036504529367,-12.556077841936,-14.0470298213737,-11.2921031234502,-13.2826888006064,-13.1069118913707
963,-12.3846459270155,-13.6626648100898,-13.4339366542182,-13.4217811410043,-12.5820005831644,-14.0769823809456,-11.3305646589417,-13.317029047455,-13.131864164039
964,-12.4111915265211,-13.6831867084609,-13.4394943222877,-13.4394585433037,-12.6075728549426,-14.1064866519926,-11.3689195804454,-13.3511923437373,-13.1564468858245
965,-12.4375641489497,-13.7030979275681,-13.4445897551771,-13.4566799370332,-12.6327905686556,-14.1355370394769,-11.4071623536166,-13.385174605417,-13.1806557237714
966,-12.463759793121,-13.7223917752642,-13.4492211733474,-13.4734426489872,-12.6576497563508,-14.1641279726506,-11.4452873774971,-13.418971715723,-13.2044863402775
967,-12.4897744205837,-13.7410616037158,-13.4533868644079,-13.4897440559987,-12.6821465731325,-14.1922539061819,-11.4832889848594,-13.4525795255727,-13.2279343936776
968,-12.5156039560868,-13.7591008109292,-13.4570851836638,-13.505581585369,-12.7062772994726,-14.2199093212781,-11.5211614425646,-13.4859938540039,-13.2509955388317
969,-12.5412442880611,-13.7765028422724,-13.4603145546467,-13.5209527152828,-12.7300383434369,-14.2470887268084,-11.5588989519349,-13.5192104886155,-13.2736654277177
970,-12.566691269112,-13.7932611919939,-13.4630734696259,-13.5358549752106,-12.7534262428242,-14.2737866604251,-11.5964956491386,-13.5522251860169,-13.2959397100292
971,-12.5919407165217,-13.8093694047365,-13.465360490102,-13.5502859462971,-12.7764376672168,-14.2999976896814,-11.6339456055899,-13.585033672286,-13.3178140337777
972,-12.6169884127627,-13.8248210770475,-13.4671742472816,-13.564243261736,-12.7990694199425,-14.3257164131498,-11.671242828362,-13.6176316434361,-13.3392840458988
973,-12.6418301060209,-13.8396098588832,-13.468513442534,-13.5777246071305,-12.8213184399445,-14.3509374615343,-11.7083812606136,-13.6500147658909,-13.3603453928635
974,-12.666461510729,-13.8537294551084,-13.469376847828,-13.5907277208404,-12.8431818035596,-14.3756554987834,-11.74535478203,-13.6821786769683,-13.3809937212932
975,-12.6908783081106,-13.8671736269906,-13.4697633061509,-13.6032503943147,-12.8646567262025,-14.3998652231979,-11.782157209277,-13.7141189853725,-13.401224678579
976,-12.7150761467332,-13.8799361936877,-13.4696717319075,-13.6152904724102,-12.8857405639556,-14.4235613685368,-11.8187822964691,-13.7458312716948,-13.4210339135054
977,-12.7390506430725,-13.8920110337298,-13.4691011113008,-13.6268458536963,-12.9064308150626,-14.4467387051182,-11.8552237356514,-13.7773110889222,-13.4404170768774
978,-12.7627973820858,-13.903392086494,-13.4680505026926,-13.6379144907444,-12.9267251213255,-14.4693920409188,-11.8914751572946,-13.8085539629547,-13.4593698221521
979,-12.7863119177952,-13.9140733536726,-13.4665190369452,-13.6484943904046,-12.9466212694035,-14.4915162226669,-11.9275301308047,-13.8395553931305,-13.4778878060738
980,-12.8095897738809,-13.9240489007332,-13.4645059177431,-13.6585836140663,-12.9661171920129,-14.5131061369328,-11.9633821650451,-13.8703108527595,-13.4959666893126
981,-12.8326264442842,-13.9333128583718,-13.4620104218958,-13.6681802779053,-12.9852109690281,-14.5341567112145,-11.9990247088737,-13.9008157896649,-13.5136021371069
982,-12.8554173938195,-13.9418594239576,-13.45903189962,-13.6772825531162,-13.003900828481,-14.5546629150181,-12.0344511516921,-13.9310656267323,-13.5307898199094
983,-12.8779580587961,-13.9496828629688,-13.4555697748025,-13.6858886661302,-13.0221851474602,-14.5746197609334,-12.0696548240102,-13.9610557624678,-13.5475254140364
984,-12.9002438476498,-13.9567775104206,-13.4516235452434,-13.6939968988179,-13.0400624529082,-14.5940223057053,-12.1046289980222,-13.9907815715626,-13.5638046023199
985,-12.922270141583,-13.9631377722831,-13.4471927828787,-13.7016055886779,-13.0575314223162,-14.6128656512976,-12.1393668881983,-14.0202384054662,-13.5796230747642
986,-12.9440322952145,-13.9687581268906,-13.4422771339831,-13.7087131290105,-13.0745908843158,-14.6311449459533,-12.1738616518885,-14.0494215929672,-13.5949765292038
987,-12.9655256372387,-13.97363312634,-13.4368763193532,-13.7153179690765,-13.0912398191686,-14.6488553852478,-12.2081063899399,-14.0783264407817,-13.6098606719659
988,-12.9867454710923,-13.9777573978803,-13.4309901344697,-13.7214186142412,-13.1074773591506,-14.6659922131352,-12.2420941473284,-14.1069482341486,-13.6242712185345
989,-13.0076870756321,-13.9811256452902,-13.4246184496399,-13.7270136261042,-13.1233027888343,-14.6825507229898,-12.2758179138028,-14.1352822374336,-13.6382038942185
990,-13.0283457058199,-13.9837326502464,-13.4177612101199,-13.7321016226131,-13.1387155452659,-14.6985262586401,-12.3092706245429,-14.1633236947393,-13.6516544348209
991,-13.0487165934166,-13.9855732736789,-13.4104184362161,-13.7366812781638,-13.153715218039,-14.7139142153946,-12.34244516083,-14.1910678305234,-13.6646185873121
992,-13.0687949476849,-13.9866424571164,-13.402590223367,-13.7407513236849,-13.1683015492633,-14.7287100410628,-12.3753343507322,-14.2185098502238,-13.6770921105043
993,-13.0885759561006,-13.9869352240191,-13.394276742204,-13.7443105467076,-13.1824744334302,-14.7429092369666,-12.4079309698013,-14.2456449408907,-13.6890707757296
994,-13.1080547850719,-13.9864466810988,-13.3854782385919,-13.7473577914207,-13.1962339171739,-14.7565073589457,-12.4402277417838,-14.2724682718258,-13.7005503675186
995,-13.1272265806673,-13.9851720196275,-13.3761950336497,-13.7498919587105,-13.2095801989281,-14.7695000183527,-12.472217339345,-14.2989749952287,-13.7115266842828
996,-13.1460864693512,-13.9831065167323,-13.3664275237498,-13.7519120061866,-13.2225136284803,-14.7818828830439,-12.5038923848053,-14.3251602468495,-13.7219955389975
997,-13.1646295587279,-13.9802455366777,-13.3561761804979,-13.7534169481914,-13.235034706422,-14.7936516783564,-12.5352454508909,-14.3510191466489,-13.7319527598879
998,-13.1828509382933,-13.9765845321337,-13.3454415506915,-13.7544058557964,-13.247144083496,-14.8048021880821,-12.5662690614962,-14.3765467994643,-13.7413941911155
999,-13.2007456801942,-13.9721190454308,-13.3342242562587,-13.7548778567825,-13.2588425598418,-14.8153302554291,-12.5969556924597,-14.4017382956828,-13.7503156934675
1000,-13.2183088399954,-13.9668447098,-13.3225249941764,-13.7548321356057,-13.270131084139,-14.8252317839742,-12.6272977723526,-14.4265887119204,-13.758713145047
