time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10,,,,,,,,,,
842,-2.108198498,-1.764585085,-1.674725626,-2.040429029,-2.239578579,-2.407681081,-1.99477978,-1.991845245,-2.042681181,-1.964776176,,,,,,,,,,
843,-2.104404204,-1.756461762,-1.670948248,-2.013618719,-2.23297998,-2.419746547,-1.967616617,-1.961713313,-2.058592693,-1.995806707,,,,,,,,,,
844,-2.10060991,-1.753593694,-1.667170871,-1.99961021,-2.226381381,-2.447088288,-1.946821021,-1.931581381,-2.074504204,-2.026837237,,,,,,,,,,
845,-2.096815616,-1.801526426,-1.663393493,-2.007852452,-2.223143443,-2.47443003,-1.987578579,-1.901449449,-2.090415716,-2.057867768,,,,,,,,,,
846,-2.093021321,-1.849459159,-1.659616116,-2.016094695,-2.234763163,-2.501771772,-2.028336136,-1.871317518,-2.106327227,-2.088898298,,,,,,,,,,
847,-2.089227027,-1.897391892,-1.655838739,-2.024336937,-2.246382883,-2.529113514,-2.069093694,-1.841185586,-2.122238739,-2.119928829,,,,,,,,,,
848,-2.091727027,-1.945324625,-1.652061361,-2.032579179,-2.258002603,-2.556455255,-2.109851251,-1.834191792,-2.130577678,-2.150959359,,,,,,,,,,
849,-2.11547027,-1.993257357,-1.648283984,-2.040821421,-2.269622322,-2.583796997,-2.150608809,-1.863414214,-2.138150851,-2.175275175,,,,,,,,,,
850,-2.139213514,-2.04119009,-1.652830931,-2.049063664,-2.281242042,-2.611138739,-2.191366366,-1.892636637,-2.145724024,-2.14484024,,,,,,,,,,
851,-2.162956757,-2.089122823,-1.659558058,-2.057305906,-2.292861762,-2.63848048,-2.232123924,-1.921859059,-2.153297197,-2.114405305,,,,,,,,,,
852,-2.1867,-2.116907407,-1.666285185,-2.065548148,-2.304481481,-2.612433333,-2.23777037,-1.951081481,-2.16087037,-2.08397037,,,,,,,,,,
853,-2.210443243,-2.095138438,-1.673012312,-2.07161982,-2.316101201,-2.584943243,-2.157062462,-1.980303904,-2.168443544,-2.053535435,,,,,,,,,,
854,-2.234186486,-2.073369469,-1.679739439,-2.076661862,-2.327720921,-2.557453153,-2.076354555,-2.009526326,-2.176016717,-2.023100501,,,,,,,,,,
855,-2.25792973,-2.051600501,-1.686466567,-2.081703904,-2.329791091,-2.529963063,-1.995646647,-2.038748749,-2.18358989,-1.992665566,,,,,,,,,,
856,-2.281672973,-2.029831532,-1.693193694,-2.086745946,-2.321738739,-2.502472973,-1.914938739,-2.067971171,-2.191163063,-1.962230631,,,,,,,,,,
857,-2.305416216,-2.008062563,-1.699920821,-2.091787988,-2.313686386,-2.474982883,-1.834230831,-2.048585485,-2.198736236,-1.931795696,,,,,,,,,,
858,-2.298911712,-1.986293594,-1.706647948,-2.09683003,-2.305634034,-2.447492793,-1.753522923,-2.025186286,-2.201383483,-1.932102002,,,,,,,,,,
859,-2.280308108,-1.964524625,-1.704271171,-2.101872072,-2.297581682,-2.420002703,-1.672815015,-2.001787087,-2.20206036,-1.944704805,,,,,,,,,,
860,-2.261704505,-1.954144044,-1.686254354,-2.106914114,-2.289529329,-2.395232132,-1.656173774,-1.978387888,-2.202737237,-1.957307608,,,,,,,,,,
861,-2.243100901,-1.955886587,-1.668237538,-2.111956156,-2.281476977,-2.38065976,-1.707732533,-1.954988689,-2.203414114,-1.96991041,,,,,,,,,,
862,-2.224497297,-1.957629129,-1.650220721,-2.091927327,-2.273424625,-2.366087387,-1.759291291,-1.931589489,-2.204090991,-1.982513213,,,,,,,,,,
863,-2.205893694,-1.959371672,-1.632203904,-2.071678579,-2.265372272,-2.351515015,-1.81085005,-1.90819029,-2.204767868,-1.995116016,,,,,,,,,,
864,-2.18729009,-1.961114214,-1.614187087,-2.05142983,-2.25731992,-2.336942643,-1.862408809,-1.884791091,-2.205444745,-2.007718819,,,,,,,,,,
865,-2.168686486,-1.962856757,-1.59617027,-2.031181081,-2.253248649,-2.32237027,-1.913967568,-1.8851,-2.206121622,-2.020321622,,,,,,,,,,
866,-2.150082883,-1.964599299,-1.578153453,-2.010932332,-2.250258659,-2.307797898,-1.965526326,-1.913507407,-2.206798498,-2.043133834,,,,,,,,,,
867,-2.132826727,-1.966341842,-1.560136637,-1.990683584,-2.247268669,-2.293225526,-2.017085085,-1.941914815,-2.207475375,-2.087708208,,,,,,,,,,
868,-2.12096036,-1.9700003,-1.54211982,-1.970434835,-2.244278679,-2.278653153,-2.034148649,-1.970322222,-2.195859159,-2.132282583,,,,,,,,,,
869,-2.109093994,-1.974561662,-1.568006907,-1.950186086,-2.241288689,-2.277798198,-2.034955856,-1.99872963,-2.172914014,-2.176856957,,,,,,,,,,
870,-2.097227628,-1.979123023,-1.596528228,-1.942511411,-2.238298699,-2.293888288,-2.035763063,-2.027137037,-2.149968869,-2.221431331,,,,,,,,,,
871,-2.085361261,-1.983684384,-1.62504955,-1.963577477,-2.235308709,-2.309978378,-2.03657027,-2.055544444,-2.127023724,-2.266005706,,,,,,,,,,
872,-2.073494895,-1.988245746,-1.653570871,-1.984643544,-2.232318719,-2.326068468,-2.037377477,-2.083951852,-2.104078579,-2.31058008,,,,,,,,,,
873,-2.061628529,-1.992807107,-1.682092192,-2.00570961,-2.229328729,-2.342158559,-2.038184685,-2.112359259,-2.081133433,-2.355154454,,,,,,,,,,
874,-2.049762162,-1.997368468,-1.710613514,-2.026775676,-2.227232432,-2.358248649,-2.038991892,-2.052975676,-2.058188288,-2.399728829,,,,,,,,,,
875,-2.037895796,-2.00192983,-1.739134835,-2.047841742,-2.23447027,-2.374338739,-2.039799099,-1.992841742,-2.035243143,-2.368833734,,,,,,,,,,
876,-2.026029429,-2.02305015,-1.767656156,-2.068907808,-2.241708108,-2.390428829,-2.023273774,-1.932707808,-2.012297998,-2.331763864,,,,,,,,,,
877,-2.033507207,-2.046536036,-1.796177477,-2.089973874,-2.248945946,-2.406518919,-2.004272372,-1.872573874,-1.989352853,-2.294693994,,,,,,,,,,
878,-2.049851051,-2.070021922,-1.793548649,-2.11103994,-2.256183784,-2.388918318,-1.985270971,-1.81243994,-1.969354655,-2.257624124,,,,,,,,,,
879,-2.066194895,-2.093507808,-1.762035135,-2.091446246,-2.263421622,-2.355768168,-1.96626957,-1.752306006,-1.955434535,-2.220554254,,,,,,,,,,
880,-2.082538739,-2.116993694,-1.730521622,-2.046654955,-2.270659459,-2.322618018,-1.947268168,-1.692172072,-1.941514414,-2.183484384,,,,,,,,,,
881,-2.098882583,-2.14047958,-1.699008108,-2.001863664,-2.277897297,-2.289467868,-1.928266767,-1.632038138,-1.927594294,-2.146414515,,,,,,,,,,
882,-2.115226426,-2.163965465,-1.667494595,-1.957072372,-2.285135135,-2.256317718,-1.909265365,-1.623694995,-1.913674174,-2.109344645,,,,,,,,,,
883,-2.13157027,-2.184655856,-1.635981081,-1.912281081,-2.292372973,-2.223167568,-1.88911982,-1.662130631,-1.899754054,-2.105187387,,,,,,,,,,
884,-2.147914114,-2.168383584,-1.604467568,-1.86748979,-2.288864064,-2.190017417,-1.853846146,-1.700566266,-1.885833934,-2.130285786,,,,,,,,,,
885,-2.164257958,-2.152111311,-1.572954054,-1.822698498,-2.268429029,-2.156867267,-1.818572472,-1.739001902,-1.871913814,-2.155384184,,,,,,,,,,
886,-2.173720721,-2.135839039,-1.541440541,-1.777907207,-2.247993994,-2.123717117,-1.783298799,-1.777437538,-1.857993694,-2.180482583,,,,,,,,,,
887,-2.149924925,-2.119566767,-1.514667768,-1.733115916,-2.227558959,-2.160440841,-1.748025125,-1.815873173,-1.844073574,-2.205580981,,,,,,,,,,
888,-2.126129129,-2.103294494,-1.533406106,-1.774021021,-2.207123924,-2.203153754,-1.712751451,-1.854308809,-1.835765966,-2.230679379,,,,,,,,,,
889,-2.102333333,-2.087022222,-1.552144444,-1.821333333,-2.186688889,-2.245866667,-1.677477778,-1.892744444,-1.864155556,-2.255777778,,,,,,,,,,
890,-2.078537538,-2.07074995,-1.570882783,-1.868645646,-2.166253854,-2.28857958,-1.642204104,-1.929492793,-1.892545145,-2.280876176,,,,,,,,,,
891,-2.054741742,-2.054225826,-1.589621121,-1.915957958,-2.145818819,-2.331292492,-1.618267167,-1.939485586,-1.920934735,-2.299303904,,,,,,,,,,
892,-2.030945946,-2.037005405,-1.608359459,-1.96327027,-2.125383784,-2.374005405,-1.625672973,-1.949478378,-1.949324324,-2.274789189,,,,,,,,,,
893,-2.00715015,-2.019784985,-1.627097798,-2.010582583,-2.104948749,-2.416718318,-1.633078779,-1.959471171,-1.977713914,-2.250274474,,,,,,,,,,
894,-1.983354354,-2.002564565,-1.645836136,-2.057894895,-2.094556056,-2.459431231,-1.640484585,-1.969463964,-2.006103504,-2.22575976,,,,,,,,,,
895,-1.959558559,-1.985344144,-1.664574474,-2.105207207,-2.088689489,-2.490046847,-1.64789039,-1.979456757,-2.034493093,-2.201245045,,,,,,,,,,
896,-1.963045045,-1.968123724,-1.683312813,-2.137633834,-2.082822923,-2.456143544,-1.655296196,-1.98944955,-2.062882683,-2.17673033,,,,,,,,,,
897,-1.980765766,-1.950903303,-1.685527127,-2.123808509,-2.076956356,-2.42224024,-1.662702002,-1.999442342,-2.091272272,-2.152215616,,,,,,,,,,
898,-1.998486486,-1.933682883,-1.679595796,-2.109983183,-2.07108979,-2.388336937,-1.670107808,-2.009435135,-2.119661862,-2.127700901,,,,,,,,,,
899,-2.016207207,-1.933985285,-1.673664464,-2.096157858,-2.065223223,-2.354433634,-1.700428529,-1.994651151,-2.118093894,-2.103186186,,,,,,,,,,
900,-2.033927928,-1.95478048,-1.667733133,-2.082332533,-2.059356657,-2.32053033,-1.757548048,-1.962877377,-2.114572172,-2.08496977,,,,,,,,,,
901,-2.051648649,-1.975575676,-1.661801802,-2.068507207,-2.05349009,-2.286627027,-1.814667568,-1.931103604,-2.11105045,-2.068972072,,,,,,,,,,
902,-2.069369369,-1.996370871,-1.65587047,-2.054681882,-2.047623524,-2.252723724,-1.871787087,-1.89932983,-2.107528729,-2.052974374,,,,,,,,,,
903,-2.08709009,-2.017166066,-1.649939139,-2.040856557,-2.041756957,-2.21882042,-1.928906607,-1.867556056,-2.104007007,-2.036976677,,,,,,,,,,
904,-2.104810811,-2.037961261,-1.644007808,-2.027031231,-2.00771021,-2.195426126,-1.986026126,-1.835782282,-2.100485285,-2.020978979,,,,,,,,,,
905,-2.113845345,-2.058756456,-1.638076476,-2.012706206,-1.973387187,-2.188145646,-2.043145646,-1.804008509,-2.096963564,-2.004981281,,,,,,,,,,
906,-2.070762763,-2.079551652,-1.632124324,-1.997982983,-1.939064164,-2.180865165,-2.100265165,-1.772234735,-2.093441842,-1.988983584,,,,,,,,,,
907,-2.02768018,-2.069403904,-1.626108108,-1.98325976,-1.904741141,-2.173584685,-2.072224324,-1.749810811,-2.08992012,-1.972985886,,,,,,,,,,
908,-1.984597598,-2.043047948,-1.620091892,-1.968536537,-1.870418118,-2.166304204,-1.999575676,-1.791589189,-2.086398398,-1.966838038,,,,,,,,,,
909,-1.941515015,-2.016691992,-1.614075676,-1.953813313,-1.836095095,-2.159023724,-1.926927027,-1.833367568,-2.083921622,-1.979428929,,,,,,,,,,
910,-1.898432432,-1.990336036,-1.608059459,-1.93909009,-1.801772072,-2.151743243,-1.854278378,-1.875145946,-2.081802703,-1.99201982,,,,,,,,,,
911,-1.85534985,-1.96398008,-1.602043243,-1.924366867,-1.767449049,-2.144462763,-1.78162973,-1.916924324,-2.079683784,-2.004610711,,,,,,,,,,
912,-1.812267267,-1.937624124,-1.596027027,-1.909643644,-1.733126026,-2.137182282,-1.708981081,-1.958702703,-2.077564865,-2.017201602,,,,,,,,,,
913,-1.769184685,-1.911268168,-1.590010811,-1.89492042,-1.724094294,-2.11000991,-1.636332432,-2.000481081,-2.075445946,-2.029792492,,,,,,,,,,
914,-1.726102102,-1.884912212,-1.583994595,-1.860957958,-1.776604705,-2.071233934,-1.563683784,-2.042259459,-2.073327027,-2.042383383,,,,,,,,,,
915,-1.73725976,-1.912597998,-1.577978378,-1.82410961,-1.829115115,-2.032457958,-1.572245045,-2.084037838,-2.071208108,-2.054974274,,,,,,,,,,
916,-1.780468468,-1.949703904,-1.610794294,-1.787261261,-1.881625526,-1.993681982,-1.594962162,-2.079383183,-2.069089189,-2.067565165,,,,,,,,,,
917,-1.823677177,-1.98680981,-1.652090791,-1.750412913,-1.934135936,-1.954906006,-1.617679279,-2.050916717,-2.06697027,-2.033044444,,,,,,,,,,
918,-1.866885886,-2.023915716,-1.693387287,-1.713564565,-1.986646346,-1.91613003,-1.640396396,-2.02245025,-2.064851351,-1.996022222,,,,,,,,,,
919,-1.910094595,-2.061021622,-1.734683784,-1.676716216,-2.039156757,-1.877354054,-1.663113514,-1.993983784,-2.048608108,-1.959,,,,,,,,,,
920,-1.953303303,-2.098127528,-1.77598028,-1.639867868,-2.091667167,-1.838578078,-1.685830631,-1.965517317,-2.020856156,-1.921977778,,,,,,,,,,
921,-1.996512012,-2.135233433,-1.817276777,-1.60301952,-2.144177578,-1.799802102,-1.708547748,-1.937050851,-1.993104204,-1.884955556,,,,,,,,,,
922,-2.039720721,-2.167157958,-1.858573273,-1.581211712,-2.196687988,-1.806532432,-1.729057057,-1.908584384,-1.965352252,-1.847933333,,,,,,,,,,
923,-2.082929429,-2.093727728,-1.89986977,-1.626728228,-2.212457958,-1.820157658,-1.704674274,-1.880117918,-1.9376003,-1.810911111,,,,,,,,,,
924,-2.12132012,-2.020297497,-1.941166266,-1.672244745,-2.202931231,-1.833782883,-1.680291491,-1.853442643,-1.909848348,-1.773888889,,,,,,,,,,
925,-2.122371171,-1.946867267,-1.958364264,-1.717761261,-2.193404505,-1.847408108,-1.655908709,-1.834165766,-1.882096396,-1.788675676,,,,,,,,,,
926,-2.123422222,-1.873437037,-1.938840741,-1.763277778,-2.183877778,-1.861033333,-1.631525926,-1.814888889,-1.854344444,-1.845066667,,,,,,,,,,
927,-2.124473273,-1.800006807,-1.919317217,-1.808794294,-2.174351051,-1.874658559,-1.607143143,-1.795612012,-1.826592492,-1.901457658,,,,,,,,,,
928,-2.125524324,-1.726576577,-1.899793694,-1.854310811,-2.164824324,-1.888283784,-1.58276036,-1.776335135,-1.798840541,-1.957848649,,,,,,,,,,
929,-2.126575375,-1.653146346,-1.88027017,-1.899827327,-2.155297598,-1.901909009,-1.558377578,-1.757058258,-1.789664164,-2.01423964,,,,,,,,,,
930,-2.127626426,-1.607346146,-1.860746647,-1.945343844,-2.145770871,-1.918512012,-1.544725325,-1.737781381,-1.813923824,-2.070630631,,,,,,,,,,
931,-2.128677477,-1.648001201,-1.841223123,-1.948912012,-2.136244144,-1.960426126,-1.564649249,-1.718504505,-1.838183483,-2.127021622,,,,,,,,,,
932,-2.129728529,-1.688656256,-1.8216996,-1.909795896,-2.126717417,-2.00234024,-1.584573173,-1.699227628,-1.862443143,-2.183412613,,,,,,,,,,
933,-2.13077958,-1.729311311,-1.802176076,-1.87067978,-2.116601301,-2.044254354,-1.604497097,-1.675086887,-1.886702803,-2.224335435,,,,,,,,,,
934,-2.12414955,-1.769966366,-1.782652553,-1.831563664,-2.106414715,-2.086168468,-1.624421021,-1.649136336,-1.910962462,-2.183846847,,,,,,,,,,
935,-2.112398799,-1.810621421,-1.784296096,-1.792447548,-2.096228128,-2.128082583,-1.644344945,-1.623185786,-1.935222122,-2.143358258,,,,,,,,,,
936,-2.100648048,-1.851276476,-1.786556156,-1.753331431,-2.086041542,-2.169996697,-1.664268869,-1.597235235,-1.959481782,-2.10286967,,,,,,,,,,
937,-2.088897297,-1.891931532,-1.788816216,-1.714215315,-2.075854955,-2.211910811,-1.684192793,-1.571284685,-1.983741441,-2.062381081,,,,,,,,,,
938,-2.077146547,-1.915562362,-1.791076276,-1.675099199,-2.065668368,-2.253824925,-1.692227227,-1.545334134,-2.008001101,-2.021892492,,,,,,,,,,
939,-2.065395796,-1.917304905,-1.793336336,-1.635983083,-2.055481782,-2.260436036,-1.684975175,-1.519383584,-2.025926426,-1.981403904,,,,,,,,,,
940,-2.053645045,-1.919047447,-1.795596396,-1.624496997,-2.045295195,-2.199156757,-1.677723123,-1.493433033,-2.011388288,-1.940915315,,,,,,,,,,
941,-2.041894294,-1.92078999,-1.797856456,-1.619547047,-2.035108609,-2.137877477,-1.670471071,-1.481077177,-1.99685015,-1.900426727,,,,,,,,,,
942,-2.030143544,-1.922532533,-1.800116517,-1.614597097,-2.029580681,-2.076598198,-1.663219019,-1.506874174,-1.982312012,-1.894725826,,,,,,,,,,
943,-2.017252252,-1.924275075,-1.802376577,-1.609647147,-2.043386186,-2.015318919,-1.655966967,-1.532671171,-1.967773874,-1.899728829,,,,,,,,,,
944,-1.992195195,-1.926017618,-1.786986987,-1.604697197,-2.057191692,-1.95403964,-1.648714915,-1.558468168,-1.953235736,-1.904731832,,,,,,,,,,
945,-1.967138138,-1.92776016,-1.756990791,-1.599747247,-2.070997197,-1.89276036,-1.641462863,-1.584265165,-1.938697598,-1.909734835,,,,,,,,,,
946,-1.942081081,-1.9158,-1.726994595,-1.594797297,-2.084802703,-1.831481081,-1.631308108,-1.610062162,-1.924159459,-1.914737838,,,,,,,,,,
947,-1.917024024,-1.895888889,-1.696998398,-1.589847347,-2.098608208,-1.770201802,-1.619469069,-1.635859159,-1.909621321,-1.919740841,,,,,,,,,,
948,-1.891966967,-1.875977778,-1.667002202,-1.587070971,-2.112413714,-1.737383784,-1.60763003,-1.661656156,-1.895083183,-1.924743844,,,,,,,,,,
949,-1.86690991,-1.856066667,-1.637006006,-1.599975375,-2.126219219,-1.725264865,-1.595790991,-1.687453153,-1.880545045,-1.929746847,,,,,,,,,,
950,-1.841852853,-1.836155556,-1.60700981,-1.61287978,-2.140024725,-1.713145946,-1.583951952,-1.66800971,-1.887498398,-1.907640741,,,,,,,,,,
951,-1.816795796,-1.816244444,-1.577013614,-1.625784184,-2.15383023,-1.701027027,-1.572112913,-1.637015516,-1.89513043,-1.839325926,,,,,,,,,,
952,-1.791738739,-1.796333333,-1.547017417,-1.638688589,-2.139139039,-1.688908108,-1.560273874,-1.606021321,-1.902762462,-1.771011111,,,,,,,,,,
953,-1.788249249,-1.776422222,-1.521983083,-1.651592993,-2.095392392,-1.676789189,-1.548434835,-1.575027127,-1.910394494,-1.702696296,,,,,,,,,,
954,-1.800935435,-1.733857457,-1.532445145,-1.664497397,-2.051645746,-1.66467027,-1.545582983,-1.544032933,-1.918026527,-1.634381481,,,,,,,,,,
955,-1.813621622,-1.686590991,-1.542907207,-1.677401802,-2.007899099,-1.652551351,-1.544596396,-1.513038739,-1.925658559,-1.566066667,,,,,,,,,,
956,-1.826307808,-1.639324525,-1.553369269,-1.690306206,-1.964152452,-1.640432432,-1.54360981,-1.482044545,-1.933290591,-1.497751852,,,,,,,,,,
957,-1.838993994,-1.592058058,-1.563831331,-1.703956356,-1.920405806,-1.638851652,-1.542623223,-1.45105035,-1.940922623,-1.429437037,,,,,,,,,,
958,-1.85168018,-1.544791592,-1.574293393,-1.718575976,-1.876659159,-1.63965045,-1.541636637,-1.444912312,-1.948554655,-1.361122222,,,,,,,,,,
959,-1.864366366,-1.497525125,-1.584755455,-1.733195596,-1.832912513,-1.640449249,-1.54065005,-1.489123924,-1.956186687,-1.412035435,,,,,,,,,,
960,-1.877052553,-1.450258659,-1.595217518,-1.747815215,-1.789165866,-1.641248048,-1.539663463,-1.533335536,-1.95840971,-1.466032132,,,,,,,,,,
961,-1.889738739,-1.40460961,-1.60567958,-1.762434835,-1.745419219,-1.642046847,-1.53854985,-1.577547147,-1.959066967,-1.520028829,,,,,,,,,,
962,-1.904034535,-1.426352953,-1.616141642,-1.777054454,-1.778222322,-1.642845646,-1.532143443,-1.621758759,-1.959724224,-1.574025526,,,,,,,,,,
963,-1.944888889,-1.448096296,-1.650203704,-1.791674074,-1.83062963,-1.643644444,-1.525737037,-1.66597037,-1.960381481,-1.628022222,,,,,,,,,,
964,-1.985743243,-1.46983964,-1.694471171,-1.806293694,-1.883036937,-1.644443243,-1.519330631,-1.710181982,-1.961038739,-1.682018919,,,,,,,,,,
965,-2.026597598,-1.491582983,-1.738738639,-1.820913313,-1.935444244,-1.646939339,-1.512924224,-1.754393594,-1.961695996,-1.736015616,,,,,,,,,,
966,-2.067451952,-1.513326326,-1.783006106,-1.821001602,-1.987851552,-1.679986787,-1.506517818,-1.798605205,-1.962353253,-1.790012312,,,,,,,,,,
967,-2.108306306,-1.53506967,-1.827273574,-1.81618979,-2.040258859,-1.713034234,-1.500111411,-1.775684685,-1.963010511,-1.834290991,,,,,,,,,,
968,-2.149160661,-1.556813013,-1.871541041,-1.811377978,-2.092666166,-1.746081682,-1.493705005,-1.742233634,-1.963667768,-1.871527628,,,,,,,,,,
969,-2.190015015,-1.583483684,-1.915808509,-1.806566166,-2.145073473,-1.779129129,-1.4979997,-1.708782583,-1.964325025,-1.908764264,,,,,,,,,,
970,-2.230869369,-1.627751952,-1.960075976,-1.801754354,-2.197480781,-1.812176577,-1.540512613,-1.675331532,-1.965792492,-1.946000901,,,,,,,,,,
971,-2.271723724,-1.67202022,-2.004343443,-1.796942543,-2.238715916,-1.845224024,-1.583025526,-1.64188048,-1.967842743,-1.983237538,,,,,,,,,,
972,-2.281133934,-1.716288488,-2.028493794,-1.792130731,-2.17604985,-1.878271471,-1.625538438,-1.608429429,-1.969892993,-2.020474174,,,,,,,,,,
973,-2.264064865,-1.760556757,-1.99922973,-1.787318919,-2.113383784,-1.911318919,-1.668051351,-1.574978378,-1.971943243,-2.057710811,,,,,,,,,,
974,-2.246995796,-1.804825025,-1.969965666,-1.782945746,-2.050717718,-1.924041141,-1.710564264,-1.541527327,-1.973993493,-2.094947447,,,,,,,,,,
975,-2.229926727,-1.849093293,-1.940701602,-1.78534014,-1.988051652,-1.886874174,-1.753077177,-1.516728228,-1.976043744,-2.118918018,,,,,,,,,,
976,-2.212857658,-1.893361562,-1.911437538,-1.787734535,-1.925385586,-1.849707207,-1.79559009,-1.504999099,-1.978093994,-2.084397297,,,,,,,,,,
977,-2.195788589,-1.894508308,-1.882173473,-1.790128929,-1.86271952,-1.81254024,-1.802085285,-1.49326997,-1.980144244,-2.049876577,,,,,,,,,,
978,-2.17871952,-1.834634034,-1.852909409,-1.792523323,-1.800053453,-1.775373273,-1.757612012,-1.481540841,-1.982194494,-2.015355856,,,,,,,,,,
979,-2.16165045,-1.77475976,-1.823645345,-1.794917718,-1.737387387,-1.738206306,-1.713138739,-1.469811712,-1.984244745,-1.980835135,,,,,,,,,,
980,-2.144581381,-1.714885485,-1.794381281,-1.797312112,-1.674721321,-1.701039339,-1.668665465,-1.458082583,-1.985218519,-1.946314414,,,,,,,,,,
981,-2.128173273,-1.655011211,-1.765117217,-1.799706507,-1.652378078,-1.663872372,-1.624192192,-1.446353453,-1.984492593,-1.911793694,,,,,,,,,,
982,-2.134237838,-1.595136937,-1.75306036,-1.802100901,-1.691010811,-1.626705405,-1.579718919,-1.434624324,-1.983766667,-1.877272973,,,,,,,,,,
983,-2.140302402,-1.535262663,-1.744062563,-1.805416416,-1.729643544,-1.620127027,-1.535245646,-1.422895195,-1.983040741,-1.842752252,,,,,,,,,,
984,-2.146366967,-1.475388388,-1.735064765,-1.810274274,-1.768276276,-1.641078378,-1.490772372,-1.443857758,-1.982314815,-1.868122422,,,,,,,,,,
985,-2.152431532,-1.476781982,-1.726066967,-1.815132132,-1.806909009,-1.66202973,-1.477202402,-1.467197898,-1.981588889,-1.909421021,,,,,,,,,,
986,-2.158496096,-1.51744985,-1.717069169,-1.81998999,-1.845541742,-1.682981081,-1.483442242,-1.490538038,-1.980862963,-1.95071962,,,,,,,,,,
987,-2.164560661,-1.558117718,-1.708071371,-1.824847848,-1.884174474,-1.703932432,-1.489682082,-1.513878178,-1.980137037,-1.992018218,,,,,,,,,,
988,-2.170625225,-1.598785586,-1.699073574,-1.829705706,-1.922807207,-1.724883784,-1.495921922,-1.537218318,-1.979411111,-2.033316817,,,,,,,,,,
989,-2.17668979,-1.639453453,-1.690075776,-1.834563564,-1.96143994,-1.745835135,-1.502161762,-1.560558458,-1.978685185,-2.074615415,,,,,,,,,,
990,-2.182754354,-1.680121321,-1.681077978,-1.839421421,-2.000072673,-1.766786486,-1.508401602,-1.583898599,-1.973524024,-2.115914014,,,,,,,,,,
991,-2.163916216,-1.720789189,-1.665359459,-1.844279279,-1.978575676,-1.787737838,-1.514641441,-1.607238739,-1.949921622,-2.157212613,,,,,,,,,,
992,-2.121558859,-1.761457057,-1.640530631,-1.820573774,-1.931189489,-1.762506907,-1.520881281,-1.607219019,-1.926319219,-2.146561862,,,,,,,,,,
993,-2.079201502,-1.726395696,-1.615701802,-1.783852052,-1.883803303,-1.722943544,-1.505964364,-1.580441642,-1.902716817,-2.056329129,,,,,,,,,,
994,-2.036844144,-1.672953453,-1.590872973,-1.74713033,-1.836417117,-1.68338018,-1.485912312,-1.553664264,-1.879114414,-1.966096396,,,,,,,,,,
995,-1.994486787,-1.619511211,-1.566044144,-1.710408609,-1.789030931,-1.643816817,-1.46586026,-1.526886887,-1.855512012,-1.875863664,,,,,,,,,,
996,-1.952129429,-1.566068969,-1.541215315,-1.673686887,-1.741644745,-1.604253453,-1.445808208,-1.50010951,-1.83190961,-1.785630931,,,,,,,,,,
997,-1.909772072,-1.512626727,-1.516386486,-1.636965165,-1.694258559,-1.56469009,-1.425756156,-1.473332132,-1.808307207,-1.695398198,,,,,,,,,,
998,-1.867414715,-1.459184484,-1.491557658,-1.600243443,-1.646872372,-1.525126727,-1.405704104,-1.446554755,-1.784704805,-1.605165465,,,,,,,,,,
999,-1.825057357,-1.405742242,-1.466728829,-1.563521722,-1.599486186,-1.485563363,-1.385652052,-1.419777377,-1.761102402,-1.514932733,,,,,,,,,,
1000,-1.7827,-1.3523,-1.4419,-1.5268,-1.5521,-1.446,-1.3656,-1.393,-1.7375,-1.4247,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
