time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
381,-0.454823935,-0.725416719,-0.362925976,0.034476787,0.084209257,0.547398671,0.433685702,0.467994901,0.555096458,0.023395976
382,-0.474219392,-0.618484558,-0.320053914,-0.038347959,0.116922172,0.564801547,0.451995989,0.509954648,0.586533012,0.024098655
383,-0.493598304,-0.511225733,-0.27703241,-0.111320541,0.149721895,0.582215503,0.470329488,0.551988128,0.618011749,0.024821025
384,-0.51295511,-0.403667188,-0.233871682,-0.176678733,0.182601282,0.599637814,0.488683119,0.589752972,0.649526374,0.025564041
385,-0.532284426,-0.43085235,-0.190581877,-0.094881704,0.171985028,0.617065837,0.507053872,0.545153347,0.681070733,0.026328624
386,-0.551581043,-0.469014444,-0.14717304,-0.012902882,0.109201187,0.634497036,0.525438836,0.500448852,0.712638831,0.027115664
387,-0.570839927,-0.507177238,-0.103655089,0.069238464,0.046327433,0.649012369,0.543835192,0.455652226,0.744224847,0.027926005
388,-0.63211822,-0.545331204,-0.060037795,0.151523416,-0.01661989,0.659508747,0.557447387,0.410776004,0.775823144,0.028760468
389,-0.701905523,-0.58346712,-0.048936957,0.233933449,-0.079624811,0.669992757,0.570090693,0.365832493,0.807428287,0.031272329
390,-0.771694376,-0.621576067,-0.041927612,0.316450476,-0.142671755,0.680463912,0.582731521,0.320833744,0.806829063,0.074733787
391,-0.841469147,-0.659649456,-0.034880023,0.399056888,-0.205745583,0.690921816,0.595368803,0.275791512,0.804806586,0.118262472
392,-0.911214783,-0.706345487,-0.027795029,0.481735588,-0.268831629,0.701366146,0.608001559,0.230717261,0.802750964,0.161849602
393,-0.980916806,-0.765290343,-0.020673455,0.440036951,-0.331915707,0.711796665,0.620628904,0.238110987,0.800664898,0.205486652
394,-1.05056136,-0.824186501,-0.013516137,0.351101051,-0.31282701,0.722213215,0.63325003,0.265437198,0.798551089,0.249165374
395,-1.120135226,-0.883022549,-0.006323894,0.262130827,-0.222460563,0.732615731,0.645864236,0.29278848,0.796412242,0.292877815
396,-1.121490457,-0.941787633,0.00090245,0.173145557,-0.132018581,0.731117162,0.64225012,0.32016052,0.794251045,0.336616327
397,-1.034946189,-1.000471477,0.008162081,0.084163786,-0.041518566,0.723421438,0.617724631,0.347549185,0.792070172,0.380373583
398,-0.948299039,-1.059064387,0.015454211,-0.004796724,0.049022657,0.715712606,0.593191483,0.37495054,0.735452287,0.424142591
399,-0.861566529,-1.117557269,0.022778046,-0.093719007,0.139588983,0.707994151,0.568657016,0.402360851,0.655779147,0.429765068
400,-0.774765524,-1.190950372,0.030132824,-0.182586908,0.230165044,0.700269482,0.544127334,0.429776598,0.576115291,0.361280586
401,-0.687912205,-1.265847602,0.028657005,-0.235072062,0.32073623,0.69254192,0.519608301,0.448358534,0.496476129,0.29282958
402,-0.60102205,-1.340612886,0.013926451,-0.233032089,0.411288715,0.684814694,0.495105532,0.453692556,0.416876323,0.224424416
403,-0.514109811,-1.415237056,-0.000762663,-0.230946399,0.433860245,0.677090938,0.470624386,0.459035371,0.33732978,0.156076783
404,-0.430862277,-1.489711724,-0.015407797,-0.228815515,0.414100617,0.669373682,0.446476511,0.464387535,0.257849633,0.08779771
405,-0.431325274,-1.564029266,-0.030006592,-0.226639994,0.394370772,0.600142155,0.42934669,0.469749616,0.178448233,0.019597545
406,-0.431733016,-1.638182829,-0.04455688,-0.224420421,0.374674565,0.523739055,0.412246898,0.475122191,0.15112494,-0.048514064
407,-0.432086252,-1.66468636,-0.059056664,-0.222157412,0.355015625,0.44741653,0.395180512,0.48050585,0.188328844,-0.116528141
408,-0.432385788,-1.617139517,-0.073504143,-0.219851604,0.335397349,0.371185187,0.378150701,0.485901187,0.225525675,-0.184436409
409,-0.432632468,-1.569544551,-0.087897693,-0.213956574,0.315822905,0.295054867,0.361160431,0.487510836,0.262711738,-0.177414772
410,-0.432827191,-1.521910201,-0.102235872,-0.164301647,0.29629523,0.219034648,0.344212459,0.44232285,0.299883633,-0.128439658
411,-0.432970895,-1.474244798,-0.116517413,-0.114663196,0.276817031,0.143132846,0.327309339,0.39720963,0.337038271,-0.079481419
412,-0.433064559,-1.426556244,-0.130741231,-0.065046237,0.220043246,0.067357022,0.310453419,0.352176375,0.374172866,-0.030544917
413,-0.423266212,-1.378852012,-0.144906399,-0.015455354,0.147104296,0.015308652,0.314314133,0.307227817,0.411284916,0.018365394
414,-0.408068255,-1.331139163,-0.189382546,0.034105287,0.074296424,0.118984034,0.329462939,0.262368231,0.440916057,0.067245482
415,-0.3928453,-1.353317683,-0.236665539,0.083631915,0.00162513,0.222547456,0.344618751,0.217601433,0.438784074,0.116091703
416,-0.377599403,-1.38494869,-0.283838578,0.133121173,-0.070904772,0.325992168,0.359781132,0.172930797,0.436681581,0.164900815
417,-0.362332505,-1.416468486,-0.330899548,0.182570102,-0.143289154,0.42931228,0.374949714,0.128359256,0.434609446,0.213669963
418,-0.347046428,-1.447878522,-0.377846766,0.236235662,-0.215524537,0.53250276,0.390124219,0.159175949,0.432568473,0.262396671
419,-0.331742899,-1.479180493,-0.424678965,0.291268126,-0.287608084,0.635559382,0.405304444,0.215053468,0.430559381,0.211502414
420,-0.316423534,-1.510376323,-0.471395294,0.346244483,-0.359537576,0.738478722,0.420490258,0.270874617,0.428582835,0.154567042
421,-0.31961872,-1.541468152,-0.517995278,0.40116307,-0.307012395,0.841258119,0.448314422,0.326637555,0.426639425,0.097756855
422,-0.377694295,-1.533687059,-0.564478822,0.456022603,-0.218846312,0.886628787,0.513569854,0.382340833,0.424729675,0.041073434
423,-0.435636125,-1.459461415,-0.610846187,0.510822179,-0.130789499,0.833861263,0.578747652,0.437983379,0.46966612,-0.015482095
424,-0.493444266,-1.38531545,-0.657097972,0.565561232,-0.04284432,0.781210292,0.643847179,0.493564492,0.517870113,-0.071909058
425,-0.551119187,-1.311253077,-0.703235107,0.620239541,0.04498746,0.728677555,0.708868202,0.549083803,0.566024551,-0.12820722
426,-0.608661764,-1.237277626,-0.72474679,0.646725556,0.132704675,0.676264296,0.773810872,0.556037103,0.6141295,-0.184376744
427,-0.666073228,-1.16339188,-0.713052628,0.635170502,0.220306702,0.623971345,0.838675704,0.497442868,0.662185288,-0.240418181
428,-0.723355174,-1.089598103,-0.701345544,0.623667435,0.307793456,0.571799123,0.903463558,0.438980014,0.710192474,-0.257770293
429,-0.780509506,-1.015898037,-0.689627042,0.61221671,0.395165349,0.519747681,0.968175604,0.380648359,0.758151864,-0.154848711
430,-0.821761554,-1.03771094,-0.677898538,0.600818536,0.410958629,0.467816709,0.926377567,0.322447325,0.806064459,-0.05206877
431,-0.860289697,-1.075350354,-0.666161344,0.589473017,0.414857497,0.478122989,0.866959821,0.26437598,0.794906108,0.050570347
432,-0.898728002,-1.112902577,-0.654416677,0.578180126,0.418782739,0.528923217,0.807676003,0.206433045,0.755751378,0.15306997
433,-0.937078987,-1.150370366,-0.642665671,0.566939736,0.422734364,0.579673397,0.748525222,0.148616924,0.716696204,0.255431917
434,-0.975345284,-1.187756581,-0.630909364,0.546920798,0.426712351,0.630374861,0.68950624,0.101451607,0.677739808,0.357658468
435,-1.013529649,-1.225064172,-0.619148707,0.447554423,0.430716651,0.681029122,0.630617488,0.149049151,0.638881192,0.459752307
436,-1.051634914,-1.262296162,-0.607384563,0.348379062,0.434747204,0.731637836,0.571857115,0.196600737,0.600119144,0.561716494
437,-1.089663998,-1.276488449,-0.595617725,0.249390976,0.438803914,0.782202795,0.513222983,0.244107556,0.561452241,0.663554439
438,-1.061102581,-1.247241987,-0.583848895,0.150586069,0.442886661,0.832725892,0.49651764,0.291570938,0.522878891,0.686838296
439,-0.955227751,-1.218029047,-0.573780804,0.051959906,0.457678844,0.883209126,0.528479519,0.338992341,0.479266049,0.644345073
440,-0.849497801,-1.188849909,-0.563822774,-0.046492232,0.473192652,0.872442386,0.560426599,0.386373329,0.428712973,0.601949835
441,-0.743909291,-1.159704691,-0.553861813,-0.144775331,0.488715628,0.850259932,0.592359965,0.43371557,0.378265306,0.55965045
442,-0.638458488,-1.130593359,-0.543898425,-0.242894578,0.504248105,0.828146369,0.624280751,0.481020798,0.327920325,0.517444664
443,-0.533141399,-1.101515739,-0.533933056,-0.180839425,0.519790394,0.806100406,0.656190097,0.469889563,0.277675166,0.475330087
444,-0.427953809,-1.072471524,-0.523966083,-0.072424218,0.535342817,0.78412066,0.688089168,0.441860693,0.227526882,0.433304242
445,-0.322891328,-1.076363556,-0.51399784,0.035867141,0.550905669,0.762205672,0.719979116,0.413899317,0.177472427,0.391364552
446,-0.227455996,-1.08676258,-0.504028602,0.144039455,0.566479246,0.740353899,0.746022242,0.386003504,0.127508697,0.349508385
447,-0.263945314,-1.097144286,-0.494058596,0.252097617,0.580624578,0.718563747,0.691102835,0.35817128,0.095643653,0.307733043
448,-0.300372475,-1.107509969,-0.484088006,0.360046579,0.51567369,0.694796723,0.63628416,0.330400638,0.154741146,0.255700439
449,-0.336740001,-1.117860863,-0.474116961,0.467891314,0.450830408,0.647341375,0.58156282,0.302689551,0.213790158,0.201855899
450,-0.373050375,-1.12819811,-0.464145557,0.575636788,0.386090784,0.599972471,0.526935388,0.275035984,0.272793131,0.148097965
