time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
119,-0.195958559,-0.248130931,-0.340117618,-0.205595896,-0.278472873,-0.113406907,-0.35803043,-0.053516817,-0.395958559,-0.667469369
120,-0.191822222,-0.287659159,-0.331555055,-0.223974675,-0.230492092,-0.164184084,-0.382828028,-0.035092593,-0.391822222,-0.645679279
121,-0.179933333,-0.327187387,-0.374024324,-0.242353453,-0.145914715,-0.200772072,-0.342687087,-0.054055556,-0.379933333,-0.651492793
122,-0.168044444,-0.30705015,-0.41806036,-0.23453964,-0.061337337,-0.208306006,-0.302546146,-0.073018519,-0.368044444,-0.668232733
123,-0.153942342,-0.275998498,-0.462096396,-0.225303604,0.005705005,-0.21583994,-0.266464064,-0.087655856,-0.353942342,-0.684972673
124,-0.138518919,-0.244946847,-0.506132432,-0.216067568,-0.012422823,-0.216754955,-0.239467868,-0.089097297,-0.338518919,-0.701712613
125,-0.123095495,-0.242736036,-0.494427227,-0.206831532,-0.030550651,-0.215178979,-0.212471672,-0.090538739,-0.323095495,-0.718452553
126,-0.128185586,-0.281623423,-0.460953253,-0.215230731,-0.048678478,-0.206525526,-0.21392973,-0.097585786,-0.328185586,-0.69797027
127,-0.15267027,-0.320510811,-0.427479279,-0.232676577,-0.054101802,-0.14832973,-0.246367568,-0.143872072,-0.35267027,-0.664832432
128,-0.177154955,-0.359398198,-0.394005305,-0.250122422,-0.053814515,-0.090133934,-0.278805405,-0.190158358,-0.377154955,-0.631694595
129,-0.197920721,-0.369043844,-0.37152032,-0.267568268,-0.053527227,-0.068093994,-0.282704204,-0.236255155,-0.397920721,-0.598556757
130,-0.213151351,-0.378073874,-0.361522823,-0.265968168,-0.058573273,-0.078972072,-0.27114955,-0.221904805,-0.413151351,-0.565418919
131,-0.228381982,-0.387103904,-0.351525325,-0.232405906,-0.083797097,-0.08985015,-0.259594895,-0.207554454,-0.428381982,-0.558234234
132,-0.243221622,-0.37650961,-0.341527828,-0.198843644,-0.109020921,-0.113307808,-0.301298398,-0.193204104,-0.443221622,-0.558536036
133,-0.257102703,-0.349623423,-0.344533033,-0.165281381,-0.134244745,-0.137831532,-0.354796096,-0.136087988,-0.457102703,-0.558837838
134,-0.270983784,-0.322737237,-0.39444995,-0.133691091,-0.149091792,-0.168314414,-0.408293794,-0.073209109,-0.470983784,-0.55913964
135,-0.275975375,-0.301621922,-0.444366867,-0.123102302,-0.160066166,-0.211442342,-0.350034635,-0.01033023,-0.475975375,-0.559441441
